onset	duration	sample	value	trial_type	response_time	stim_file
134.89	n/a	n/a	S  1	Fixation	n/a	n/a
135.62	n/a	n/a	S103	CUE: 213	n/a	n/a
137.174	n/a	n/a	S 99	No Response	n/a	n/a
137.426	n/a	n/a	S199	FB: No Resp	n/a	n/a
138.508	n/a	n/a	S  1	Fixation	n/a	n/a
139.22	n/a	n/a	S101	CUE: 123	n/a	n/a
139.974	n/a	n/a	S  4	Up Button	n/a	n/a
140.268	n/a	n/a	S200	FB: Loss	n/a	n/a
141.344	n/a	n/a	S  1	Fixation	n/a	n/a
142.156	n/a	n/a	S103	CUE: 213	n/a	n/a
142.882	n/a	n/a	S  2	Right Button	n/a	n/a
143.206	n/a	n/a	S201	FB: Win	n/a	n/a
144.28	n/a	n/a	S  1	Fixation	n/a	n/a
144.972	n/a	n/a	S102	CUE: 132	n/a	n/a
145.598	n/a	n/a	S  3	Left Button	n/a	n/a
145.942	n/a	n/a	S201	FB: Win	n/a	n/a
147.016	n/a	n/a	S  1	Fixation	n/a	n/a
147.756	n/a	n/a	S101	CUE: 123	n/a	n/a
148.35	n/a	n/a	S  3	Left Button	n/a	n/a
148.604	n/a	n/a	S201	FB: Win	n/a	n/a
149.684	n/a	n/a	S  1	Fixation	n/a	n/a
150.446	n/a	n/a	S105	CUE: 312	n/a	n/a
151.29	n/a	n/a	S  4	Up Button	n/a	n/a
151.474	n/a	n/a	S201	FB: Win	n/a	n/a
152.552	n/a	n/a	S  1	Fixation	n/a	n/a
153.274	n/a	n/a	S106	CUE: 321	n/a	n/a
153.826	n/a	n/a	S  4	Up Button	n/a	n/a
154.12	n/a	n/a	S201	FB: Win	n/a	n/a
155.204	n/a	n/a	S  1	Fixation	n/a	n/a
155.976	n/a	n/a	S103	CUE: 213	n/a	n/a
157.138	n/a	n/a	S  2	Right Button	n/a	n/a
157.292	n/a	n/a	S201	FB: Win	n/a	n/a
158.374	n/a	n/a	S  1	Fixation	n/a	n/a
159.096	n/a	n/a	S102	CUE: 132	n/a	n/a
159.742	n/a	n/a	S  2	Right Button	n/a	n/a
160.034	n/a	n/a	S201	FB: Win	n/a	n/a
161.11	n/a	n/a	S  1	Fixation	n/a	n/a
161.79	n/a	n/a	S104	CUE: 231	n/a	n/a
162.582	n/a	n/a	S  3	Left Button	n/a	n/a
162.924	n/a	n/a	S201	FB: Win	n/a	n/a
164.012	n/a	n/a	S  1	Fixation	n/a	n/a
164.832	n/a	n/a	S105	CUE: 312	n/a	n/a
165.402	n/a	n/a	S  2	Right Button	n/a	n/a
165.714	n/a	n/a	S200	FB: Loss	n/a	n/a
166.798	n/a	n/a	S  1	Fixation	n/a	n/a
167.648	n/a	n/a	S106	CUE: 321	n/a	n/a
168.362	n/a	n/a	S  3	Left Button	n/a	n/a
168.514	n/a	n/a	S201	FB: Win	n/a	n/a
169.6	n/a	n/a	S  1	Fixation	n/a	n/a
170.37	n/a	n/a	S106	CUE: 321	n/a	n/a
170.986	n/a	n/a	S  3	Left Button	n/a	n/a
171.208	n/a	n/a	S200	FB: Loss	n/a	n/a
172.284	n/a	n/a	S  1	Fixation	n/a	n/a
173.056	n/a	n/a	S104	CUE: 231	n/a	n/a
173.842	n/a	n/a	S  2	Right Button	n/a	n/a
174.054	n/a	n/a	S200	FB: Loss	n/a	n/a
175.136	n/a	n/a	S  1	Fixation	n/a	n/a
175.878	n/a	n/a	S102	CUE: 132	n/a	n/a
176.738	n/a	n/a	S  2	Right Button	n/a	n/a
176.93	n/a	n/a	S201	FB: Win	n/a	n/a
178.006	n/a	n/a	S  1	Fixation	n/a	n/a
178.726	n/a	n/a	S101	CUE: 123	n/a	n/a
179.274	n/a	n/a	S  4	Up Button	n/a	n/a
179.566	n/a	n/a	S201	FB: Win	n/a	n/a
180.642	n/a	n/a	S  1	Fixation	n/a	n/a
181.342	n/a	n/a	S104	CUE: 231	n/a	n/a
181.942	n/a	n/a	S  3	Left Button	n/a	n/a
182.254	n/a	n/a	S201	FB: Win	n/a	n/a
183.326	n/a	n/a	S  1	Fixation	n/a	n/a
184.108	n/a	n/a	S105	CUE: 312	n/a	n/a
184.658	n/a	n/a	S  2	Right Button	n/a	n/a
185.01	n/a	n/a	S200	FB: Loss	n/a	n/a
186.096	n/a	n/a	S  1	Fixation	n/a	n/a
186.876	n/a	n/a	S101	CUE: 123	n/a	n/a
187.334	n/a	n/a	S  4	Up Button	n/a	n/a
187.616	n/a	n/a	S201	FB: Win	n/a	n/a
188.698	n/a	n/a	S  1	Fixation	n/a	n/a
189.438	n/a	n/a	S101	CUE: 123	n/a	n/a
189.906	n/a	n/a	S  4	Up Button	n/a	n/a
190.068	n/a	n/a	S201	FB: Win	n/a	n/a
191.15	n/a	n/a	S  1	Fixation	n/a	n/a
191.97	n/a	n/a	S103	CUE: 213	n/a	n/a
192.554	n/a	n/a	S  4	Up Button	n/a	n/a
192.746	n/a	n/a	S201	FB: Win	n/a	n/a
193.818	n/a	n/a	S  1	Fixation	n/a	n/a
194.52	n/a	n/a	S106	CUE: 321	n/a	n/a
195.46	n/a	n/a	S  3	Left Button	n/a	n/a
195.614	n/a	n/a	S201	FB: Win	n/a	n/a
196.686	n/a	n/a	S  1	Fixation	n/a	n/a
197.508	n/a	n/a	S105	CUE: 312	n/a	n/a
198.216	n/a	n/a	S  2	Right Button	n/a	n/a
198.47	n/a	n/a	S201	FB: Win	n/a	n/a
199.556	n/a	n/a	S  1	Fixation	n/a	n/a
200.406	n/a	n/a	S102	CUE: 132	n/a	n/a
201.072	n/a	n/a	S  2	Right Button	n/a	n/a
201.416	n/a	n/a	S200	FB: Loss	n/a	n/a
202.492	n/a	n/a	S  1	Fixation	n/a	n/a
203.322	n/a	n/a	S105	CUE: 312	n/a	n/a
204.044	n/a	n/a	S  4	Up Button	n/a	n/a
204.358	n/a	n/a	S201	FB: Win	n/a	n/a
205.444	n/a	n/a	S  1	Fixation	n/a	n/a
206.234	n/a	n/a	S105	CUE: 312	n/a	n/a
206.632	n/a	n/a	S  4	Up Button	n/a	n/a
206.836	n/a	n/a	S201	FB: Win	n/a	n/a
207.912	n/a	n/a	S  1	Fixation	n/a	n/a
208.564	n/a	n/a	S104	CUE: 231	n/a	n/a
209.46	n/a	n/a	S  4	Up Button	n/a	n/a
209.794	n/a	n/a	S201	FB: Win	n/a	n/a
210.88	n/a	n/a	S  1	Fixation	n/a	n/a
211.592	n/a	n/a	S104	CUE: 231	n/a	n/a
211.972	n/a	n/a	S  4	Up Button	n/a	n/a
212.256	n/a	n/a	S201	FB: Win	n/a	n/a
213.332	n/a	n/a	S  1	Fixation	n/a	n/a
214.034	n/a	n/a	S104	CUE: 231	n/a	n/a
214.4	n/a	n/a	S  4	Up Button	n/a	n/a
214.714	n/a	n/a	S201	FB: Win	n/a	n/a
215.802	n/a	n/a	S  1	Fixation	n/a	n/a
216.462	n/a	n/a	S102	CUE: 132	n/a	n/a
216.856	n/a	n/a	S  4	Up Button	n/a	n/a
217.17	n/a	n/a	S201	FB: Win	n/a	n/a
218.254	n/a	n/a	S  1	Fixation	n/a	n/a
218.974	n/a	n/a	S104	CUE: 231	n/a	n/a
219.468	n/a	n/a	S  4	Up Button	n/a	n/a
219.722	n/a	n/a	S201	FB: Win	n/a	n/a
220.806	n/a	n/a	S  1	Fixation	n/a	n/a
221.596	n/a	n/a	S101	CUE: 123	n/a	n/a
222.556	n/a	n/a	S  3	Left Button	n/a	n/a
222.71	n/a	n/a	S201	FB: Win	n/a	n/a
223.79	n/a	n/a	S  1	Fixation	n/a	n/a
224.592	n/a	n/a	S101	CUE: 123	n/a	n/a
225.148	n/a	n/a	S  2	Right Button	n/a	n/a
225.392	n/a	n/a	S201	FB: Win	n/a	n/a
226.476	n/a	n/a	S  1	Fixation	n/a	n/a
227.318	n/a	n/a	S104	CUE: 231	n/a	n/a
227.796	n/a	n/a	S  4	Up Button	n/a	n/a
227.96	n/a	n/a	S200	FB: Loss	n/a	n/a
229.044	n/a	n/a	S  1	Fixation	n/a	n/a
229.696	n/a	n/a	S106	CUE: 321	n/a	n/a
230.22	n/a	n/a	S  4	Up Button	n/a	n/a
230.544	n/a	n/a	S200	FB: Loss	n/a	n/a
231.63	n/a	n/a	S  1	Fixation	n/a	n/a
232.362	n/a	n/a	S105	CUE: 312	n/a	n/a
232.928	n/a	n/a	S  2	Right Button	n/a	n/a
233.082	n/a	n/a	S201	FB: Win	n/a	n/a
234.166	n/a	n/a	S  1	Fixation	n/a	n/a
234.857	5.766	n/a	boundary	n/a	n/a	n/a
234.885	0.498	n/a	boundary	n/a	n/a	n/a
235.624	n/a	n/a	S  1	Fixation	n/a	n/a
235.967	0.498	n/a	boundary	n/a	n/a	n/a
236.99	n/a	n/a	S  4	Up Button	n/a	n/a
237.274	n/a	n/a	S200	FB: Loss	n/a	n/a
238.362	n/a	n/a	S  1	Fixation	n/a	n/a
239.174	n/a	n/a	S104	CUE: 231	n/a	n/a
239.902	n/a	n/a	S  3	Left Button	n/a	n/a
240.156	n/a	n/a	S201	FB: Win	n/a	n/a
241.23	n/a	n/a	S  1	Fixation	n/a	n/a
241.261	0.774	n/a	boundary	n/a	n/a	n/a
241.268	n/a	n/a	S101	CUE: 123	n/a	n/a
241.792	n/a	n/a	S  4	Up Button	n/a	n/a
242.136	n/a	n/a	S200	FB: Loss	n/a	n/a
243.208	n/a	n/a	S  1	Fixation	n/a	n/a
243.647	0.498	n/a	boundary	n/a	n/a	n/a
243.862	n/a	n/a	S  2	Right Button	n/a	n/a
243.925	0.276	n/a	boundary	n/a	n/a	n/a
244.886	n/a	n/a	S  1	Fixation	n/a	n/a
245.708	n/a	n/a	S102	CUE: 132	n/a	n/a
246.162	n/a	n/a	S  2	Right Button	n/a	n/a
246.476	n/a	n/a	S201	FB: Win	n/a	n/a
247.556	n/a	n/a	S  1	Fixation	n/a	n/a
248.336	n/a	n/a	S105	CUE: 312	n/a	n/a
248.806	n/a	n/a	S  2	Right Button	n/a	n/a
249.118	n/a	n/a	S200	FB: Loss	n/a	n/a
249.443	0.274	n/a	boundary	n/a	n/a	n/a
249.695	0.774	n/a	boundary	n/a	n/a	n/a
249.975	0.274	n/a	boundary	n/a	n/a	n/a
250.3	n/a	n/a	S  3	Left Button	n/a	n/a
250.514	n/a	n/a	S201	FB: Win	n/a	n/a
251.588	n/a	n/a	S  1	Fixation	n/a	n/a
252.057	0.274	n/a	boundary	n/a	n/a	n/a
252.309	0.274	n/a	boundary	n/a	n/a	n/a
252.494	n/a	n/a	S201	FB: Win	n/a	n/a
253.115	0.498	n/a	boundary	n/a	n/a	n/a
253.143	0.498	n/a	boundary	n/a	n/a	n/a
253.39	n/a	n/a	S105	CUE: 312	n/a	n/a
254.132	n/a	n/a	S  2	Right Button	n/a	n/a
254.486	n/a	n/a	S201	FB: Win	n/a	n/a
254.753	0.498	n/a	boundary	n/a	n/a	n/a
255.066	n/a	n/a	S  1	Fixation	n/a	n/a
255.307	0.498	n/a	boundary	n/a	n/a	n/a
255.34	n/a	n/a	S101	CUE: 123	n/a	n/a
255.835	0.526	n/a	boundary	n/a	n/a	n/a
256.113	1.302	n/a	boundary	n/a	n/a	n/a
256.16	n/a	n/a	S102	CUE: 132	n/a	n/a
256.667	0.498	n/a	boundary	n/a	n/a	n/a
256.674	n/a	n/a	S200	FB: Loss	n/a	n/a
256.697	0.774	n/a	boundary	n/a	n/a	n/a
256.972	n/a	n/a	S  1	Fixation	n/a	n/a
257.475	0.276	n/a	boundary	n/a	n/a	n/a
257.753	0.498	n/a	boundary	n/a	n/a	n/a
258.031	0.274	n/a	boundary	n/a	n/a	n/a
258.476	n/a	n/a	S  1	Fixation	n/a	n/a
259.268	n/a	n/a	S106	CUE: 321	n/a	n/a
259.548	n/a	n/a	S  2	Right Button	n/a	n/a
259.842	n/a	n/a	S200	FB: Loss	n/a	n/a
260.667	0.498	n/a	boundary	n/a	n/a	n/a
261.112	n/a	n/a	S101	CUE: 123	n/a	n/a
261.57	n/a	n/a	S  3	Left Button	n/a	n/a
261.894	n/a	n/a	S200	FB: Loss	n/a	n/a
262.275	0.498	n/a	boundary	n/a	n/a	n/a
262.468	n/a	n/a	S  1	Fixation	n/a	n/a
262.555	0.774	n/a	boundary	n/a	n/a	n/a
263.27	n/a	n/a	S  2	Right Button	n/a	n/a
263.564	n/a	n/a	S200	FB: Loss	n/a	n/a
264.646	n/a	n/a	S  1	Fixation	n/a	n/a
265.189	0.276	n/a	boundary	n/a	n/a	n/a
265.717	0.274	n/a	boundary	n/a	n/a	n/a
265.742	n/a	n/a	S200	FB: Loss	n/a	n/a
266.814	n/a	n/a	S  1	Fixation	n/a	n/a
267.023	0.774	n/a	boundary	n/a	n/a	n/a
267.25	n/a	n/a	S  4	Up Button	n/a	n/a
267.424	n/a	n/a	S200	FB: Loss	n/a	n/a
268.355	0.274	n/a	boundary	n/a	n/a	n/a
268.857	0.276	n/a	boundary	n/a	n/a	n/a
269.016	n/a	n/a	S201	FB: Win	n/a	n/a
270.094	n/a	n/a	S  1	Fixation	n/a	n/a
270.439	1.05	n/a	boundary	n/a	n/a	n/a
271.219	0.524	n/a	boundary	n/a	n/a	n/a
271.614	n/a	n/a	S105	CUE: 312	n/a	n/a
271.775	0.524	n/a	boundary	n/a	n/a	n/a
272.7	n/a	n/a	S  1	Fixation	n/a	n/a
272.829	0.776	n/a	boundary	n/a	n/a	n/a
273.107	0.498	n/a	boundary	n/a	n/a	n/a
273.18	n/a	n/a	S201	FB: Win	n/a	n/a
274.262	n/a	n/a	S  1	Fixation	n/a	n/a
275.032	n/a	n/a	S106	CUE: 321	n/a	n/a
275.243	0.498	n/a	boundary	n/a	n/a	n/a
275.34	n/a	n/a	S201	FB: Win	n/a	n/a
275.797	0.498	n/a	boundary	n/a	n/a	n/a
275.827	0.498	n/a	boundary	n/a	n/a	n/a
276.13	n/a	n/a	S103	CUE: 213	n/a	n/a
276.381	0.498	n/a	boundary	n/a	n/a	n/a
277.39	n/a	n/a	S  1	Fixation	n/a	n/a
277.463	0.498	n/a	boundary	n/a	n/a	n/a
277.744	n/a	n/a	S101	CUE: 123	n/a	n/a
278.019	0.498	n/a	boundary	n/a	n/a	n/a
278.047	0.498	n/a	boundary	n/a	n/a	n/a
278.603	0.498	n/a	boundary	n/a	n/a	n/a
278.881	0.524	n/a	boundary	n/a	n/a	n/a
279.188	n/a	n/a	S  3	Left Button	n/a	n/a
279.542	n/a	n/a	S200	FB: Loss	n/a	n/a
280.463	0.274	n/a	boundary	n/a	n/a	n/a
280.715	0.276	n/a	boundary	n/a	n/a	n/a
280.74	n/a	n/a	S103	CUE: 213	n/a	n/a
280.967	0.8	n/a	boundary	n/a	n/a	n/a
281.219	0.276	n/a	boundary	n/a	n/a	n/a
281.471	0.774	n/a	boundary	n/a	n/a	n/a
281.499	0.498	n/a	boundary	n/a	n/a	n/a
281.779	1.05	n/a	boundary	n/a	n/a	n/a
283.852	n/a	n/a	S  1	Fixation	n/a	n/a
284.504	n/a	n/a	S101	CUE: 123	n/a	n/a
285.168	n/a	n/a	S  4	Up Button	n/a	n/a
285.342	n/a	n/a	S200	FB: Loss	n/a	n/a
286.271	0.774	n/a	boundary	n/a	n/a	n/a
286.418	n/a	n/a	S104	CUE: 231	n/a	n/a
287.051	0.274	n/a	boundary	n/a	n/a	n/a
287.342	n/a	n/a	S200	FB: Loss	n/a	n/a
288.426	n/a	n/a	S  1	Fixation	n/a	n/a
289.186	n/a	n/a	S104	CUE: 231	n/a	n/a
289.904	n/a	n/a	S  3	Left Button	n/a	n/a
290.068	n/a	n/a	S201	FB: Win	n/a	n/a
291.144	n/a	n/a	S  1	Fixation	n/a	n/a
291.956	n/a	n/a	S101	CUE: 123	n/a	n/a
292.564	n/a	n/a	S  4	Up Button	n/a	n/a
292.845	0.526	n/a	boundary	n/a	n/a	n/a
293.454	n/a	n/a	S  1	Fixation	n/a	n/a
294.149	0.274	n/a	boundary	n/a	n/a	n/a
294.429	0.498	n/a	boundary	n/a	n/a	n/a
295.4	n/a	n/a	S  1	Fixation	n/a	n/a
296.122	n/a	n/a	S104	CUE: 231	n/a	n/a
296.537	0.274	n/a	boundary	n/a	n/a	n/a
296.789	0.276	n/a	boundary	n/a	n/a	n/a
297.636	n/a	n/a	S  1	Fixation	n/a	n/a
298.318	n/a	n/a	S104	CUE: 231	n/a	n/a
298.916	n/a	n/a	S  3	Left Button	n/a	n/a
299.178	n/a	n/a	S201	FB: Win	n/a	n/a
300.254	n/a	n/a	S  1	Fixation	n/a	n/a
301.076	n/a	n/a	S102	CUE: 132	n/a	n/a
301.808	n/a	n/a	S  2	Right Button	n/a	n/a
301.962	n/a	n/a	S201	FB: Win	n/a	n/a
303.04	n/a	n/a	S  1	Fixation	n/a	n/a
303.822	n/a	n/a	S106	CUE: 321	n/a	n/a
304.439	0.776	n/a	boundary	n/a	n/a	n/a
304.534	n/a	n/a	S201	FB: Win	n/a	n/a
305.616	n/a	n/a	S  1	Fixation	n/a	n/a
305.769	0.498	n/a	boundary	n/a	n/a	n/a
305.84	n/a	n/a	S103	CUE: 213	n/a	n/a
307.006	n/a	n/a	S  2	Right Button	n/a	n/a
307.35	n/a	n/a	S201	FB: Win	n/a	n/a
308.422	n/a	n/a	S  1	Fixation	n/a	n/a
308.431	0.498	n/a	boundary	n/a	n/a	n/a
308.644	n/a	n/a	S103	CUE: 213	n/a	n/a
309.196	n/a	n/a	S  2	Right Button	n/a	n/a
309.498	n/a	n/a	S201	FB: Win	n/a	n/a
310.576	n/a	n/a	S  1	Fixation	n/a	n/a
311.346	n/a	n/a	S101	CUE: 123	n/a	n/a
312.108	n/a	n/a	S  3	Left Button	n/a	n/a
312.147	0.498	n/a	boundary	n/a	n/a	n/a
312.175	1.052	n/a	boundary	n/a	n/a	n/a
312.532	n/a	n/a	S105	CUE: 312	n/a	n/a
312.677	0.274	n/a	boundary	n/a	n/a	n/a
313.292	n/a	n/a	S  4	Up Button	n/a	n/a
313.455	0.276	n/a	boundary	n/a	n/a	n/a
313.983	0.524	n/a	boundary	n/a	n/a	n/a
314.538	n/a	n/a	S106	CUE: 321	n/a	n/a
315.232	n/a	n/a	S  2	Right Button	n/a	n/a
315.494	n/a	n/a	S200	FB: Loss	n/a	n/a
316.574	n/a	n/a	S  1	Fixation	n/a	n/a
317.376	n/a	n/a	S104	CUE: 231	n/a	n/a
317.671	0.526	n/a	boundary	n/a	n/a	n/a
318.066	n/a	n/a	S  2	Right Button	n/a	n/a
318.328	n/a	n/a	S201	FB: Win	n/a	n/a
319.402	n/a	n/a	S  1	Fixation	n/a	n/a
320.232	n/a	n/a	S106	CUE: 321	n/a	n/a
320.73	n/a	n/a	S  2	Right Button	n/a	n/a
320.831	0.526	n/a	boundary	n/a	n/a	n/a
321.56	n/a	n/a	S  1	Fixation	n/a	n/a
322.222	n/a	n/a	S103	CUE: 213	n/a	n/a
322.868	n/a	n/a	S  3	Left Button	n/a	n/a
323.1	n/a	n/a	S201	FB: Win	n/a	n/a
323.743	0.498	n/a	boundary	n/a	n/a	n/a
324.372	n/a	n/a	S106	CUE: 321	n/a	n/a
325.026	n/a	n/a	S  2	Right Button	n/a	n/a
325.248	n/a	n/a	S201	FB: Win	n/a	n/a
325.877	0.774	n/a	boundary	n/a	n/a	n/a
326.27	n/a	n/a	S102	CUE: 132	n/a	n/a
327.552	n/a	n/a	S  3	Left Button	n/a	n/a
327.704	n/a	n/a	S201	FB: Win	n/a	n/a
328.778	n/a	n/a	S  1	Fixation	n/a	n/a
328.789	1.828	n/a	boundary	n/a	n/a	n/a
329.67	n/a	n/a	S  1	Fixation	n/a	n/a
330.095	0.274	n/a	boundary	n/a	n/a	n/a
330.246	n/a	n/a	S106	CUE: 321	n/a	n/a
330.347	0.274	n/a	boundary	n/a	n/a	n/a
330.66	n/a	n/a	S  2	Right Button	n/a	n/a
330.862	n/a	n/a	S201	FB: Win	n/a	n/a
331.153	0.524	n/a	boundary	n/a	n/a	n/a
331.416	n/a	n/a	S  1	Fixation	n/a	n/a
331.683	0.774	n/a	boundary	n/a	n/a	n/a
332.084	n/a	n/a	S  3	Left Button	n/a	n/a
332.388	n/a	n/a	S200	FB: Loss	n/a	n/a
333.46	n/a	n/a	S  1	Fixation	n/a	n/a
333.541	0.776	n/a	boundary	n/a	n/a	n/a
333.908	n/a	n/a	S  4	Up Button	n/a	n/a
334.192	n/a	n/a	S201	FB: Win	n/a	n/a
334.595	0.274	n/a	boundary	n/a	n/a	n/a
334.996	n/a	n/a	S  1	Fixation	n/a	n/a
335.718	n/a	n/a	S103	CUE: 213	n/a	n/a
336.79	n/a	n/a	S  2	Right Button	n/a	n/a
337.014	n/a	n/a	S200	FB: Loss	n/a	n/a
338.098	n/a	n/a	S  1	Fixation	n/a	n/a
338.285	0.498	n/a	boundary	n/a	n/a	n/a
338.362	n/a	n/a	S104	CUE: 231	n/a	n/a
339.028	n/a	n/a	S  3	Left Button	n/a	n/a
339.282	n/a	n/a	S200	FB: Loss	n/a	n/a
340.37	n/a	n/a	S  1	Fixation	n/a	n/a
341.19	n/a	n/a	S106	CUE: 321	n/a	n/a
341.864	n/a	n/a	S  4	Up Button	n/a	n/a
342.078	n/a	n/a	S201	FB: Win	n/a	n/a
342.249	0.524	n/a	boundary	n/a	n/a	n/a
342.63	n/a	n/a	S  1	Fixation	n/a	n/a
343.452	n/a	n/a	S102	CUE: 132	n/a	n/a
343.831	0.276	n/a	boundary	n/a	n/a	n/a
344.084	n/a	n/a	S201	FB: Win	n/a	n/a
344.333	0.274	n/a	boundary	n/a	n/a	n/a
344.882	n/a	n/a	S  1	Fixation	n/a	n/a
345.139	0.774	n/a	boundary	n/a	n/a	n/a
346.052	n/a	n/a	S  2	Right Button	n/a	n/a
346.236	n/a	n/a	S201	FB: Win	n/a	n/a
347.312	n/a	n/a	S  1	Fixation	n/a	n/a
348.051	0.498	n/a	boundary	n/a	n/a	n/a
348.202	n/a	n/a	S  2	Right Button	n/a	n/a
348.476	n/a	n/a	S201	FB: Win	n/a	n/a
349.548	n/a	n/a	S  1	Fixation	n/a	n/a
349.659	0.524	n/a	boundary	n/a	n/a	n/a
349.756	n/a	n/a	S105	CUE: 312	n/a	n/a
350.522	n/a	n/a	S  3	Left Button	n/a	n/a
350.686	n/a	n/a	S201	FB: Win	n/a	n/a
351.76	n/a	n/a	S  1	Fixation	n/a	n/a
352.492	n/a	n/a	S103	CUE: 213	n/a	n/a
352.821	0.498	n/a	boundary	n/a	n/a	n/a
352.892	n/a	n/a	S200	FB: Loss	n/a	n/a
353.627	0.274	n/a	boundary	n/a	n/a	n/a
353.69	n/a	n/a	S  1	Fixation	n/a	n/a
354.412	n/a	n/a	S105	CUE: 312	n/a	n/a
354.918	n/a	n/a	S  3	Left Button	n/a	n/a
354.933	0.274	n/a	boundary	n/a	n/a	n/a
355.185	0.774	n/a	boundary	n/a	n/a	n/a
355.463	0.776	n/a	boundary	n/a	n/a	n/a
356.017	1.052	n/a	boundary	n/a	n/a	n/a
356.652	n/a	n/a	S  1	Fixation	n/a	n/a
357.045	0.276	n/a	boundary	n/a	n/a	n/a
357.108	n/a	n/a	S105	CUE: 312	n/a	n/a
357.323	0.498	n/a	boundary	n/a	n/a	n/a
357.338	n/a	n/a	S201	FB: Win	n/a	n/a
357.351	0.776	n/a	boundary	n/a	n/a	n/a
357.603	0.8	n/a	boundary	n/a	n/a	n/a
357.688	n/a	n/a	S104	CUE: 231	n/a	n/a
