onset	duration	sample	value	trial_type	response_time	stim_file
61.236	n/a	n/a	S201	FB: Win	n/a	n/a
62.316	n/a	n/a	S  1	Fixation	n/a	n/a
63.088	n/a	n/a	S106	CUE: 321	n/a	n/a
63.862	n/a	n/a	S  2	Right Button	n/a	n/a
64.206	n/a	n/a	S201	FB: Win	n/a	n/a
65.286	n/a	n/a	S  1	Fixation	n/a	n/a
66.028	n/a	n/a	S104	CUE: 231	n/a	n/a
66.746	n/a	n/a	S  4	Up Button	n/a	n/a
67.05	n/a	n/a	S201	FB: Win	n/a	n/a
68.122	n/a	n/a	S  1	Fixation	n/a	n/a
68.852	n/a	n/a	S105	CUE: 312	n/a	n/a
69.474	n/a	n/a	S  3	Left Button	n/a	n/a
69.628	n/a	n/a	S201	FB: Win	n/a	n/a
70.706	n/a	n/a	S  1	Fixation	n/a	n/a
71.438	n/a	n/a	S102	CUE: 132	n/a	n/a
72.178	n/a	n/a	S  4	Up Button	n/a	n/a
72.482	n/a	n/a	S201	FB: Win	n/a	n/a
73.558	n/a	n/a	S  1	Fixation	n/a	n/a
74.38	n/a	n/a	S104	CUE: 231	n/a	n/a
74.982	n/a	n/a	S  4	Up Button	n/a	n/a
75.166	n/a	n/a	S201	FB: Win	n/a	n/a
76.244	n/a	n/a	S  1	Fixation	n/a	n/a
77.066	n/a	n/a	S102	CUE: 132	n/a	n/a
77.682	n/a	n/a	S  4	Up Button	n/a	n/a
77.956	n/a	n/a	S200	FB: Loss	n/a	n/a
79.03	n/a	n/a	S  1	Fixation	n/a	n/a
79.782	n/a	n/a	S102	CUE: 132	n/a	n/a
80.326	n/a	n/a	S  3	Left Button	n/a	n/a
80.63	n/a	n/a	S201	FB: Win	n/a	n/a
81.716	n/a	n/a	S  1	Fixation	n/a	n/a
82.466	n/a	n/a	S105	CUE: 312	n/a	n/a
83.162	n/a	n/a	S  4	Up Button	n/a	n/a
83.506	n/a	n/a	S201	FB: Win	n/a	n/a
84.584	n/a	n/a	S  1	Fixation	n/a	n/a
85.366	n/a	n/a	S104	CUE: 231	n/a	n/a
85.934	n/a	n/a	S  2	Right Button	n/a	n/a
86.138	n/a	n/a	S201	FB: Win	n/a	n/a
87.22	n/a	n/a	S  1	Fixation	n/a	n/a
88.06	n/a	n/a	S102	CUE: 132	n/a	n/a
88.618	n/a	n/a	S  3	Left Button	n/a	n/a
88.902	n/a	n/a	S200	FB: Loss	n/a	n/a
89.988	n/a	n/a	S  1	Fixation	n/a	n/a
90.65	n/a	n/a	S102	CUE: 132	n/a	n/a
91.302	n/a	n/a	S  2	Right Button	n/a	n/a
91.596	n/a	n/a	S200	FB: Loss	n/a	n/a
92.674	n/a	n/a	S  1	Fixation	n/a	n/a
93.494	n/a	n/a	S104	CUE: 231	n/a	n/a
93.854	n/a	n/a	S  4	Up Button	n/a	n/a
94.088	n/a	n/a	S201	FB: Win	n/a	n/a
95.158	n/a	n/a	S  1	Fixation	n/a	n/a
95.86	n/a	n/a	S105	CUE: 312	n/a	n/a
97.426	n/a	n/a	S 99	No Response	n/a	n/a
97.63	n/a	n/a	S199	FB: No Resp	n/a	n/a
98.712	n/a	n/a	S  1	Fixation	n/a	n/a
99.532	n/a	n/a	S106	CUE: 321	n/a	n/a
100.158	n/a	n/a	S  4	Up Button	n/a	n/a
100.35	n/a	n/a	S200	FB: Loss	n/a	n/a
101.43	n/a	n/a	S  1	Fixation	n/a	n/a
102.162	n/a	n/a	S105	CUE: 312	n/a	n/a
102.742	n/a	n/a	S  3	Left Button	n/a	n/a
102.894	n/a	n/a	S201	FB: Win	n/a	n/a
103.982	n/a	n/a	S  1	Fixation	n/a	n/a
104.824	n/a	n/a	S102	CUE: 132	n/a	n/a
105.87	n/a	n/a	S  4	Up Button	n/a	n/a
106.192	n/a	n/a	S201	FB: Win	n/a	n/a
107.268	n/a	n/a	S  1	Fixation	n/a	n/a
107.94	n/a	n/a	S103	CUE: 213	n/a	n/a
109.154	n/a	n/a	S  3	Left Button	n/a	n/a
109.356	n/a	n/a	S200	FB: Loss	n/a	n/a
110.438	n/a	n/a	S  1	Fixation	n/a	n/a
110.455	0.798	n/a	boundary	n/a	n/a	n/a
111.108	n/a	n/a	S  4	Up Button	n/a	n/a
111.31	n/a	n/a	S201	FB: Win	n/a	n/a
112.392	n/a	n/a	S  1	Fixation	n/a	n/a
113.172	n/a	n/a	S106	CUE: 321	n/a	n/a
113.648	n/a	n/a	S  4	Up Button	n/a	n/a
113.91	n/a	n/a	S200	FB: Loss	n/a	n/a
114.994	n/a	n/a	S  1	Fixation	n/a	n/a
115.654	n/a	n/a	S104	CUE: 231	n/a	n/a
116.26	n/a	n/a	S  4	Up Button	n/a	n/a
116.602	n/a	n/a	S200	FB: Loss	n/a	n/a
117.678	n/a	n/a	S  1	Fixation	n/a	n/a
118.33	n/a	n/a	S102	CUE: 132	n/a	n/a
118.84	n/a	n/a	S  3	Left Button	n/a	n/a
119.122	n/a	n/a	S201	FB: Win	n/a	n/a
120.198	n/a	n/a	S  1	Fixation	n/a	n/a
121.048	n/a	n/a	S104	CUE: 231	n/a	n/a
121.652	n/a	n/a	S  2	Right Button	n/a	n/a
121.934	n/a	n/a	S201	FB: Win	n/a	n/a
123.016	n/a	n/a	S  1	Fixation	n/a	n/a
123.708	n/a	n/a	S101	CUE: 123	n/a	n/a
124.316	n/a	n/a	S  3	Left Button	n/a	n/a
124.478	n/a	n/a	S201	FB: Win	n/a	n/a
125.552	n/a	n/a	S  1	Fixation	n/a	n/a
126.392	n/a	n/a	S105	CUE: 312	n/a	n/a
127.024	n/a	n/a	S  4	Up Button	n/a	n/a
127.316	n/a	n/a	S201	FB: Win	n/a	n/a
128.404	n/a	n/a	S  1	Fixation	n/a	n/a
129.094	n/a	n/a	S101	CUE: 123	n/a	n/a
129.618	n/a	n/a	S  3	Left Button	n/a	n/a
129.782	n/a	n/a	S201	FB: Win	n/a	n/a
130.856	n/a	n/a	S  1	Fixation	n/a	n/a
131.566	n/a	n/a	S101	CUE: 123	n/a	n/a
132.086	n/a	n/a	S  3	Left Button	n/a	n/a
132.26	n/a	n/a	S200	FB: Loss	n/a	n/a
133.34	n/a	n/a	S  1	Fixation	n/a	n/a
134.142	n/a	n/a	S105	CUE: 312	n/a	n/a
134.758	n/a	n/a	S  3	Left Button	n/a	n/a
135.112	n/a	n/a	S200	FB: Loss	n/a	n/a
136.192	n/a	n/a	S  1	Fixation	n/a	n/a
137.024	n/a	n/a	S102	CUE: 132	n/a	n/a
137.622	n/a	n/a	S  2	Right Button	n/a	n/a
137.956	n/a	n/a	S201	FB: Win	n/a	n/a
139.028	n/a	n/a	S  1	Fixation	n/a	n/a
139.72	n/a	n/a	S103	CUE: 213	n/a	n/a
140.426	n/a	n/a	S  4	Up Button	n/a	n/a
140.77	n/a	n/a	S201	FB: Win	n/a	n/a
141.848	n/a	n/a	S  1	Fixation	n/a	n/a
142.658	n/a	n/a	S105	CUE: 312	n/a	n/a
143.482	n/a	n/a	S  2	Right Button	n/a	n/a
143.746	n/a	n/a	S201	FB: Win	n/a	n/a
144.832	n/a	n/a	S  1	Fixation	n/a	n/a
145.644	n/a	n/a	S101	CUE: 123	n/a	n/a
147.2	n/a	n/a	S 99	No Response	n/a	n/a
147.544	n/a	n/a	S199	FB: No Resp	n/a	n/a
148.618	n/a	n/a	S  1	Fixation	n/a	n/a
149.41	n/a	n/a	S102	CUE: 132	n/a	n/a
150.154	n/a	n/a	S  2	Right Button	n/a	n/a
150.488	n/a	n/a	S201	FB: Win	n/a	n/a
151.572	n/a	n/a	S  1	Fixation	n/a	n/a
152.272	n/a	n/a	S101	CUE: 123	n/a	n/a
152.806	n/a	n/a	S  4	Up Button	n/a	n/a
152.97	n/a	n/a	S201	FB: Win	n/a	n/a
154.056	n/a	n/a	S  1	Fixation	n/a	n/a
154.818	n/a	n/a	S104	CUE: 231	n/a	n/a
155.246	n/a	n/a	S  3	Left Button	n/a	n/a
155.56	n/a	n/a	S201	FB: Win	n/a	n/a
156.642	n/a	n/a	S  1	Fixation	n/a	n/a
157.414	n/a	n/a	S102	CUE: 132	n/a	n/a
158.19	n/a	n/a	S  2	Right Button	n/a	n/a
158.404	n/a	n/a	S201	FB: Win	n/a	n/a
159.478	n/a	n/a	S  1	Fixation	n/a	n/a
160.178	n/a	n/a	S104	CUE: 231	n/a	n/a
160.83	n/a	n/a	S  3	Left Button	n/a	n/a
160.994	n/a	n/a	S200	FB: Loss	n/a	n/a
162.08	n/a	n/a	S  1	Fixation	n/a	n/a
162.8	n/a	n/a	S105	CUE: 312	n/a	n/a
163.154	n/a	n/a	S  4	Up Button	n/a	n/a
163.488	n/a	n/a	S200	FB: Loss	n/a	n/a
164.564	n/a	n/a	S  1	Fixation	n/a	n/a
165.336	n/a	n/a	S104	CUE: 231	n/a	n/a
165.91	n/a	n/a	S  4	Up Button	n/a	n/a
166.134	n/a	n/a	S201	FB: Win	n/a	n/a
167.216	n/a	n/a	S  1	Fixation	n/a	n/a
167.988	n/a	n/a	S101	CUE: 123	n/a	n/a
168.918	n/a	n/a	S  2	Right Button	n/a	n/a
169.082	n/a	n/a	S200	FB: Loss	n/a	n/a
170.168	n/a	n/a	S  1	Fixation	n/a	n/a
170.96	n/a	n/a	S104	CUE: 231	n/a	n/a
171.446	n/a	n/a	S  2	Right Button	n/a	n/a
171.69	n/a	n/a	S200	FB: Loss	n/a	n/a
172.77	n/a	n/a	S  1	Fixation	n/a	n/a
173.552	n/a	n/a	S103	CUE: 213	n/a	n/a
174.946	n/a	n/a	S  4	Up Button	n/a	n/a
175.16	n/a	n/a	S201	FB: Win	n/a	n/a
176.24	n/a	n/a	S  1	Fixation	n/a	n/a
176.952	n/a	n/a	S101	CUE: 123	n/a	n/a
177.414	n/a	n/a	S  4	Up Button	n/a	n/a
177.598	n/a	n/a	S201	FB: Win	n/a	n/a
178.676	n/a	n/a	S  1	Fixation	n/a	n/a
179.446	n/a	n/a	S102	CUE: 132	n/a	n/a
180.066	n/a	n/a	S  2	Right Button	n/a	n/a
180.26	n/a	n/a	S201	FB: Win	n/a	n/a
181.344	n/a	n/a	S  1	Fixation	n/a	n/a
182.096	n/a	n/a	S102	CUE: 132	n/a	n/a
182.77	n/a	n/a	S  2	Right Button	n/a	n/a
183.094	n/a	n/a	S201	FB: Win	n/a	n/a
184.18	n/a	n/a	S  1	Fixation	n/a	n/a
184.97	n/a	n/a	S105	CUE: 312	n/a	n/a
185.662	n/a	n/a	S  2	Right Button	n/a	n/a
185.936	n/a	n/a	S201	FB: Win	n/a	n/a
187.016	n/a	n/a	S  1	Fixation	n/a	n/a
187.816	n/a	n/a	S106	CUE: 321	n/a	n/a
188.542	n/a	n/a	S  3	Left Button	n/a	n/a
188.836	n/a	n/a	S200	FB: Loss	n/a	n/a
189.918	n/a	n/a	S  1	Fixation	n/a	n/a
190.738	n/a	n/a	S105	CUE: 312	n/a	n/a
191.266	n/a	n/a	S  4	Up Button	n/a	n/a
191.46	n/a	n/a	S200	FB: Loss	n/a	n/a
192.536	n/a	n/a	S  1	Fixation	n/a	n/a
193.288	n/a	n/a	S102	CUE: 132	n/a	n/a
194.41	n/a	n/a	S  2	Right Button	n/a	n/a
194.624	n/a	n/a	S201	FB: Win	n/a	n/a
195.706	n/a	n/a	S  1	Fixation	n/a	n/a
196.476	n/a	n/a	S104	CUE: 231	n/a	n/a
197.11	n/a	n/a	S  3	Left Button	n/a	n/a
197.344	n/a	n/a	S200	FB: Loss	n/a	n/a
198.424	n/a	n/a	S  1	Fixation	n/a	n/a
199.266	n/a	n/a	S103	CUE: 213	n/a	n/a
199.882	n/a	n/a	S  2	Right Button	n/a	n/a
200.096	n/a	n/a	S201	FB: Win	n/a	n/a
201.176	n/a	n/a	S  1	Fixation	n/a	n/a
201.918	n/a	n/a	S102	CUE: 132	n/a	n/a
202.582	n/a	n/a	S  3	Left Button	n/a	n/a
202.936	n/a	n/a	S201	FB: Win	n/a	n/a
204.012	n/a	n/a	S  1	Fixation	n/a	n/a
204.792	n/a	n/a	S101	CUE: 123	n/a	n/a
205.41	n/a	n/a	S  3	Left Button	n/a	n/a
205.714	n/a	n/a	S201	FB: Win	n/a	n/a
206.796	n/a	n/a	S  1	Fixation	n/a	n/a
207.508	n/a	n/a	S105	CUE: 312	n/a	n/a
209.064	n/a	n/a	S 99	No Response	n/a	n/a
209.288	n/a	n/a	S199	FB: No Resp	n/a	n/a
210.366	n/a	n/a	S  1	Fixation	n/a	n/a
211.098	n/a	n/a	S103	CUE: 213	n/a	n/a
212.142	n/a	n/a	S  3	Left Button	n/a	n/a
212.376	n/a	n/a	S200	FB: Loss	n/a	n/a
213.452	n/a	n/a	S  1	Fixation	n/a	n/a
214.114	n/a	n/a	S103	CUE: 213	n/a	n/a
214.63	n/a	n/a	S  2	Right Button	n/a	n/a
214.834	n/a	n/a	S200	FB: Loss	n/a	n/a
215.92	n/a	n/a	S  1	Fixation	n/a	n/a
216.772	n/a	n/a	S105	CUE: 312	n/a	n/a
217.202	n/a	n/a	S  3	Left Button	n/a	n/a
217.446	n/a	n/a	S201	FB: Win	n/a	n/a
218.522	n/a	n/a	S  1	Fixation	n/a	n/a
219.274	n/a	n/a	S106	CUE: 321	n/a	n/a
220.174	n/a	n/a	S  2	Right Button	n/a	n/a
220.418	n/a	n/a	S200	FB: Loss	n/a	n/a
221.492	n/a	n/a	S  1	Fixation	n/a	n/a
222.272	n/a	n/a	S104	CUE: 231	n/a	n/a
222.89	n/a	n/a	S  4	Up Button	n/a	n/a
223.214	n/a	n/a	S201	FB: Win	n/a	n/a
224.294	n/a	n/a	S  1	Fixation	n/a	n/a
224.966	n/a	n/a	S106	CUE: 321	n/a	n/a
225.946	n/a	n/a	S  2	Right Button	n/a	n/a
226.19	n/a	n/a	S200	FB: Loss	n/a	n/a
227.262	n/a	n/a	S  1	Fixation	n/a	n/a
227.974	n/a	n/a	S106	CUE: 321	n/a	n/a
228.298	n/a	n/a	S  4	Up Button	n/a	n/a
228.592	n/a	n/a	S201	FB: Win	n/a	n/a
229.664	n/a	n/a	S  1	Fixation	n/a	n/a
230.366	n/a	n/a	S103	CUE: 213	n/a	n/a
231.258	n/a	n/a	S  2	Right Button	n/a	n/a
231.502	n/a	n/a	S200	FB: Loss	n/a	n/a
232.584	n/a	n/a	S  1	Fixation	n/a	n/a
232.785	0.796	n/a	boundary	n/a	n/a	n/a
233.482	n/a	n/a	S  2	Right Button	n/a	n/a
233.686	n/a	n/a	S200	FB: Loss	n/a	n/a
234.774	n/a	n/a	S  1	Fixation	n/a	n/a
235.434	n/a	n/a	S102	CUE: 132	n/a	n/a
235.986	n/a	n/a	S  4	Up Button	n/a	n/a
236.15	n/a	n/a	S201	FB: Win	n/a	n/a
237.224	n/a	n/a	S  1	Fixation	n/a	n/a
237.996	n/a	n/a	S105	CUE: 312	n/a	n/a
239.354	n/a	n/a	S  3	Left Button	n/a	n/a
239.648	n/a	n/a	S201	FB: Win	n/a	n/a
240.728	n/a	n/a	S  1	Fixation	n/a	n/a
241.378	n/a	n/a	S103	CUE: 213	n/a	n/a
242.186	n/a	n/a	S  3	Left Button	n/a	n/a
242.45	n/a	n/a	S200	FB: Loss	n/a	n/a
246.251	1.346	n/a	boundary	n/a	n/a	n/a
246.551	0.796	n/a	boundary	n/a	n/a	n/a
248.66	n/a	n/a	S  1	Fixation	n/a	n/a
249.482	n/a	n/a	S101	CUE: 123	n/a	n/a
250.792	n/a	n/a	S  3	Left Button	n/a	n/a
251.026	n/a	n/a	S200	FB: Loss	n/a	n/a
252.112	n/a	n/a	S  1	Fixation	n/a	n/a
252.814	n/a	n/a	S103	CUE: 213	n/a	n/a
253.872	n/a	n/a	S  3	Left Button	n/a	n/a
254.126	n/a	n/a	S201	FB: Win	n/a	n/a
255.198	n/a	n/a	S  1	Fixation	n/a	n/a
255.86	n/a	n/a	S104	CUE: 231	n/a	n/a
257.008	n/a	n/a	S  4	Up Button	n/a	n/a
257.342	n/a	n/a	S201	FB: Win	n/a	n/a
258.418	n/a	n/a	S  1	Fixation	n/a	n/a
259.248	n/a	n/a	S105	CUE: 312	n/a	n/a
260.216	n/a	n/a	S  3	Left Button	n/a	n/a
260.5	n/a	n/a	S201	FB: Win	n/a	n/a
261.586	n/a	n/a	S  1	Fixation	n/a	n/a
262.318	n/a	n/a	S101	CUE: 123	n/a	n/a
263.412	n/a	n/a	S  2	Right Button	n/a	n/a
263.726	n/a	n/a	S200	FB: Loss	n/a	n/a
264.806	n/a	n/a	S  1	Fixation	n/a	n/a
265.468	n/a	n/a	S101	CUE: 123	n/a	n/a
266.616	n/a	n/a	S  3	Left Button	n/a	n/a
266.87	n/a	n/a	S201	FB: Win	n/a	n/a
267.942	n/a	n/a	S  1	Fixation	n/a	n/a
268.672	n/a	n/a	S103	CUE: 213	n/a	n/a
269.552	n/a	n/a	S  3	Left Button	n/a	n/a
269.856	n/a	n/a	S201	FB: Win	n/a	n/a
270.928	n/a	n/a	S  1	Fixation	n/a	n/a
271.748	n/a	n/a	S101	CUE: 123	n/a	n/a
272.38	n/a	n/a	S  2	Right Button	n/a	n/a
272.614	n/a	n/a	S200	FB: Loss	n/a	n/a
273.696	n/a	n/a	S  1	Fixation	n/a	n/a
274.548	n/a	n/a	S103	CUE: 213	n/a	n/a
275.164	n/a	n/a	S  3	Left Button	n/a	n/a
275.508	n/a	n/a	S201	FB: Win	n/a	n/a
276.582	n/a	n/a	S  1	Fixation	n/a	n/a
277.282	n/a	n/a	S105	CUE: 312	n/a	n/a
277.812	n/a	n/a	S  3	Left Button	n/a	n/a
278.166	n/a	n/a	S201	FB: Win	n/a	n/a
279.25	n/a	n/a	S  1	Fixation	n/a	n/a
280.102	n/a	n/a	S105	CUE: 312	n/a	n/a
280.72	n/a	n/a	S  3	Left Button	n/a	n/a
280.934	n/a	n/a	S201	FB: Win	n/a	n/a
282.018	n/a	n/a	S  1	Fixation	n/a	n/a
282.71	n/a	n/a	S105	CUE: 312	n/a	n/a
284.208	n/a	n/a	S  2	Right Button	n/a	n/a
284.562	n/a	n/a	S200	FB: Loss	n/a	n/a
285.638	n/a	n/a	S  1	Fixation	n/a	n/a
286.34	n/a	n/a	S101	CUE: 123	n/a	n/a
287.324	n/a	n/a	S  2	Right Button	n/a	n/a
287.638	n/a	n/a	S201	FB: Win	n/a	n/a
288.724	n/a	n/a	S  1	Fixation	n/a	n/a
289.466	n/a	n/a	S106	CUE: 321	n/a	n/a
290.38	n/a	n/a	S  2	Right Button	n/a	n/a
290.612	n/a	n/a	S200	FB: Loss	n/a	n/a
291.692	n/a	n/a	S  1	Fixation	n/a	n/a
292.464	n/a	n/a	S106	CUE: 321	n/a	n/a
292.916	n/a	n/a	S  3	Left Button	n/a	n/a
293.078	n/a	n/a	S200	FB: Loss	n/a	n/a
294.162	n/a	n/a	S  1	Fixation	n/a	n/a
294.982	n/a	n/a	S106	CUE: 321	n/a	n/a
295.42	n/a	n/a	S  4	Up Button	n/a	n/a
295.702	n/a	n/a	S200	FB: Loss	n/a	n/a
296.78	n/a	n/a	S  1	Fixation	n/a	n/a
297.582	n/a	n/a	S106	CUE: 321	n/a	n/a
298.08	n/a	n/a	S  2	Right Button	n/a	n/a
298.242	n/a	n/a	S200	FB: Loss	n/a	n/a
299.316	n/a	n/a	S  1	Fixation	n/a	n/a
300.086	n/a	n/a	S105	CUE: 312	n/a	n/a
300.736	n/a	n/a	S  4	Up Button	n/a	n/a
300.988	n/a	n/a	S201	FB: Win	n/a	n/a
302.068	n/a	n/a	S  1	Fixation	n/a	n/a
302.898	n/a	n/a	S106	CUE: 321	n/a	n/a
303.292	n/a	n/a	S  4	Up Button	n/a	n/a
303.474	n/a	n/a	S201	FB: Win	n/a	n/a
304.552	n/a	n/a	S  1	Fixation	n/a	n/a
305.384	n/a	n/a	S104	CUE: 231	n/a	n/a
306.568	n/a	n/a	S  2	Right Button	n/a	n/a
306.76	n/a	n/a	S200	FB: Loss	n/a	n/a
307.838	n/a	n/a	S  1	Fixation	n/a	n/a
308.64	n/a	n/a	S103	CUE: 213	n/a	n/a
309.128	n/a	n/a	S  2	Right Button	n/a	n/a
309.43	n/a	n/a	S200	FB: Loss	n/a	n/a
310.508	n/a	n/a	S  1	Fixation	n/a	n/a
311.308	n/a	n/a	S103	CUE: 213	n/a	n/a
311.684	n/a	n/a	S  4	Up Button	n/a	n/a
311.876	n/a	n/a	S200	FB: Loss	n/a	n/a
312.96	n/a	n/a	S  1	Fixation	n/a	n/a
313.77	n/a	n/a	S104	CUE: 231	n/a	n/a
314.672	n/a	n/a	S  4	Up Button	n/a	n/a
314.884	n/a	n/a	S200	FB: Loss	n/a	n/a
315.962	n/a	n/a	S  1	Fixation	n/a	n/a
316.682	n/a	n/a	S101	CUE: 123	n/a	n/a
318.072	n/a	n/a	S  3	Left Button	n/a	n/a
318.394	n/a	n/a	S201	FB: Win	n/a	n/a
319.48	n/a	n/a	S  1	Fixation	n/a	n/a
320.152	n/a	n/a	S103	CUE: 213	n/a	n/a
320.842	n/a	n/a	S  2	Right Button	n/a	n/a
321.006	n/a	n/a	S200	FB: Loss	n/a	n/a
322.082	n/a	n/a	S  1	Fixation	n/a	n/a
322.874	n/a	n/a	S104	CUE: 231	n/a	n/a
323.926	n/a	n/a	S  2	Right Button	n/a	n/a
324.26	n/a	n/a	S200	FB: Loss	n/a	n/a
325.336	n/a	n/a	S  1	Fixation	n/a	n/a
326.186	n/a	n/a	S101	CUE: 123	n/a	n/a
326.714	n/a	n/a	S  3	Left Button	n/a	n/a
327.028	n/a	n/a	S200	FB: Loss	n/a	n/a
328.104	n/a	n/a	S  1	Fixation	n/a	n/a
328.926	n/a	n/a	S106	CUE: 321	n/a	n/a
329.758	n/a	n/a	S  4	Up Button	n/a	n/a
329.952	n/a	n/a	S201	FB: Win	n/a	n/a
331.04	n/a	n/a	S  1	Fixation	n/a	n/a
331.882	n/a	n/a	S101	CUE: 123	n/a	n/a
332.414	n/a	n/a	S  3	Left Button	n/a	n/a
332.588	n/a	n/a	S201	FB: Win	n/a	n/a
333.676	n/a	n/a	S  1	Fixation	n/a	n/a
334.486	n/a	n/a	S102	CUE: 132	n/a	n/a
335.034	n/a	n/a	S  3	Left Button	n/a	n/a
335.258	n/a	n/a	S200	FB: Loss	n/a	n/a
336.344	n/a	n/a	S  1	Fixation	n/a	n/a
337.156	n/a	n/a	S106	CUE: 321	n/a	n/a
337.954	n/a	n/a	S  4	Up Button	n/a	n/a
338.298	n/a	n/a	S201	FB: Win	n/a	n/a
339.38	n/a	n/a	S  1	Fixation	n/a	n/a
