onset	duration	sample	value	trial_type	response_time	stim_file
-0.001	1.892	n/a	boundary	n/a	n/a	n/a
0	n/a	n/a	boundary	STATUS	n/a	n/a
21.691	3.288	n/a	boundary	n/a	n/a	n/a
21.991	0.798	n/a	boundary	n/a	n/a	n/a
62.879	2.142	n/a	boundary	n/a	n/a	n/a
75.247	0.796	n/a	boundary	n/a	n/a	n/a
77.016	n/a	n/a	S  1	Fixation	n/a	n/a
77.758	n/a	n/a	S101	CUE: 123	n/a	n/a
79.334	n/a	n/a	S 99	No Response	n/a	n/a
79.62	n/a	n/a	S199	FB: No Resp	n/a	n/a
80.678	n/a	n/a	S  1	Fixation	n/a	n/a
81.35	n/a	n/a	S105	CUE: 312	n/a	n/a
82.904	n/a	n/a	S 99	No Response	n/a	n/a
83.186	n/a	n/a	S199	FB: No Resp	n/a	n/a
84.242	n/a	n/a	S  1	Fixation	n/a	n/a
85.014	n/a	n/a	S106	CUE: 321	n/a	n/a
85.746	n/a	n/a	S  2	Right Button	n/a	n/a
86.06	n/a	n/a	S201	FB: Win	n/a	n/a
87.118	n/a	n/a	S  1	Fixation	n/a	n/a
87.86	n/a	n/a	S102	CUE: 132	n/a	n/a
88.552	n/a	n/a	S  3	Left Button	n/a	n/a
88.824	n/a	n/a	S201	FB: Win	n/a	n/a
89.882	n/a	n/a	S  1	Fixation	n/a	n/a
90.608	n/a	n/a	S103	CUE: 213	n/a	n/a
91.304	n/a	n/a	S  2	Right Button	n/a	n/a
91.498	n/a	n/a	S201	FB: Win	n/a	n/a
92.554	n/a	n/a	S  1	Fixation	n/a	n/a
93.286	n/a	n/a	S106	CUE: 321	n/a	n/a
93.92	n/a	n/a	S  4	Up Button	n/a	n/a
94.194	n/a	n/a	S200	FB: Loss	n/a	n/a
95.25	n/a	n/a	S  1	Fixation	n/a	n/a
95.94	n/a	n/a	S101	CUE: 123	n/a	n/a
96.42	n/a	n/a	S  3	Left Button	n/a	n/a
96.684	n/a	n/a	S200	FB: Loss	n/a	n/a
97.742	n/a	n/a	S  1	Fixation	n/a	n/a
