onset	duration	sample	value	trial_type	response_time	stim_file
75.662	n/a	n/a	S103	CUE: 213	n/a	n/a
76.352	n/a	n/a	S  4	Up Button	n/a	n/a
76.566	n/a	n/a	S201	FB: Win	n/a	n/a
77.65	n/a	n/a	S  1	Fixation	n/a	n/a
78.44	n/a	n/a	S102	CUE: 132	n/a	n/a
79.208	n/a	n/a	S  2	Right Button	n/a	n/a
79.532	n/a	n/a	S201	FB: Win	n/a	n/a
80.511	0.776	n/a	boundary	n/a	n/a	n/a
80.514	n/a	n/a	S104	CUE: 231	n/a	n/a
81.492	n/a	n/a	S  3	Left Button	n/a	n/a
81.696	n/a	n/a	S201	FB: Win	n/a	n/a
82.778	n/a	n/a	S  1	Fixation	n/a	n/a
83.63	n/a	n/a	S105	CUE: 312	n/a	n/a
84.404	n/a	n/a	S  2	Right Button	n/a	n/a
84.688	n/a	n/a	S200	FB: Loss	n/a	n/a
85.764	n/a	n/a	S  1	Fixation	n/a	n/a
85.779	0.524	n/a	boundary	n/a	n/a	n/a
86.01	n/a	n/a	S101	CUE: 123	n/a	n/a
86.836	n/a	n/a	S  4	Up Button	n/a	n/a
87.08	n/a	n/a	S201	FB: Win	n/a	n/a
88.158	n/a	n/a	S  1	Fixation	n/a	n/a
88.165	0.524	n/a	boundary	n/a	n/a	n/a
88.296	n/a	n/a	S102	CUE: 132	n/a	n/a
89	n/a	n/a	S  2	Right Button	n/a	n/a
89.194	n/a	n/a	S200	FB: Loss	n/a	n/a
90.27	n/a	n/a	S  1	Fixation	n/a	n/a
90.972	n/a	n/a	S102	CUE: 132	n/a	n/a
91.804	n/a	n/a	S  2	Right Button	n/a	n/a
92.158	n/a	n/a	S200	FB: Loss	n/a	n/a
93.157	0.774	n/a	boundary	n/a	n/a	n/a
93.266	n/a	n/a	S103	CUE: 213	n/a	n/a
93.966	n/a	n/a	S  4	Up Button	n/a	n/a
94.29	n/a	n/a	S200	FB: Loss	n/a	n/a
95.366	n/a	n/a	S  1	Fixation	n/a	n/a
96.078	n/a	n/a	S102	CUE: 132	n/a	n/a
96.854	n/a	n/a	S  2	Right Button	n/a	n/a
97.088	n/a	n/a	S201	FB: Win	n/a	n/a
98.17	n/a	n/a	S  1	Fixation	n/a	n/a
98.96	n/a	n/a	S105	CUE: 312	n/a	n/a
99.522	n/a	n/a	S  2	Right Button	n/a	n/a
99.806	n/a	n/a	S201	FB: Win	n/a	n/a
100.809	0.774	n/a	boundary	n/a	n/a	n/a
100.916	n/a	n/a	S101	CUE: 123	n/a	n/a
101.52	n/a	n/a	S  4	Up Button	n/a	n/a
101.814	n/a	n/a	S200	FB: Loss	n/a	n/a
102.9	n/a	n/a	S  1	Fixation	n/a	n/a
102.943	0.498	n/a	boundary	n/a	n/a	n/a
103.122	n/a	n/a	S104	CUE: 231	n/a	n/a
104.146	n/a	n/a	S  3	Left Button	n/a	n/a
104.36	n/a	n/a	S200	FB: Loss	n/a	n/a
105.329	0.774	n/a	boundary	n/a	n/a	n/a
105.504	n/a	n/a	S101	CUE: 123	n/a	n/a
106.744	n/a	n/a	S  4	Up Button	n/a	n/a
106.928	n/a	n/a	S200	FB: Loss	n/a	n/a
106.937	0.776	n/a	boundary	n/a	n/a	n/a
107.24	n/a	n/a	S  1	Fixation	n/a	n/a
107.93	n/a	n/a	S105	CUE: 312	n/a	n/a
108.508	n/a	n/a	S  2	Right Button	n/a	n/a
108.702	n/a	n/a	S201	FB: Win	n/a	n/a
109.774	n/a	n/a	S  1	Fixation	n/a	n/a
109.849	0.498	n/a	boundary	n/a	n/a	n/a
110.098	n/a	n/a	S105	CUE: 312	n/a	n/a
111.614	n/a	n/a	S  4	Up Button	n/a	n/a
111.788	n/a	n/a	S201	FB: Win	n/a	n/a
112.759	0.776	n/a	boundary	n/a	n/a	n/a
112.848	n/a	n/a	S101	CUE: 123	n/a	n/a
114.404	n/a	n/a	S 99	No Response	n/a	n/a
114.598	n/a	n/a	S199	FB: No Resp	n/a	n/a
115.143	0.774	n/a	boundary	n/a	n/a	n/a
115.65	n/a	n/a	S103	CUE: 213	n/a	n/a
116.64	n/a	n/a	S  3	Left Button	n/a	n/a
116.914	n/a	n/a	S200	FB: Loss	n/a	n/a
117.805	0.776	n/a	boundary	n/a	n/a	n/a
117.996	n/a	n/a	S103	CUE: 213	n/a	n/a
118.604	n/a	n/a	S  2	Right Button	n/a	n/a
118.958	n/a	n/a	S200	FB: Loss	n/a	n/a
119.913	0.774	n/a	boundary	n/a	n/a	n/a
120.112	n/a	n/a	S101	CUE: 123	n/a	n/a
120.55	n/a	n/a	S  4	Up Button	n/a	n/a
120.904	n/a	n/a	S200	FB: Loss	n/a	n/a
121.988	n/a	n/a	S  1	Fixation	n/a	n/a
122.021	0.526	n/a	boundary	n/a	n/a	n/a
122.264	n/a	n/a	S102	CUE: 132	n/a	n/a
122.812	n/a	n/a	S  3	Left Button	n/a	n/a
122.976	n/a	n/a	S201	FB: Win	n/a	n/a
123.879	0.774	n/a	boundary	n/a	n/a	n/a
124.096	n/a	n/a	S104	CUE: 231	n/a	n/a
125.658	n/a	n/a	S 99	No Response	n/a	n/a
125.872	n/a	n/a	S199	FB: No Resp	n/a	n/a
126.944	n/a	n/a	S  1	Fixation	n/a	n/a
127.604	n/a	n/a	S102	CUE: 132	n/a	n/a
127.89	n/a	n/a	S  4	Up Button	n/a	n/a
128.074	n/a	n/a	S200	FB: Loss	n/a	n/a
129.146	n/a	n/a	S  1	Fixation	n/a	n/a
129.175	0.498	n/a	boundary	n/a	n/a	n/a
129.478	n/a	n/a	S101	CUE: 123	n/a	n/a
130.74	n/a	n/a	S  2	Right Button	n/a	n/a
131.024	n/a	n/a	S200	FB: Loss	n/a	n/a
132.085	0.526	n/a	boundary	n/a	n/a	n/a
132.266	n/a	n/a	S102	CUE: 132	n/a	n/a
133.266	n/a	n/a	S  2	Right Button	n/a	n/a
133.42	n/a	n/a	S201	FB: Win	n/a	n/a
134.469	0.776	n/a	boundary	n/a	n/a	n/a
135.27	n/a	n/a	S  2	Right Button	n/a	n/a
135.624	n/a	n/a	S201	FB: Win	n/a	n/a
136.702	n/a	n/a	S  1	Fixation	n/a	n/a
137.374	n/a	n/a	S102	CUE: 132	n/a	n/a
138.082	n/a	n/a	S  2	Right Button	n/a	n/a
138.366	n/a	n/a	S200	FB: Loss	n/a	n/a
139.438	n/a	n/a	S  1	Fixation	n/a	n/a
139.487	0.524	n/a	boundary	n/a	n/a	n/a
139.656	n/a	n/a	S103	CUE: 213	n/a	n/a
140.206	n/a	n/a	S  4	Up Button	n/a	n/a
140.52	n/a	n/a	S200	FB: Loss	n/a	n/a
141.595	0.498	n/a	boundary	n/a	n/a	n/a
141.832	n/a	n/a	S106	CUE: 321	n/a	n/a
142.6	n/a	n/a	S  3	Left Button	n/a	n/a
142.754	n/a	n/a	S201	FB: Win	n/a	n/a
143.836	n/a	n/a	S  1	Fixation	n/a	n/a
144.688	n/a	n/a	S102	CUE: 132	n/a	n/a
145.316	n/a	n/a	S  2	Right Button	n/a	n/a
145.57	n/a	n/a	S201	FB: Win	n/a	n/a
146.613	0.774	n/a	boundary	n/a	n/a	n/a
146.694	n/a	n/a	S105	CUE: 312	n/a	n/a
147.302	n/a	n/a	S  2	Right Button	n/a	n/a
147.646	n/a	n/a	S200	FB: Loss	n/a	n/a
148.473	0.524	n/a	boundary	n/a	n/a	n/a
148.854	n/a	n/a	S104	CUE: 231	n/a	n/a
149.542	n/a	n/a	S  3	Left Button	n/a	n/a
149.746	n/a	n/a	S200	FB: Loss	n/a	n/a
150.581	2.354	n/a	boundary	n/a	n/a	n/a
151.126	n/a	n/a	S  1	Fixation	n/a	n/a
151.137	0.774	n/a	boundary	n/a	n/a	n/a
152.67	n/a	n/a	S 99	No Response	n/a	n/a
152.952	n/a	n/a	S199	FB: No Resp	n/a	n/a
154.038	n/a	n/a	S  1	Fixation	n/a	n/a
154.72	n/a	n/a	S106	CUE: 321	n/a	n/a
155.078	n/a	n/a	S  2	Right Button	n/a	n/a
155.242	n/a	n/a	S200	FB: Loss	n/a	n/a
155.353	0.524	n/a	boundary	n/a	n/a	n/a
155.631	2.078	n/a	boundary	n/a	n/a	n/a
156.324	n/a	n/a	S  1	Fixation	n/a	n/a
156.976	n/a	n/a	S105	CUE: 312	n/a	n/a
157.688	n/a	n/a	S  2	Right Button	n/a	n/a
157.922	n/a	n/a	S201	FB: Win	n/a	n/a
158.819	0.776	n/a	boundary	n/a	n/a	n/a
159.008	n/a	n/a	S104	CUE: 231	n/a	n/a
159.896	n/a	n/a	S  2	Right Button	n/a	n/a
160.14	n/a	n/a	S200	FB: Loss	n/a	n/a
161.203	0.526	n/a	boundary	n/a	n/a	n/a
161.524	n/a	n/a	S101	CUE: 123	n/a	n/a
162.202	n/a	n/a	S  4	Up Button	n/a	n/a
162.496	n/a	n/a	S200	FB: Loss	n/a	n/a
163.311	1.3	n/a	boundary	n/a	n/a	n/a
163.782	n/a	n/a	S  2	Right Button	n/a	n/a
164.076	n/a	n/a	S200	FB: Loss	n/a	n/a
165.148	n/a	n/a	S  1	Fixation	n/a	n/a
165.171	0.498	n/a	boundary	n/a	n/a	n/a
165.44	n/a	n/a	S101	CUE: 123	n/a	n/a
165.84	n/a	n/a	S  3	Left Button	n/a	n/a
166.032	n/a	n/a	S200	FB: Loss	n/a	n/a
166.779	0.774	n/a	boundary	n/a	n/a	n/a
167.146	n/a	n/a	S106	CUE: 321	n/a	n/a
168.09	n/a	n/a	S  2	Right Button	n/a	n/a
168.434	n/a	n/a	S201	FB: Win	n/a	n/a
169.415	0.774	n/a	boundary	n/a	n/a	n/a
169.58	n/a	n/a	S104	CUE: 231	n/a	n/a
170.704	n/a	n/a	S  4	Up Button	n/a	n/a
170.916	n/a	n/a	S200	FB: Loss	n/a	n/a
171.992	n/a	n/a	S  1	Fixation	n/a	n/a
172.077	0.498	n/a	boundary	n/a	n/a	n/a
172.314	n/a	n/a	S106	CUE: 321	n/a	n/a
173.122	n/a	n/a	S  2	Right Button	n/a	n/a
173.314	n/a	n/a	S201	FB: Win	n/a	n/a
174.396	n/a	n/a	S  1	Fixation	n/a	n/a
175.166	n/a	n/a	S105	CUE: 312	n/a	n/a
175.986	n/a	n/a	S  2	Right Button	n/a	n/a
176.27	n/a	n/a	S201	FB: Win	n/a	n/a
177.348	n/a	n/a	S  1	Fixation	n/a	n/a
177.371	0.774	n/a	boundary	n/a	n/a	n/a
177.964	n/a	n/a	S  2	Right Button	n/a	n/a
178.228	n/a	n/a	S201	FB: Win	n/a	n/a
179.231	0.524	n/a	boundary	n/a	n/a	n/a
179.476	n/a	n/a	S101	CUE: 123	n/a	n/a
180.084	n/a	n/a	S  2	Right Button	n/a	n/a
180.376	n/a	n/a	S200	FB: Loss	n/a	n/a
181.454	n/a	n/a	S  1	Fixation	n/a	n/a
182.286	n/a	n/a	S102	CUE: 132	n/a	n/a
183.176	n/a	n/a	S  4	Up Button	n/a	n/a
183.528	n/a	n/a	S201	FB: Win	n/a	n/a
184.499	0.774	n/a	boundary	n/a	n/a	n/a
185.918	n/a	n/a	S  2	Right Button	n/a	n/a
186.27	n/a	n/a	S201	FB: Win	n/a	n/a
187.135	1.578	n/a	boundary	n/a	n/a	n/a
187.202	n/a	n/a	S200	FB: Loss	n/a	n/a
188.276	n/a	n/a	S  1	Fixation	n/a	n/a
189.118	n/a	n/a	S101	CUE: 123	n/a	n/a
190.196	n/a	n/a	S  4	Up Button	n/a	n/a
190.358	n/a	n/a	S201	FB: Win	n/a	n/a
191.444	n/a	n/a	S  1	Fixation	n/a	n/a
192.166	n/a	n/a	S106	CUE: 321	n/a	n/a
193.308	n/a	n/a	S  3	Left Button	n/a	n/a
193.58	n/a	n/a	S201	FB: Win	n/a	n/a
193.983	0.774	n/a	boundary	n/a	n/a	n/a
194.011	0.526	n/a	boundary	n/a	n/a	n/a
194.196	n/a	n/a	S101	CUE: 123	n/a	n/a
195.268	n/a	n/a	S  2	Right Button	n/a	n/a
195.61	n/a	n/a	S201	FB: Win	n/a	n/a
196.684	n/a	n/a	S  1	Fixation	n/a	n/a
197.364	n/a	n/a	S101	CUE: 123	n/a	n/a
198.934	n/a	n/a	S 99	No Response	n/a	n/a
199.186	n/a	n/a	S199	FB: No Resp	n/a	n/a
199.529	0.524	n/a	boundary	n/a	n/a	n/a
199.746	n/a	n/a	S  1	Fixation	n/a	n/a
200.486	n/a	n/a	S103	CUE: 213	n/a	n/a
200.78	n/a	n/a	S  4	Up Button	n/a	n/a
201.132	n/a	n/a	S201	FB: Win	n/a	n/a
201.637	0.776	n/a	boundary	n/a	n/a	n/a
202.2	n/a	n/a	S106	CUE: 321	n/a	n/a
203.202	n/a	n/a	S  3	Left Button	n/a	n/a
203.406	n/a	n/a	S200	FB: Loss	n/a	n/a
203.771	1.302	n/a	boundary	n/a	n/a	n/a
203.99	n/a	n/a	S105	CUE: 312	n/a	n/a
205.528	n/a	n/a	S  3	Left Button	n/a	n/a
205.712	n/a	n/a	S200	FB: Loss	n/a	n/a
206.792	n/a	n/a	S  1	Fixation	n/a	n/a
207.572	n/a	n/a	S101	CUE: 123	n/a	n/a
209.124	n/a	n/a	S  4	Up Button	n/a	n/a
209.458	n/a	n/a	S200	FB: Loss	n/a	n/a
210.369	1.024	n/a	boundary	n/a	n/a	n/a
211.256	n/a	n/a	S  3	Left Button	n/a	n/a
211.51	n/a	n/a	S200	FB: Loss	n/a	n/a
211.977	2.104	n/a	boundary	n/a	n/a	n/a
212.196	n/a	n/a	S  2	Right Button	n/a	n/a
212.47	n/a	n/a	S200	FB: Loss	n/a	n/a
213.283	0.524	n/a	boundary	n/a	n/a	n/a
213.782	n/a	n/a	S102	CUE: 132	n/a	n/a
214.564	n/a	n/a	S  4	Up Button	n/a	n/a
214.718	n/a	n/a	S201	FB: Win	n/a	n/a
215.798	n/a	n/a	S  1	Fixation	n/a	n/a
216.51	n/a	n/a	S101	CUE: 123	n/a	n/a
217.712	n/a	n/a	S  2	Right Button	n/a	n/a
217.896	n/a	n/a	S201	FB: Win	n/a	n/a
218.301	1.828	n/a	boundary	n/a	n/a	n/a
219.052	n/a	n/a	S  3	Left Button	n/a	n/a
219.376	n/a	n/a	S201	FB: Win	n/a	n/a
220.46	n/a	n/a	S  1	Fixation	n/a	n/a
221.21	n/a	n/a	S101	CUE: 123	n/a	n/a
222.16	n/a	n/a	S  2	Right Button	n/a	n/a
222.414	n/a	n/a	S201	FB: Win	n/a	n/a
223.494	n/a	n/a	S  1	Fixation	n/a	n/a
224.256	n/a	n/a	S106	CUE: 321	n/a	n/a
225.812	n/a	n/a	S 99	No Response	n/a	n/a
226.164	n/a	n/a	S199	FB: No Resp	n/a	n/a
227.248	n/a	n/a	S  1	Fixation	n/a	n/a
227.918	n/a	n/a	S105	CUE: 312	n/a	n/a
228.504	n/a	n/a	S  4	Up Button	n/a	n/a
228.818	n/a	n/a	S201	FB: Win	n/a	n/a
229.639	1.024	n/a	boundary	n/a	n/a	n/a
229.666	n/a	n/a	S102	CUE: 132	n/a	n/a
230.992	n/a	n/a	S  3	Left Button	n/a	n/a
231.266	n/a	n/a	S200	FB: Loss	n/a	n/a
232.301	0.524	n/a	boundary	n/a	n/a	n/a
232.502	n/a	n/a	S105	CUE: 312	n/a	n/a
233.464	n/a	n/a	S  4	Up Button	n/a	n/a
233.638	n/a	n/a	S201	FB: Win	n/a	n/a
234.411	1.3	n/a	boundary	n/a	n/a	n/a
235.448	n/a	n/a	S  2	Right Button	n/a	n/a
235.722	n/a	n/a	S201	FB: Win	n/a	n/a
236.269	0.776	n/a	boundary	n/a	n/a	n/a
236.774	n/a	n/a	S104	CUE: 231	n/a	n/a
238.168	n/a	n/a	S  4	Up Button	n/a	n/a
238.412	n/a	n/a	S200	FB: Loss	n/a	n/a
239.181	0.774	n/a	boundary	n/a	n/a	n/a
239.484	n/a	n/a	S105	CUE: 312	n/a	n/a
240.062	n/a	n/a	S  4	Up Button	n/a	n/a
240.416	n/a	n/a	S201	FB: Win	n/a	n/a
241.039	0.498	n/a	boundary	n/a	n/a	n/a
246.861	0.774	n/a	boundary	n/a	n/a	n/a
246.946	n/a	n/a	S  1	Fixation	n/a	n/a
247.628	n/a	n/a	S104	CUE: 231	n/a	n/a
248.458	n/a	n/a	S  4	Up Button	n/a	n/a
248.792	n/a	n/a	S201	FB: Win	n/a	n/a
249.866	n/a	n/a	S  1	Fixation	n/a	n/a
250.688	n/a	n/a	S101	CUE: 123	n/a	n/a
251.69	n/a	n/a	S  2	Right Button	n/a	n/a
251.874	n/a	n/a	S200	FB: Loss	n/a	n/a
252.405	1.026	n/a	boundary	n/a	n/a	n/a
252.706	n/a	n/a	S101	CUE: 123	n/a	n/a
254.064	n/a	n/a	S  2	Right Button	n/a	n/a
254.418	n/a	n/a	S200	FB: Loss	n/a	n/a
254.539	1.828	n/a	boundary	n/a	n/a	n/a
255.936	n/a	n/a	S  3	Left Button	n/a	n/a
256.1	n/a	n/a	S201	FB: Win	n/a	n/a
256.647	1.302	n/a	boundary	n/a	n/a	n/a
258.03	n/a	n/a	S  3	Left Button	n/a	n/a
258.334	n/a	n/a	S201	FB: Win	n/a	n/a
259.031	0.526	n/a	boundary	n/a	n/a	n/a
259.556	n/a	n/a	S102	CUE: 132	n/a	n/a
261.112	n/a	n/a	S 99	No Response	n/a	n/a
261.434	n/a	n/a	S199	FB: No Resp	n/a	n/a
261.665	0.776	n/a	boundary	n/a	n/a	n/a
261.738	n/a	n/a	S  1	Fixation	n/a	n/a
262.51	n/a	n/a	S103	CUE: 213	n/a	n/a
263.712	n/a	n/a	S  2	Right Button	n/a	n/a
263.916	n/a	n/a	S200	FB: Loss	n/a	n/a
264.575	1.052	n/a	boundary	n/a	n/a	n/a
264.59	n/a	n/a	S103	CUE: 213	n/a	n/a
265.616	n/a	n/a	S  3	Left Button	n/a	n/a
265.85	n/a	n/a	S201	FB: Win	n/a	n/a
266.157	1.578	n/a	boundary	n/a	n/a	n/a
266.754	n/a	n/a	S  3	Left Button	n/a	n/a
266.938	n/a	n/a	S201	FB: Win	n/a	n/a
267.213	1.826	n/a	boundary	n/a	n/a	n/a
267.688	n/a	n/a	S  3	Left Button	n/a	n/a
267.842	n/a	n/a	S201	FB: Win	n/a	n/a
268.924	n/a	n/a	S  1	Fixation	n/a	n/a
269.686	n/a	n/a	S101	CUE: 123	n/a	n/a
271.242	n/a	n/a	S 99	No Response	n/a	n/a
271.474	n/a	n/a	S199	FB: No Resp	n/a	n/a
272.56	n/a	n/a	S  1	Fixation	n/a	n/a
273.382	n/a	n/a	S106	CUE: 321	n/a	n/a
274.124	n/a	n/a	S  4	Up Button	n/a	n/a
274.458	n/a	n/a	S201	FB: Win	n/a	n/a
274.865	2.104	n/a	boundary	n/a	n/a	n/a
274.872	n/a	n/a	S201	FB: Win	n/a	n/a
275.944	n/a	n/a	S  1	Fixation	n/a	n/a
276.786	n/a	n/a	S103	CUE: 213	n/a	n/a
277.448	n/a	n/a	S  2	Right Button	n/a	n/a
277.612	n/a	n/a	S201	FB: Win	n/a	n/a
278.696	n/a	n/a	S  1	Fixation	n/a	n/a
279.548	n/a	n/a	S105	CUE: 312	n/a	n/a
280.884	n/a	n/a	S  4	Up Button	n/a	n/a
281.058	n/a	n/a	S200	FB: Loss	n/a	n/a
281.989	0.776	n/a	boundary	n/a	n/a	n/a
282.058	n/a	n/a	S101	CUE: 123	n/a	n/a
283.208	n/a	n/a	S  4	Up Button	n/a	n/a
283.372	n/a	n/a	S200	FB: Loss	n/a	n/a
284.458	n/a	n/a	S  1	Fixation	n/a	n/a
285.14	n/a	n/a	S103	CUE: 213	n/a	n/a
286.34	n/a	n/a	S  2	Right Button	n/a	n/a
286.504	n/a	n/a	S201	FB: Win	n/a	n/a
287.578	n/a	n/a	S  1	Fixation	n/a	n/a
288.348	n/a	n/a	S101	CUE: 123	n/a	n/a
289.024	n/a	n/a	S  3	Left Button	n/a	n/a
289.328	n/a	n/a	S201	FB: Win	n/a	n/a
289.639	0.776	n/a	boundary	n/a	n/a	n/a
290.358	n/a	n/a	S105	CUE: 312	n/a	n/a
290.752	n/a	n/a	S  4	Up Button	n/a	n/a
290.986	n/a	n/a	S201	FB: Win	n/a	n/a
292.072	n/a	n/a	S  1	Fixation	n/a	n/a
292.844	n/a	n/a	S104	CUE: 231	n/a	n/a
293.9	n/a	n/a	S  4	Up Button	n/a	n/a
294.174	n/a	n/a	S200	FB: Loss	n/a	n/a
294.907	0.774	n/a	boundary	n/a	n/a	n/a
295.276	n/a	n/a	S104	CUE: 231	n/a	n/a
296.55	n/a	n/a	S  3	Left Button	n/a	n/a
296.744	n/a	n/a	S201	FB: Win	n/a	n/a
297.293	0.8	n/a	boundary	n/a	n/a	n/a
297.84	n/a	n/a	S103	CUE: 213	n/a	n/a
298.798	n/a	n/a	S  4	Up Button	n/a	n/a
299.062	n/a	n/a	S201	FB: Win	n/a	n/a
300.138	n/a	n/a	S  1	Fixation	n/a	n/a
300.96	n/a	n/a	S104	CUE: 231	n/a	n/a
301.466	n/a	n/a	S  3	Left Button	n/a	n/a
301.8	n/a	n/a	S200	FB: Loss	n/a	n/a
302.259	1	n/a	boundary	n/a	n/a	n/a
302.666	n/a	n/a	S103	CUE: 213	n/a	n/a
303.218	n/a	n/a	S  4	Up Button	n/a	n/a
303.402	n/a	n/a	S200	FB: Loss	n/a	n/a
304.445	0.524	n/a	boundary	n/a	n/a	n/a
304.704	n/a	n/a	S104	CUE: 231	n/a	n/a
305.842	n/a	n/a	S  2	Right Button	n/a	n/a
306.196	n/a	n/a	S200	FB: Loss	n/a	n/a
307.272	n/a	n/a	S  1	Fixation	n/a	n/a
307.357	0.498	n/a	boundary	n/a	n/a	n/a
307.604	n/a	n/a	S105	CUE: 312	n/a	n/a
308.404	n/a	n/a	S  4	Up Button	n/a	n/a
308.698	n/a	n/a	S201	FB: Win	n/a	n/a
309.776	n/a	n/a	S  1	Fixation	n/a	n/a
310.546	n/a	n/a	S103	CUE: 213	n/a	n/a
312.072	n/a	n/a	S  2	Right Button	n/a	n/a
312.286	n/a	n/a	S201	FB: Win	n/a	n/a
313.362	n/a	n/a	S  1	Fixation	n/a	n/a
313.429	0.524	n/a	boundary	n/a	n/a	n/a
313.55	n/a	n/a	S101	CUE: 123	n/a	n/a
314.488	n/a	n/a	S  3	Left Button	n/a	n/a
314.722	n/a	n/a	S201	FB: Win	n/a	n/a
315.806	n/a	n/a	S  1	Fixation	n/a	n/a
316.458	n/a	n/a	S106	CUE: 321	n/a	n/a
318.024	n/a	n/a	S 99	No Response	n/a	n/a
318.316	n/a	n/a	S199	FB: No Resp	n/a	n/a
319.392	n/a	n/a	S  1	Fixation	n/a	n/a
320.114	n/a	n/a	S106	CUE: 321	n/a	n/a
321.16	n/a	n/a	S  2	Right Button	n/a	n/a
321.514	n/a	n/a	S201	FB: Win	n/a	n/a
322.596	n/a	n/a	S  1	Fixation	n/a	n/a
323.296	n/a	n/a	S105	CUE: 312	n/a	n/a
323.872	n/a	n/a	S  3	Left Button	n/a	n/a
324.174	n/a	n/a	S201	FB: Win	n/a	n/a
325.248	n/a	n/a	S  1	Fixation	n/a	n/a
325.948	n/a	n/a	S102	CUE: 132	n/a	n/a
326.36	n/a	n/a	S  4	Up Button	n/a	n/a
326.532	n/a	n/a	S200	FB: Loss	n/a	n/a
327.616	n/a	n/a	S  1	Fixation	n/a	n/a
