onset	duration	sample	value	trial_type	response_time	stim_file
80.712	n/a	n/a	S  1	Fixation	n/a	n/a
80.727	0.844	n/a	boundary	n/a	n/a	n/a
81.824	n/a	n/a	S  2	Right Button	n/a	n/a
82.138	n/a	n/a	S201	FB: Win	n/a	n/a
83.113	0.844	n/a	boundary	n/a	n/a	n/a
83.132	n/a	n/a	S105	CUE: 312	n/a	n/a
83.932	n/a	n/a	S  3	Left Button	n/a	n/a
84.264	n/a	n/a	S201	FB: Win	n/a	n/a
85.32	n/a	n/a	S  1	Fixation	n/a	n/a
86.002	n/a	n/a	S103	CUE: 213	n/a	n/a
87.348	n/a	n/a	S  2	Right Button	n/a	n/a
87.51	n/a	n/a	S201	FB: Win	n/a	n/a
88.564	n/a	n/a	S  1	Fixation	n/a	n/a
88.573	0.844	n/a	boundary	n/a	n/a	n/a
89.388	n/a	n/a	S  2	Right Button	n/a	n/a
89.72	n/a	n/a	S200	FB: Loss	n/a	n/a
90.776	n/a	n/a	S  1	Fixation	n/a	n/a
91.478	n/a	n/a	S102	CUE: 132	n/a	n/a
92.304	n/a	n/a	S  3	Left Button	n/a	n/a
92.606	n/a	n/a	S200	FB: Loss	n/a	n/a
93.662	n/a	n/a	S  1	Fixation	n/a	n/a
93.687	0.594	n/a	boundary	n/a	n/a	n/a
93.798	n/a	n/a	S106	CUE: 321	n/a	n/a
94.646	n/a	n/a	S  3	Left Button	n/a	n/a
94.988	n/a	n/a	S200	FB: Loss	n/a	n/a
96.044	n/a	n/a	S  1	Fixation	n/a	n/a
96.073	0.498	n/a	boundary	n/a	n/a	n/a
96.338	n/a	n/a	S104	CUE: 231	n/a	n/a
97.2	n/a	n/a	S  4	Up Button	n/a	n/a
97.542	n/a	n/a	S201	FB: Win	n/a	n/a
98.555	0.844	n/a	boundary	n/a	n/a	n/a
98.584	n/a	n/a	S105	CUE: 312	n/a	n/a
99.272	n/a	n/a	S  3	Left Button	n/a	n/a
99.604	n/a	n/a	S200	FB: Loss	n/a	n/a
100.658	n/a	n/a	S  1	Fixation	n/a	n/a
100.691	0.498	n/a	boundary	n/a	n/a	n/a
100.832	n/a	n/a	S103	CUE: 213	n/a	n/a
101.846	n/a	n/a	S  3	Left Button	n/a	n/a
102.066	n/a	n/a	S200	FB: Loss	n/a	n/a
102.825	0.844	n/a	boundary	n/a	n/a	n/a
103.03	n/a	n/a	S105	CUE: 312	n/a	n/a
103.854	n/a	n/a	S  2	Right Button	n/a	n/a
104.104	n/a	n/a	S200	FB: Loss	n/a	n/a
104.961	0.844	n/a	boundary	n/a	n/a	n/a
105.008	n/a	n/a	S105	CUE: 312	n/a	n/a
105.478	n/a	n/a	S  4	Up Button	n/a	n/a
105.768	n/a	n/a	S200	FB: Loss	n/a	n/a
106.826	n/a	n/a	S  1	Fixation	n/a	n/a
106.847	0.594	n/a	boundary	n/a	n/a	n/a
106.892	n/a	n/a	S103	CUE: 213	n/a	n/a
107.404	n/a	n/a	S  3	Left Button	n/a	n/a
107.566	n/a	n/a	S201	FB: Win	n/a	n/a
108.622	n/a	n/a	S  1	Fixation	n/a	n/a
109.282	n/a	n/a	S104	CUE: 231	n/a	n/a
110.272	n/a	n/a	S  4	Up Button	n/a	n/a
110.564	n/a	n/a	S200	FB: Loss	n/a	n/a
111.615	0.594	n/a	boundary	n/a	n/a	n/a
111.858	n/a	n/a	S104	CUE: 231	n/a	n/a
112.71	n/a	n/a	S  4	Up Button	n/a	n/a
113.05	n/a	n/a	S200	FB: Loss	n/a	n/a
113.405	0.844	n/a	boundary	n/a	n/a	n/a
114.024	n/a	n/a	S103	CUE: 213	n/a	n/a
114.81	n/a	n/a	S  4	Up Button	n/a	n/a
115.05	n/a	n/a	S200	FB: Loss	n/a	n/a
116.106	n/a	n/a	S  1	Fixation	n/a	n/a
116.848	n/a	n/a	S105	CUE: 312	n/a	n/a
117.59	n/a	n/a	S  4	Up Button	n/a	n/a
117.88	n/a	n/a	S200	FB: Loss	n/a	n/a
118.769	0.844	n/a	boundary	n/a	n/a	n/a
118.904	n/a	n/a	S104	CUE: 231	n/a	n/a
119.596	n/a	n/a	S  3	Left Button	n/a	n/a
119.948	n/a	n/a	S200	FB: Loss	n/a	n/a
120.655	0.498	n/a	boundary	n/a	n/a	n/a
121.258	n/a	n/a	S102	CUE: 132	n/a	n/a
121.948	n/a	n/a	S  3	Left Button	n/a	n/a
122.24	n/a	n/a	S201	FB: Win	n/a	n/a
123.137	0.844	n/a	boundary	n/a	n/a	n/a
123.234	n/a	n/a	S102	CUE: 132	n/a	n/a
123.874	n/a	n/a	S  3	Left Button	n/a	n/a
124.086	n/a	n/a	S200	FB: Loss	n/a	n/a
125.142	n/a	n/a	S  1	Fixation	n/a	n/a
125.177	0.594	n/a	boundary	n/a	n/a	n/a
125.39	n/a	n/a	S101	CUE: 123	n/a	n/a
126.478	n/a	n/a	S  2	Right Button	n/a	n/a
126.72	n/a	n/a	S200	FB: Loss	n/a	n/a
127.657	0.844	n/a	boundary	n/a	n/a	n/a
128.514	n/a	n/a	S  2	Right Button	n/a	n/a
128.814	n/a	n/a	S200	FB: Loss	n/a	n/a
129.793	0.594	n/a	boundary	n/a	n/a	n/a
130.108	n/a	n/a	S103	CUE: 213	n/a	n/a
130.938	n/a	n/a	S  4	Up Button	n/a	n/a
131.26	n/a	n/a	S201	FB: Win	n/a	n/a
132.179	0.844	n/a	boundary	n/a	n/a	n/a
133.234	n/a	n/a	S  3	Left Button	n/a	n/a
133.546	n/a	n/a	S201	FB: Win	n/a	n/a
134.563	0.844	n/a	boundary	n/a	n/a	n/a
135.384	n/a	n/a	S  4	Up Button	n/a	n/a
135.554	n/a	n/a	S201	FB: Win	n/a	n/a
136.449	0.844	n/a	boundary	n/a	n/a	n/a
136.568	n/a	n/a	S102	CUE: 132	n/a	n/a
137.63	n/a	n/a	S  3	Left Button	n/a	n/a
137.922	n/a	n/a	S200	FB: Loss	n/a	n/a
138.835	0.844	n/a	boundary	n/a	n/a	n/a
138.836	n/a	n/a	S106	CUE: 321	n/a	n/a
139.57	n/a	n/a	S  3	Left Button	n/a	n/a
139.762	n/a	n/a	S200	FB: Loss	n/a	n/a
140.721	0.844	n/a	boundary	n/a	n/a	n/a
140.766	n/a	n/a	S103	CUE: 213	n/a	n/a
141.37	n/a	n/a	S  3	Left Button	n/a	n/a
141.624	n/a	n/a	S201	FB: Win	n/a	n/a
142.259	0.594	n/a	boundary	n/a	n/a	n/a
142.936	n/a	n/a	S101	CUE: 123	n/a	n/a
143.66	n/a	n/a	S  2	Right Button	n/a	n/a
143.882	n/a	n/a	S201	FB: Win	n/a	n/a
144.299	0.594	n/a	boundary	n/a	n/a	n/a
144.344	n/a	n/a	S  1	Fixation	n/a	n/a
145.064	n/a	n/a	S106	CUE: 321	n/a	n/a
145.73	n/a	n/a	S  2	Right Button	n/a	n/a
146.032	n/a	n/a	S200	FB: Loss	n/a	n/a
147.031	0.594	n/a	boundary	n/a	n/a	n/a
147.156	n/a	n/a	S104	CUE: 231	n/a	n/a
147.988	n/a	n/a	S  2	Right Button	n/a	n/a
148.31	n/a	n/a	S200	FB: Loss	n/a	n/a
149.366	n/a	n/a	S  1	Fixation	n/a	n/a
150.086	n/a	n/a	S102	CUE: 132	n/a	n/a
150.88	n/a	n/a	S  2	Right Button	n/a	n/a
151.192	n/a	n/a	S201	FB: Win	n/a	n/a
151.703	0.594	n/a	boundary	n/a	n/a	n/a
152.396	n/a	n/a	S102	CUE: 132	n/a	n/a
153.65	n/a	n/a	S  3	Left Button	n/a	n/a
153.992	n/a	n/a	S201	FB: Win	n/a	n/a
155.031	0.594	n/a	boundary	n/a	n/a	n/a
155.266	n/a	n/a	S102	CUE: 132	n/a	n/a
156.352	n/a	n/a	S  3	Left Button	n/a	n/a
156.634	n/a	n/a	S200	FB: Loss	n/a	n/a
157.667	0.594	n/a	boundary	n/a	n/a	n/a
157.748	n/a	n/a	S102	CUE: 132	n/a	n/a
158.494	n/a	n/a	S  4	Up Button	n/a	n/a
158.676	n/a	n/a	S201	FB: Win	n/a	n/a
159.551	0.844	n/a	boundary	n/a	n/a	n/a
159.73	n/a	n/a	S106	CUE: 321	n/a	n/a
160.602	n/a	n/a	S  3	Left Button	n/a	n/a
160.834	n/a	n/a	S201	FB: Win	n/a	n/a
161.89	n/a	n/a	S  1	Fixation	n/a	n/a
161.937	0.594	n/a	boundary	n/a	n/a	n/a
161.978	n/a	n/a	S105	CUE: 312	n/a	n/a
162.932	n/a	n/a	S  2	Right Button	n/a	n/a
163.184	n/a	n/a	S201	FB: Win	n/a	n/a
163.727	0.594	n/a	boundary	n/a	n/a	n/a
164.438	n/a	n/a	S102	CUE: 132	n/a	n/a
165.062	n/a	n/a	S  2	Right Button	n/a	n/a
165.344	n/a	n/a	S200	FB: Loss	n/a	n/a
166.363	0.594	n/a	boundary	n/a	n/a	n/a
166.546	n/a	n/a	S102	CUE: 132	n/a	n/a
167.04	n/a	n/a	S  3	Left Button	n/a	n/a
167.232	n/a	n/a	S201	FB: Win	n/a	n/a
168.247	0.594	n/a	boundary	n/a	n/a	n/a
168.356	n/a	n/a	S101	CUE: 123	n/a	n/a
168.962	n/a	n/a	S  4	Up Button	n/a	n/a
169.284	n/a	n/a	S201	FB: Win	n/a	n/a
170.287	0.844	n/a	boundary	n/a	n/a	n/a
170.706	n/a	n/a	S  3	Left Button	n/a	n/a
170.938	n/a	n/a	S201	FB: Win	n/a	n/a
171.827	0.844	n/a	boundary	n/a	n/a	n/a
171.852	n/a	n/a	S101	CUE: 123	n/a	n/a
172.458	n/a	n/a	S  2	Right Button	n/a	n/a
172.63	n/a	n/a	S200	FB: Loss	n/a	n/a
173.688	n/a	n/a	S  1	Fixation	n/a	n/a
173.713	0.498	n/a	boundary	n/a	n/a	n/a
173.94	n/a	n/a	S104	CUE: 231	n/a	n/a
174.664	n/a	n/a	S  2	Right Button	n/a	n/a
174.876	n/a	n/a	S201	FB: Win	n/a	n/a
175.847	0.844	n/a	boundary	n/a	n/a	n/a
175.89	n/a	n/a	S103	CUE: 213	n/a	n/a
176.212	n/a	n/a	S  4	Up Button	n/a	n/a
176.364	n/a	n/a	S201	FB: Win	n/a	n/a
177.387	0.844	n/a	boundary	n/a	n/a	n/a
177.828	n/a	n/a	S  3	Left Button	n/a	n/a
178.18	n/a	n/a	S200	FB: Loss	n/a	n/a
179.236	n/a	n/a	S  1	Fixation	n/a	n/a
179.273	0.498	n/a	boundary	n/a	n/a	n/a
179.478	n/a	n/a	S102	CUE: 132	n/a	n/a
180.006	n/a	n/a	S  2	Right Button	n/a	n/a
180.238	n/a	n/a	S200	FB: Loss	n/a	n/a
181.294	n/a	n/a	S  1	Fixation	n/a	n/a
181.944	n/a	n/a	S106	CUE: 321	n/a	n/a
182.77	n/a	n/a	S  3	Left Button	n/a	n/a
183.052	n/a	n/a	S200	FB: Loss	n/a	n/a
183.445	0.594	n/a	boundary	n/a	n/a	n/a
183.514	n/a	n/a	S  1	Fixation	n/a	n/a
183.543	0.594	n/a	boundary	n/a	n/a	n/a
183.76	n/a	n/a	S105	CUE: 312	n/a	n/a
184.458	n/a	n/a	S  2	Right Button	n/a	n/a
184.74	n/a	n/a	S200	FB: Loss	n/a	n/a
185.583	0.844	n/a	boundary	n/a	n/a	n/a
185.732	n/a	n/a	S105	CUE: 312	n/a	n/a
186.158	n/a	n/a	S  4	Up Button	n/a	n/a
186.32	n/a	n/a	S200	FB: Loss	n/a	n/a
187.376	n/a	n/a	S  1	Fixation	n/a	n/a
188.036	n/a	n/a	S102	CUE: 132	n/a	n/a
189.054	n/a	n/a	S  4	Up Button	n/a	n/a
189.366	n/a	n/a	S200	FB: Loss	n/a	n/a
190.422	n/a	n/a	S  1	Fixation	n/a	n/a
190.447	0.498	n/a	boundary	n/a	n/a	n/a
190.666	n/a	n/a	S104	CUE: 231	n/a	n/a
191.176	n/a	n/a	S  3	Left Button	n/a	n/a
191.508	n/a	n/a	S200	FB: Loss	n/a	n/a
192.333	0.498	n/a	boundary	n/a	n/a	n/a
192.826	n/a	n/a	S103	CUE: 213	n/a	n/a
193.738	n/a	n/a	S  3	Left Button	n/a	n/a
194.01	n/a	n/a	S201	FB: Win	n/a	n/a
194.469	0.844	n/a	boundary	n/a	n/a	n/a
194.894	n/a	n/a	S104	CUE: 231	n/a	n/a
195.558	n/a	n/a	S  4	Up Button	n/a	n/a
195.72	n/a	n/a	S201	FB: Win	n/a	n/a
196.776	n/a	n/a	S  1	Fixation	n/a	n/a
197.486	n/a	n/a	S104	CUE: 231	n/a	n/a
198.178	n/a	n/a	S  4	Up Button	n/a	n/a
198.44	n/a	n/a	S201	FB: Win	n/a	n/a
198.739	0.592	n/a	boundary	n/a	n/a	n/a
198.904	n/a	n/a	S  1	Fixation	n/a	n/a
199.634	n/a	n/a	S105	CUE: 312	n/a	n/a
200.274	n/a	n/a	S  3	Left Button	n/a	n/a
200.516	n/a	n/a	S200	FB: Loss	n/a	n/a
201.375	0.594	n/a	boundary	n/a	n/a	n/a
201.828	n/a	n/a	S103	CUE: 213	n/a	n/a
202.452	n/a	n/a	S  2	Right Button	n/a	n/a
202.614	n/a	n/a	S200	FB: Loss	n/a	n/a
203.511	0.844	n/a	boundary	n/a	n/a	n/a
203.566	n/a	n/a	S106	CUE: 321	n/a	n/a
204.528	n/a	n/a	S  3	Left Button	n/a	n/a
204.69	n/a	n/a	S200	FB: Loss	n/a	n/a
205.746	n/a	n/a	S  1	Fixation	n/a	n/a
206.456	n/a	n/a	S105	CUE: 312	n/a	n/a
207.04	n/a	n/a	S  3	Left Button	n/a	n/a
207.252	n/a	n/a	S201	FB: Win	n/a	n/a
207.683	0.844	n/a	boundary	n/a	n/a	n/a
208.116	n/a	n/a	S105	CUE: 312	n/a	n/a
209.012	n/a	n/a	S  3	Left Button	n/a	n/a
209.314	n/a	n/a	S200	FB: Loss	n/a	n/a
210.165	0.844	n/a	boundary	n/a	n/a	n/a
210.256	n/a	n/a	S102	CUE: 132	n/a	n/a
210.892	n/a	n/a	S  4	Up Button	n/a	n/a
211.174	n/a	n/a	S201	FB: Win	n/a	n/a
212.23	n/a	n/a	S  1	Fixation	n/a	n/a
212.92	n/a	n/a	S105	CUE: 312	n/a	n/a
213.604	n/a	n/a	S  3	Left Button	n/a	n/a
213.766	n/a	n/a	S201	FB: Win	n/a	n/a
214.822	n/a	n/a	S  1	Fixation	n/a	n/a
215.592	n/a	n/a	S106	CUE: 321	n/a	n/a
216.504	n/a	n/a	S  4	Up Button	n/a	n/a
216.796	n/a	n/a	S201	FB: Win	n/a	n/a
217.317	0.594	n/a	boundary	n/a	n/a	n/a
217.928	n/a	n/a	S103	CUE: 213	n/a	n/a
218.978	n/a	n/a	S  3	Left Button	n/a	n/a
219.19	n/a	n/a	S201	FB: Win	n/a	n/a
220.049	0.844	n/a	boundary	n/a	n/a	n/a
220.192	n/a	n/a	S104	CUE: 231	n/a	n/a
221.038	n/a	n/a	S  2	Right Button	n/a	n/a
221.28	n/a	n/a	S200	FB: Loss	n/a	n/a
222.185	0.844	n/a	boundary	n/a	n/a	n/a
222.292	n/a	n/a	S101	CUE: 123	n/a	n/a
223.15	n/a	n/a	S  2	Right Button	n/a	n/a
223.342	n/a	n/a	S200	FB: Loss	n/a	n/a
224.319	0.844	n/a	boundary	n/a	n/a	n/a
225.09	n/a	n/a	S  2	Right Button	n/a	n/a
225.332	n/a	n/a	S201	FB: Win	n/a	n/a
225.859	0.594	n/a	boundary	n/a	n/a	n/a
226.586	n/a	n/a	S103	CUE: 213	n/a	n/a
227.156	n/a	n/a	S  2	Right Button	n/a	n/a
227.448	n/a	n/a	S200	FB: Loss	n/a	n/a
227.899	0.594	n/a	boundary	n/a	n/a	n/a
227.91	n/a	n/a	S  1	Fixation	n/a	n/a
228.7	n/a	n/a	S102	CUE: 132	n/a	n/a
229.446	n/a	n/a	S  2	Right Button	n/a	n/a
229.648	n/a	n/a	S201	FB: Win	n/a	n/a
230.035	1.44	n/a	boundary	n/a	n/a	n/a
230.454	n/a	n/a	S  4	Up Button	n/a	n/a
230.804	n/a	n/a	S201	FB: Win	n/a	n/a
231.823	0.844	n/a	boundary	n/a	n/a	n/a
232.21	n/a	n/a	S  3	Left Button	n/a	n/a
232.502	n/a	n/a	S200	FB: Loss	n/a	n/a
232.767	0.844	n/a	boundary	n/a	n/a	n/a
232.865	0.594	n/a	boundary	n/a	n/a	n/a
233.34	n/a	n/a	S  4	Up Button	n/a	n/a
233.61	n/a	n/a	S200	FB: Loss	n/a	n/a
234.059	1.094	n/a	boundary	n/a	n/a	n/a
234.414	n/a	n/a	S101	CUE: 123	n/a	n/a
235.19	n/a	n/a	S  3	Left Button	n/a	n/a
235.522	n/a	n/a	S201	FB: Win	n/a	n/a
236.195	0.844	n/a	boundary	n/a	n/a	n/a
236.396	n/a	n/a	S102	CUE: 132	n/a	n/a
237.006	n/a	n/a	S  3	Left Button	n/a	n/a
237.176	n/a	n/a	S200	FB: Loss	n/a	n/a
238.079	0.844	n/a	boundary	n/a	n/a	n/a
238.19	n/a	n/a	S103	CUE: 213	n/a	n/a
238.778	n/a	n/a	S  4	Up Button	n/a	n/a
238.95	n/a	n/a	S201	FB: Win	n/a	n/a
239.869	0.844	n/a	boundary	n/a	n/a	n/a
239.972	n/a	n/a	S103	CUE: 213	n/a	n/a
240.566	n/a	n/a	S  2	Right Button	n/a	n/a
240.886	n/a	n/a	S201	FB: Win	n/a	n/a
241.755	0.844	n/a	boundary	n/a	n/a	n/a
241.85	n/a	n/a	S101	CUE: 123	n/a	n/a
242.386	n/a	n/a	S  4	Up Button	n/a	n/a
242.656	n/a	n/a	S200	FB: Loss	n/a	n/a
243.795	0.594	n/a	boundary	n/a	n/a	n/a
247.717	1.19	n/a	boundary	n/a	n/a	n/a
251.891	0.844	n/a	boundary	n/a	n/a	n/a
251.989	0.594	n/a	boundary	n/a	n/a	n/a
252.558	n/a	n/a	S  1	Fixation	n/a	n/a
253.398	n/a	n/a	S102	CUE: 132	n/a	n/a
254.87	n/a	n/a	S  4	Up Button	n/a	n/a
255.114	n/a	n/a	S201	FB: Win	n/a	n/a
256.161	0.594	n/a	boundary	n/a	n/a	n/a
256.368	n/a	n/a	S104	CUE: 231	n/a	n/a
257.788	n/a	n/a	S  3	Left Button	n/a	n/a
258	n/a	n/a	S200	FB: Loss	n/a	n/a
258.451	0.594	n/a	boundary	n/a	n/a	n/a
258.464	n/a	n/a	S  1	Fixation	n/a	n/a
258.549	0.594	n/a	boundary	n/a	n/a	n/a
258.71	n/a	n/a	S104	CUE: 231	n/a	n/a
259.628	n/a	n/a	S  4	Up Button	n/a	n/a
259.95	n/a	n/a	S200	FB: Loss	n/a	n/a
261.006	n/a	n/a	S  1	Fixation	n/a	n/a
261.848	n/a	n/a	S106	CUE: 321	n/a	n/a
262.832	n/a	n/a	S  2	Right Button	n/a	n/a
263.116	n/a	n/a	S201	FB: Win	n/a	n/a
263.817	0.594	n/a	boundary	n/a	n/a	n/a
264.24	n/a	n/a	S103	CUE: 213	n/a	n/a
265.21	n/a	n/a	S  4	Up Button	n/a	n/a
265.472	n/a	n/a	S201	FB: Win	n/a	n/a
266.528	n/a	n/a	S  1	Fixation	n/a	n/a
267.19	n/a	n/a	S106	CUE: 321	n/a	n/a
267.99	n/a	n/a	S  3	Left Button	n/a	n/a
268.152	n/a	n/a	S201	FB: Win	n/a	n/a
268.683	0.498	n/a	boundary	n/a	n/a	n/a
268.71	n/a	n/a	S  1	Fixation	n/a	n/a
269.382	n/a	n/a	S104	CUE: 231	n/a	n/a
270.208	n/a	n/a	S  2	Right Button	n/a	n/a
270.49	n/a	n/a	S200	FB: Loss	n/a	n/a
271.413	0.844	n/a	boundary	n/a	n/a	n/a
271.484	n/a	n/a	S105	CUE: 312	n/a	n/a
272.612	n/a	n/a	S  4	Up Button	n/a	n/a
272.854	n/a	n/a	S200	FB: Loss	n/a	n/a
273.299	1.19	n/a	boundary	n/a	n/a	n/a
273.472	n/a	n/a	S104	CUE: 231	n/a	n/a
273.998	n/a	n/a	S  3	Left Button	n/a	n/a
274.21	n/a	n/a	S200	FB: Loss	n/a	n/a
274.493	0.594	n/a	boundary	n/a	n/a	n/a
274.672	n/a	n/a	S  1	Fixation	n/a	n/a
275.334	n/a	n/a	S103	CUE: 213	n/a	n/a
276.092	n/a	n/a	S  3	Left Button	n/a	n/a
276.416	n/a	n/a	S201	FB: Win	n/a	n/a
277.472	n/a	n/a	S  1	Fixation	n/a	n/a
277.475	0.594	n/a	boundary	n/a	n/a	n/a
277.688	n/a	n/a	S102	CUE: 132	n/a	n/a
278.406	n/a	n/a	S  4	Up Button	n/a	n/a
278.668	n/a	n/a	S201	FB: Win	n/a	n/a
279.167	0.594	n/a	boundary	n/a	n/a	n/a
279.962	n/a	n/a	S106	CUE: 321	n/a	n/a
280.768	n/a	n/a	S  2	Right Button	n/a	n/a
280.95	n/a	n/a	S201	FB: Win	n/a	n/a
282.006	n/a	n/a	S  1	Fixation	n/a	n/a
282.658	n/a	n/a	S103	CUE: 213	n/a	n/a
283.384	n/a	n/a	S  2	Right Button	n/a	n/a
283.596	n/a	n/a	S200	FB: Loss	n/a	n/a
284.629	0.594	n/a	boundary	n/a	n/a	n/a
284.9	n/a	n/a	S102	CUE: 132	n/a	n/a
285.734	n/a	n/a	S  3	Left Button	n/a	n/a
286.046	n/a	n/a	S200	FB: Loss	n/a	n/a
287.013	0.844	n/a	boundary	n/a	n/a	n/a
287.682	n/a	n/a	S  4	Up Button	n/a	n/a
287.994	n/a	n/a	S201	FB: Win	n/a	n/a
288.999	1.34	n/a	boundary	n/a	n/a	n/a
289.622	n/a	n/a	S  2	Right Button	n/a	n/a
289.954	n/a	n/a	S200	FB: Loss	n/a	n/a
291.01	n/a	n/a	S  1	Fixation	n/a	n/a
291.039	0.594	n/a	boundary	n/a	n/a	n/a
291.068	n/a	n/a	S106	CUE: 321	n/a	n/a
292.184	n/a	n/a	S  3	Left Button	n/a	n/a
292.396	n/a	n/a	S200	FB: Loss	n/a	n/a
293.425	0.844	n/a	boundary	n/a	n/a	n/a
294.656	n/a	n/a	S  2	Right Button	n/a	n/a
294.878	n/a	n/a	S200	FB: Loss	n/a	n/a
295.309	1.094	n/a	boundary	n/a	n/a	n/a
295.66	n/a	n/a	S101	CUE: 123	n/a	n/a
296.542	n/a	n/a	S  2	Right Button	n/a	n/a
296.814	n/a	n/a	S200	FB: Loss	n/a	n/a
297.791	0.844	n/a	boundary	n/a	n/a	n/a
298.518	n/a	n/a	S  4	Up Button	n/a	n/a
298.67	n/a	n/a	S200	FB: Loss	n/a	n/a
299.581	0.844	n/a	boundary	n/a	n/a	n/a
299.584	n/a	n/a	S103	CUE: 213	n/a	n/a
300.67	n/a	n/a	S  3	Left Button	n/a	n/a
300.972	n/a	n/a	S200	FB: Loss	n/a	n/a
302.028	n/a	n/a	S  1	Fixation	n/a	n/a
302.061	0.594	n/a	boundary	n/a	n/a	n/a
302.126	n/a	n/a	S106	CUE: 321	n/a	n/a
302.832	n/a	n/a	S  4	Up Button	n/a	n/a
303.006	n/a	n/a	S201	FB: Win	n/a	n/a
304.062	n/a	n/a	S  1	Fixation	n/a	n/a
304.732	n/a	n/a	S104	CUE: 231	n/a	n/a
305.42	n/a	n/a	S  2	Right Button	n/a	n/a
305.662	n/a	n/a	S201	FB: Win	n/a	n/a
306.485	0.844	n/a	boundary	n/a	n/a	n/a
306.706	n/a	n/a	S104	CUE: 231	n/a	n/a
307.768	n/a	n/a	S  4	Up Button	n/a	n/a
308.05	n/a	n/a	S201	FB: Win	n/a	n/a
308.967	0.498	n/a	boundary	n/a	n/a	n/a
309.41	n/a	n/a	S103	CUE: 213	n/a	n/a
310.066	n/a	n/a	S  2	Right Button	n/a	n/a
310.328	n/a	n/a	S201	FB: Win	n/a	n/a
311.384	n/a	n/a	S  1	Fixation	n/a	n/a
312.206	n/a	n/a	S101	CUE: 123	n/a	n/a
313.29	n/a	n/a	S  3	Left Button	n/a	n/a
313.452	n/a	n/a	S200	FB: Loss	n/a	n/a
314.427	0.594	n/a	boundary	n/a	n/a	n/a
314.706	n/a	n/a	S106	CUE: 321	n/a	n/a
315.284	n/a	n/a	S  4	Up Button	n/a	n/a
315.466	n/a	n/a	S201	FB: Win	n/a	n/a
316.467	0.594	n/a	boundary	n/a	n/a	n/a
316.74	n/a	n/a	S103	CUE: 213	n/a	n/a
317.57	n/a	n/a	S  3	Left Button	n/a	n/a
317.862	n/a	n/a	S200	FB: Loss	n/a	n/a
318.853	0.592	n/a	boundary	n/a	n/a	n/a
319.146	n/a	n/a	S101	CUE: 123	n/a	n/a
319.866	n/a	n/a	S  3	Left Button	n/a	n/a
320.158	n/a	n/a	S200	FB: Loss	n/a	n/a
321.214	n/a	n/a	S  1	Fixation	n/a	n/a
321.984	n/a	n/a	S101	CUE: 123	n/a	n/a
322.818	n/a	n/a	S  2	Right Button	n/a	n/a
323.03	n/a	n/a	S200	FB: Loss	n/a	n/a
