onset	duration	sample	value	trial_type	response_time	stim_file
81.31	n/a	n/a	S  2	Right Button	n/a	n/a
81.582	n/a	n/a	S200	FB: Loss	n/a	n/a
82.64	n/a	n/a	S  1	Fixation	n/a	n/a
83.494	n/a	n/a	S102	CUE: 132	n/a	n/a
84.442	n/a	n/a	S  2	Right Button	n/a	n/a
84.754	n/a	n/a	S201	FB: Win	n/a	n/a
85.812	n/a	n/a	S  1	Fixation	n/a	n/a
86.554	n/a	n/a	S104	CUE: 231	n/a	n/a
88.106	n/a	n/a	S 99	No Response	n/a	n/a
88.378	n/a	n/a	S199	FB: No Resp	n/a	n/a
89.434	n/a	n/a	S  1	Fixation	n/a	n/a
90.214	n/a	n/a	S105	CUE: 312	n/a	n/a
91.658	n/a	n/a	S  3	Left Button	n/a	n/a
91.862	n/a	n/a	S201	FB: Win	n/a	n/a
92.918	n/a	n/a	S  1	Fixation	n/a	n/a
93.578	n/a	n/a	S103	CUE: 213	n/a	n/a
94.382	n/a	n/a	S  2	Right Button	n/a	n/a
94.694	n/a	n/a	S200	FB: Loss	n/a	n/a
95.75	n/a	n/a	S  1	Fixation	n/a	n/a
96.53	n/a	n/a	S105	CUE: 312	n/a	n/a
97.234	n/a	n/a	S  3	Left Button	n/a	n/a
97.574	n/a	n/a	S200	FB: Loss	n/a	n/a
98.63	n/a	n/a	S  1	Fixation	n/a	n/a
99.442	n/a	n/a	S102	CUE: 132	n/a	n/a
100.338	n/a	n/a	S  2	Right Button	n/a	n/a
100.528	n/a	n/a	S200	FB: Loss	n/a	n/a
101.584	n/a	n/a	S  1	Fixation	n/a	n/a
102.326	n/a	n/a	S106	CUE: 321	n/a	n/a
103.8	n/a	n/a	S  4	Up Button	n/a	n/a
104.142	n/a	n/a	S200	FB: Loss	n/a	n/a
104.899	0.546	n/a	boundary	n/a	n/a	n/a
105.404	n/a	n/a	S106	CUE: 321	n/a	n/a
106.232	n/a	n/a	S  2	Right Button	n/a	n/a
106.384	n/a	n/a	S201	FB: Win	n/a	n/a
107.44	n/a	n/a	S  1	Fixation	n/a	n/a
108.102	n/a	n/a	S106	CUE: 321	n/a	n/a
108.76	n/a	n/a	S  2	Right Button	n/a	n/a
109.092	n/a	n/a	S201	FB: Win	n/a	n/a
110.146	n/a	n/a	S  1	Fixation	n/a	n/a
110.938	n/a	n/a	S101	CUE: 123	n/a	n/a
111.9	n/a	n/a	S  4	Up Button	n/a	n/a
112.2	n/a	n/a	S201	FB: Win	n/a	n/a
113.256	n/a	n/a	S  1	Fixation	n/a	n/a
113.978	n/a	n/a	S102	CUE: 132	n/a	n/a
115.29	n/a	n/a	S  4	Up Button	n/a	n/a
115.622	n/a	n/a	S201	FB: Win	n/a	n/a
115.873	0.546	n/a	boundary	n/a	n/a	n/a
116.132	n/a	n/a	S  1	Fixation	n/a	n/a
116.872	n/a	n/a	S106	CUE: 321	n/a	n/a
117.988	n/a	n/a	S  2	Right Button	n/a	n/a
118.2	n/a	n/a	S201	FB: Win	n/a	n/a
119.256	n/a	n/a	S  1	Fixation	n/a	n/a
119.465	0.498	n/a	boundary	n/a	n/a	n/a
119.538	n/a	n/a	S106	CUE: 321	n/a	n/a
120.378	n/a	n/a	S  2	Right Button	n/a	n/a
120.67	n/a	n/a	S201	FB: Win	n/a	n/a
121.726	n/a	n/a	S  1	Fixation	n/a	n/a
122.408	n/a	n/a	S101	CUE: 123	n/a	n/a
123.184	n/a	n/a	S  4	Up Button	n/a	n/a
123.526	n/a	n/a	S200	FB: Loss	n/a	n/a
124.582	n/a	n/a	S  1	Fixation	n/a	n/a
125.402	n/a	n/a	S103	CUE: 213	n/a	n/a
125.549	2.99	n/a	boundary	n/a	n/a	n/a
125.638	n/a	n/a	S  3	Left Button	n/a	n/a
125.81	n/a	n/a	S201	FB: Win	n/a	n/a
126.099	1.096	n/a	boundary	n/a	n/a	n/a
126.54	n/a	n/a	S106	CUE: 321	n/a	n/a
127.054	n/a	n/a	S  2	Right Button	n/a	n/a
127.264	n/a	n/a	S201	FB: Win	n/a	n/a
128.295	0.796	n/a	boundary	n/a	n/a	n/a
128.354	n/a	n/a	S101	CUE: 123	n/a	n/a
128.88	n/a	n/a	S  2	Right Button	n/a	n/a
129.202	n/a	n/a	S201	FB: Win	n/a	n/a
129.693	1.344	n/a	boundary	n/a	n/a	n/a
130.124	n/a	n/a	S  2	Right Button	n/a	n/a
130.456	n/a	n/a	S201	FB: Win	n/a	n/a
131.512	n/a	n/a	S  1	Fixation	n/a	n/a
132.224	n/a	n/a	S103	CUE: 213	n/a	n/a
132.824	n/a	n/a	S  3	Left Button	n/a	n/a
133.026	n/a	n/a	S201	FB: Win	n/a	n/a
134.082	n/a	n/a	S  1	Fixation	n/a	n/a
134.752	n/a	n/a	S106	CUE: 321	n/a	n/a
135.296	n/a	n/a	S  2	Right Button	n/a	n/a
135.458	n/a	n/a	S201	FB: Win	n/a	n/a
136.514	n/a	n/a	S  1	Fixation	n/a	n/a
137.326	n/a	n/a	S103	CUE: 213	n/a	n/a
137.673	1.894	n/a	boundary	n/a	n/a	n/a
137.958	n/a	n/a	S102	CUE: 132	n/a	n/a
138.574	n/a	n/a	S  3	Left Button	n/a	n/a
138.876	n/a	n/a	S200	FB: Loss	n/a	n/a
139.917	0.796	n/a	boundary	n/a	n/a	n/a
140.219	1.344	n/a	boundary	n/a	n/a	n/a
140.534	n/a	n/a	S  1	Fixation	n/a	n/a
140.769	0.798	n/a	boundary	n/a	n/a	n/a
141.136	n/a	n/a	S  2	Right Button	n/a	n/a
141.288	n/a	n/a	S201	FB: Win	n/a	n/a
141.867	0.546	n/a	boundary	n/a	n/a	n/a
142.648	n/a	n/a	S103	CUE: 213	n/a	n/a
143.246	n/a	n/a	S  3	Left Button	n/a	n/a
143.428	n/a	n/a	S201	FB: Win	n/a	n/a
144.484	n/a	n/a	S  1	Fixation	n/a	n/a
145.234	n/a	n/a	S104	CUE: 231	n/a	n/a
146.788	n/a	n/a	S 99	No Response	n/a	n/a
146.96	n/a	n/a	S199	FB: No Resp	n/a	n/a
147.559	1.796	n/a	boundary	n/a	n/a	n/a
148.366	n/a	n/a	S  2	Right Button	n/a	n/a
148.558	n/a	n/a	S201	FB: Win	n/a	n/a
149.614	n/a	n/a	S  1	Fixation	n/a	n/a
150.306	n/a	n/a	S105	CUE: 312	n/a	n/a
150.974	n/a	n/a	S  2	Right Button	n/a	n/a
151.236	n/a	n/a	S200	FB: Loss	n/a	n/a
152.292	n/a	n/a	S  1	Fixation	n/a	n/a
152.954	n/a	n/a	S101	CUE: 123	n/a	n/a
153.766	n/a	n/a	S  3	Left Button	n/a	n/a
154.028	n/a	n/a	S200	FB: Loss	n/a	n/a
155.084	n/a	n/a	S  1	Fixation	n/a	n/a
155.824	n/a	n/a	S102	CUE: 132	n/a	n/a
156.354	n/a	n/a	S  2	Right Button	n/a	n/a
156.706	n/a	n/a	S201	FB: Win	n/a	n/a
157.675	0.498	n/a	boundary	n/a	n/a	n/a
158.076	n/a	n/a	S106	CUE: 321	n/a	n/a
159.384	n/a	n/a	S  3	Left Button	n/a	n/a
159.676	n/a	n/a	S201	FB: Win	n/a	n/a
160.732	n/a	n/a	S  1	Fixation	n/a	n/a
161.532	n/a	n/a	S103	CUE: 213	n/a	n/a
162.452	n/a	n/a	S  2	Right Button	n/a	n/a
162.664	n/a	n/a	S200	FB: Loss	n/a	n/a
163.72	n/a	n/a	S  1	Fixation	n/a	n/a
164.462	n/a	n/a	S102	CUE: 132	n/a	n/a
165.388	n/a	n/a	S  2	Right Button	n/a	n/a
165.6	n/a	n/a	S201	FB: Win	n/a	n/a
166.656	n/a	n/a	S  1	Fixation	n/a	n/a
167.326	n/a	n/a	S106	CUE: 321	n/a	n/a
168.44	n/a	n/a	S  3	Left Button	n/a	n/a
168.632	n/a	n/a	S200	FB: Loss	n/a	n/a
169.493	1.096	n/a	boundary	n/a	n/a	n/a
170.436	n/a	n/a	S  4	Up Button	n/a	n/a
170.708	n/a	n/a	S200	FB: Loss	n/a	n/a
171.764	n/a	n/a	S  1	Fixation	n/a	n/a
172.584	n/a	n/a	S103	CUE: 213	n/a	n/a
173.584	n/a	n/a	S  2	Right Button	n/a	n/a
173.836	n/a	n/a	S200	FB: Loss	n/a	n/a
174.892	n/a	n/a	S  1	Fixation	n/a	n/a
175.562	n/a	n/a	S106	CUE: 321	n/a	n/a
176.312	n/a	n/a	S  2	Right Button	n/a	n/a
176.494	n/a	n/a	S201	FB: Win	n/a	n/a
177.55	n/a	n/a	S  1	Fixation	n/a	n/a
178.39	n/a	n/a	S101	CUE: 123	n/a	n/a
178.896	n/a	n/a	S  2	Right Button	n/a	n/a
179.208	n/a	n/a	S201	FB: Win	n/a	n/a
180.264	n/a	n/a	S  1	Fixation	n/a	n/a
181.084	n/a	n/a	S102	CUE: 132	n/a	n/a
181.692	n/a	n/a	S  4	Up Button	n/a	n/a
181.874	n/a	n/a	S201	FB: Win	n/a	n/a
182.93	n/a	n/a	S  1	Fixation	n/a	n/a
183.62	n/a	n/a	S103	CUE: 213	n/a	n/a
184.276	n/a	n/a	S  3	Left Button	n/a	n/a
184.598	n/a	n/a	S201	FB: Win	n/a	n/a
185.654	n/a	n/a	S  1	Fixation	n/a	n/a
185.699	0.498	n/a	boundary	n/a	n/a	n/a
185.986	n/a	n/a	S104	CUE: 231	n/a	n/a
186.602	n/a	n/a	S  4	Up Button	n/a	n/a
186.794	n/a	n/a	S201	FB: Win	n/a	n/a
187.85	n/a	n/a	S  1	Fixation	n/a	n/a
188.195	0.296	n/a	boundary	n/a	n/a	n/a
188.204	n/a	n/a	S104	CUE: 231	n/a	n/a
188.83	n/a	n/a	S  4	Up Button	n/a	n/a
189.012	n/a	n/a	S201	FB: Win	n/a	n/a
190.068	n/a	n/a	S  1	Fixation	n/a	n/a
190.868	n/a	n/a	S106	CUE: 321	n/a	n/a
191.434	n/a	n/a	S  2	Right Button	n/a	n/a
191.766	n/a	n/a	S201	FB: Win	n/a	n/a
192.822	n/a	n/a	S  1	Fixation	n/a	n/a
193.492	n/a	n/a	S103	CUE: 213	n/a	n/a
194.654	n/a	n/a	S  3	Left Button	n/a	n/a
194.866	n/a	n/a	S201	FB: Win	n/a	n/a
195.92	n/a	n/a	S  1	Fixation	n/a	n/a
196.772	n/a	n/a	S106	CUE: 321	n/a	n/a
197.442	n/a	n/a	S  2	Right Button	n/a	n/a
197.624	n/a	n/a	S200	FB: Loss	n/a	n/a
198.68	n/a	n/a	S  1	Fixation	n/a	n/a
199.47	n/a	n/a	S102	CUE: 132	n/a	n/a
200.026	n/a	n/a	S  4	Up Button	n/a	n/a
200.188	n/a	n/a	S201	FB: Win	n/a	n/a
201.244	n/a	n/a	S  1	Fixation	n/a	n/a
201.984	n/a	n/a	S104	CUE: 231	n/a	n/a
202.522	n/a	n/a	S  4	Up Button	n/a	n/a
202.874	n/a	n/a	S201	FB: Win	n/a	n/a
203.928	n/a	n/a	S  1	Fixation	n/a	n/a
204.61	n/a	n/a	S102	CUE: 132	n/a	n/a
205.254	n/a	n/a	S  4	Up Button	n/a	n/a
205.416	n/a	n/a	S201	FB: Win	n/a	n/a
206.47	n/a	n/a	S  1	Fixation	n/a	n/a
207.122	n/a	n/a	S105	CUE: 312	n/a	n/a
207.582	n/a	n/a	S  2	Right Button	n/a	n/a
207.854	n/a	n/a	S201	FB: Win	n/a	n/a
208.91	n/a	n/a	S  1	Fixation	n/a	n/a
209.56	n/a	n/a	S104	CUE: 231	n/a	n/a
210.214	n/a	n/a	S  3	Left Button	n/a	n/a
210.366	n/a	n/a	S201	FB: Win	n/a	n/a
211.42	n/a	n/a	S  1	Fixation	n/a	n/a
212.262	n/a	n/a	S106	CUE: 321	n/a	n/a
212.83	n/a	n/a	S  3	Left Button	n/a	n/a
213.092	n/a	n/a	S200	FB: Loss	n/a	n/a
214.148	n/a	n/a	S  1	Fixation	n/a	n/a
214.878	n/a	n/a	S105	CUE: 312	n/a	n/a
215.938	n/a	n/a	S  3	Left Button	n/a	n/a
216.2	n/a	n/a	S201	FB: Win	n/a	n/a
217.256	n/a	n/a	S  1	Fixation	n/a	n/a
218.006	n/a	n/a	S105	CUE: 312	n/a	n/a
218.498	n/a	n/a	S  2	Right Button	n/a	n/a
218.848	n/a	n/a	S201	FB: Win	n/a	n/a
219.904	n/a	n/a	S  1	Fixation	n/a	n/a
220.746	n/a	n/a	S101	CUE: 123	n/a	n/a
221.926	n/a	n/a	S  4	Up Button	n/a	n/a
222.246	n/a	n/a	S201	FB: Win	n/a	n/a
223.304	n/a	n/a	S  1	Fixation	n/a	n/a
224.144	n/a	n/a	S101	CUE: 123	n/a	n/a
225.498	n/a	n/a	S  3	Left Button	n/a	n/a
225.84	n/a	n/a	S200	FB: Loss	n/a	n/a
226.896	n/a	n/a	S  1	Fixation	n/a	n/a
227.668	n/a	n/a	S105	CUE: 312	n/a	n/a
229.22	n/a	n/a	S 99	No Response	n/a	n/a
229.462	n/a	n/a	S199	FB: No Resp	n/a	n/a
230.518	n/a	n/a	S  1	Fixation	n/a	n/a
231.34	n/a	n/a	S106	CUE: 321	n/a	n/a
232.054	n/a	n/a	S  3	Left Button	n/a	n/a
232.306	n/a	n/a	S201	FB: Win	n/a	n/a
233.362	n/a	n/a	S  1	Fixation	n/a	n/a
234.184	n/a	n/a	S102	CUE: 132	n/a	n/a
234.758	n/a	n/a	S  2	Right Button	n/a	n/a
234.94	n/a	n/a	S200	FB: Loss	n/a	n/a
235.996	n/a	n/a	S  1	Fixation	n/a	n/a
236.686	n/a	n/a	S104	CUE: 231	n/a	n/a
237.534	n/a	n/a	S  3	Left Button	n/a	n/a
237.756	n/a	n/a	S201	FB: Win	n/a	n/a
238.812	n/a	n/a	S  1	Fixation	n/a	n/a
239.492	n/a	n/a	S101	CUE: 123	n/a	n/a
240.038	n/a	n/a	S  2	Right Button	n/a	n/a
240.248	n/a	n/a	S201	FB: Win	n/a	n/a
241.306	n/a	n/a	S  1	Fixation	n/a	n/a
242.026	n/a	n/a	S102	CUE: 132	n/a	n/a
242.962	n/a	n/a	S  2	Right Button	n/a	n/a
243.152	n/a	n/a	S200	FB: Loss	n/a	n/a
244.21	n/a	n/a	S  1	Fixation	n/a	n/a
244.93	n/a	n/a	S102	CUE: 132	n/a	n/a
245.474	n/a	n/a	S  4	Up Button	n/a	n/a
245.634	n/a	n/a	S200	FB: Loss	n/a	n/a
246.339	0.498	n/a	boundary	n/a	n/a	n/a
246.894	n/a	n/a	S105	CUE: 312	n/a	n/a
248.448	n/a	n/a	S 99	No Response	n/a	n/a
248.8	n/a	n/a	S199	FB: No Resp	n/a	n/a
249.856	n/a	n/a	S  1	Fixation	n/a	n/a
250.708	n/a	n/a	S105	CUE: 312	n/a	n/a
251.228	n/a	n/a	S  2	Right Button	n/a	n/a
251.47	n/a	n/a	S201	FB: Win	n/a	n/a
252.526	n/a	n/a	S  1	Fixation	n/a	n/a
253.266	n/a	n/a	S104	CUE: 231	n/a	n/a
254.052	n/a	n/a	S  4	Up Button	n/a	n/a
254.282	n/a	n/a	S201	FB: Win	n/a	n/a
255.338	n/a	n/a	S  1	Fixation	n/a	n/a
256	n/a	n/a	S104	CUE: 231	n/a	n/a
256.54	n/a	n/a	S  3	Left Button	n/a	n/a
256.71	n/a	n/a	S200	FB: Loss	n/a	n/a
257.766	n/a	n/a	S  1	Fixation	n/a	n/a
258.458	n/a	n/a	S104	CUE: 231	n/a	n/a
259.044	n/a	n/a	S  3	Left Button	n/a	n/a
259.344	n/a	n/a	S201	FB: Win	n/a	n/a
259.553	1.346	n/a	boundary	n/a	n/a	n/a
259.805	0.296	n/a	boundary	n/a	n/a	n/a
260.178	n/a	n/a	S  4	Up Button	n/a	n/a
260.418	n/a	n/a	S201	FB: Win	n/a	n/a
260.655	1.344	n/a	boundary	n/a	n/a	n/a
260.942	n/a	n/a	S105	CUE: 312	n/a	n/a
261.732	n/a	n/a	S  2	Right Button	n/a	n/a
261.914	n/a	n/a	S200	FB: Loss	n/a	n/a
262.972	n/a	n/a	S  1	Fixation	n/a	n/a
263.652	n/a	n/a	S106	CUE: 321	n/a	n/a
264.406	n/a	n/a	S  2	Right Button	n/a	n/a
264.616	n/a	n/a	S200	FB: Loss	n/a	n/a
265.672	n/a	n/a	S  1	Fixation	n/a	n/a
266.374	n/a	n/a	S101	CUE: 123	n/a	n/a
266.974	n/a	n/a	S  4	Up Button	n/a	n/a
267.136	n/a	n/a	S201	FB: Win	n/a	n/a
268.192	n/a	n/a	S  1	Fixation	n/a	n/a
268.892	n/a	n/a	S104	CUE: 231	n/a	n/a
269.444	n/a	n/a	S  3	Left Button	n/a	n/a
269.656	n/a	n/a	S200	FB: Loss	n/a	n/a
270.712	n/a	n/a	S  1	Fixation	n/a	n/a
271.394	n/a	n/a	S106	CUE: 321	n/a	n/a
271.925	0.498	n/a	boundary	n/a	n/a	n/a
272.012	n/a	n/a	S201	FB: Win	n/a	n/a
273.068	n/a	n/a	S  1	Fixation	n/a	n/a
273.92	n/a	n/a	S101	CUE: 123	n/a	n/a
274.402	n/a	n/a	S  2	Right Button	n/a	n/a
274.744	n/a	n/a	S200	FB: Loss	n/a	n/a
275.8	n/a	n/a	S  1	Fixation	n/a	n/a
276.562	n/a	n/a	S104	CUE: 231	n/a	n/a
277.082	n/a	n/a	S  3	Left Button	n/a	n/a
277.294	n/a	n/a	S200	FB: Loss	n/a	n/a
284.593	1.046	n/a	boundary	n/a	n/a	n/a
285.191	1.346	n/a	boundary	n/a	n/a	n/a
285.584	n/a	n/a	S101	CUE: 123	n/a	n/a
285.741	2.442	n/a	boundary	n/a	n/a	n/a
286.014	n/a	n/a	S106	CUE: 321	n/a	n/a
286.628	n/a	n/a	S  3	Left Button	n/a	n/a
286.94	n/a	n/a	S201	FB: Win	n/a	n/a
287.996	n/a	n/a	S  1	Fixation	n/a	n/a
288.728	n/a	n/a	S106	CUE: 321	n/a	n/a
289.324	n/a	n/a	S  3	Left Button	n/a	n/a
289.556	n/a	n/a	S201	FB: Win	n/a	n/a
290.612	n/a	n/a	S  1	Fixation	n/a	n/a
291.424	n/a	n/a	S104	CUE: 231	n/a	n/a
292.076	n/a	n/a	S  3	Left Button	n/a	n/a
292.268	n/a	n/a	S201	FB: Win	n/a	n/a
293.324	n/a	n/a	S  1	Fixation	n/a	n/a
293.986	n/a	n/a	S103	CUE: 213	n/a	n/a
294.488	n/a	n/a	S  4	Up Button	n/a	n/a
294.8	n/a	n/a	S201	FB: Win	n/a	n/a
295.856	n/a	n/a	S  1	Fixation	n/a	n/a
296.548	n/a	n/a	S102	CUE: 132	n/a	n/a
297.768	n/a	n/a	S  2	Right Button	n/a	n/a
298.02	n/a	n/a	S200	FB: Loss	n/a	n/a
299.076	n/a	n/a	S  1	Fixation	n/a	n/a
299.828	n/a	n/a	S102	CUE: 132	n/a	n/a
300.516	n/a	n/a	S  4	Up Button	n/a	n/a
300.808	n/a	n/a	S201	FB: Win	n/a	n/a
301.864	n/a	n/a	S  1	Fixation	n/a	n/a
302.636	n/a	n/a	S102	CUE: 132	n/a	n/a
303.204	n/a	n/a	S  4	Up Button	n/a	n/a
303.416	n/a	n/a	S200	FB: Loss	n/a	n/a
304.472	n/a	n/a	S  1	Fixation	n/a	n/a
305.234	n/a	n/a	S101	CUE: 123	n/a	n/a
305.88	n/a	n/a	S  4	Up Button	n/a	n/a
306.082	n/a	n/a	S201	FB: Win	n/a	n/a
307.138	n/a	n/a	S  1	Fixation	n/a	n/a
307.91	n/a	n/a	S103	CUE: 213	n/a	n/a
308.636	n/a	n/a	S  3	Left Button	n/a	n/a
308.848	n/a	n/a	S200	FB: Loss	n/a	n/a
309.904	n/a	n/a	S  1	Fixation	n/a	n/a
310.604	n/a	n/a	S101	CUE: 123	n/a	n/a
310.94	n/a	n/a	S  4	Up Button	n/a	n/a
311.292	n/a	n/a	S201	FB: Win	n/a	n/a
312.348	n/a	n/a	S  1	Fixation	n/a	n/a
313.19	n/a	n/a	S105	CUE: 312	n/a	n/a
313.724	n/a	n/a	S  2	Right Button	n/a	n/a
314.056	n/a	n/a	S201	FB: Win	n/a	n/a
315.112	n/a	n/a	S  1	Fixation	n/a	n/a
315.962	n/a	n/a	S103	CUE: 213	n/a	n/a
316.448	n/a	n/a	S  4	Up Button	n/a	n/a
316.63	n/a	n/a	S201	FB: Win	n/a	n/a
317.686	n/a	n/a	S  1	Fixation	n/a	n/a
318.426	n/a	n/a	S101	CUE: 123	n/a	n/a
318.908	n/a	n/a	S  4	Up Button	n/a	n/a
319.21	n/a	n/a	S201	FB: Win	n/a	n/a
320.266	n/a	n/a	S  1	Fixation	n/a	n/a
321.066	n/a	n/a	S101	CUE: 123	n/a	n/a
321.872	n/a	n/a	S  4	Up Button	n/a	n/a
322.144	n/a	n/a	S201	FB: Win	n/a	n/a
323.2	n/a	n/a	S  1	Fixation	n/a	n/a
323.93	n/a	n/a	S102	CUE: 132	n/a	n/a
325.484	n/a	n/a	S 99	No Response	n/a	n/a
325.736	n/a	n/a	S199	FB: No Resp	n/a	n/a
326.792	n/a	n/a	S  1	Fixation	n/a	n/a
327.524	n/a	n/a	S102	CUE: 132	n/a	n/a
328.556	n/a	n/a	S  2	Right Button	n/a	n/a
328.738	n/a	n/a	S200	FB: Loss	n/a	n/a
329.794	n/a	n/a	S  1	Fixation	n/a	n/a
330.496	n/a	n/a	S101	CUE: 123	n/a	n/a
331.496	n/a	n/a	S  4	Up Button	n/a	n/a
331.658	n/a	n/a	S200	FB: Loss	n/a	n/a
332.714	n/a	n/a	S  1	Fixation	n/a	n/a
333.486	n/a	n/a	S102	CUE: 132	n/a	n/a
333.984	n/a	n/a	S  4	Up Button	n/a	n/a
334.196	n/a	n/a	S200	FB: Loss	n/a	n/a
335.252	n/a	n/a	S  1	Fixation	n/a	n/a
336.002	n/a	n/a	S106	CUE: 321	n/a	n/a
336.928	n/a	n/a	S  3	Left Button	n/a	n/a
337.14	n/a	n/a	S201	FB: Win	n/a	n/a
338.196	n/a	n/a	S  1	Fixation	n/a	n/a
338.958	n/a	n/a	S105	CUE: 312	n/a	n/a
339.676	n/a	n/a	S  2	Right Button	n/a	n/a
339.948	n/a	n/a	S200	FB: Loss	n/a	n/a
341.004	n/a	n/a	S  1	Fixation	n/a	n/a
341.764	n/a	n/a	S104	CUE: 231	n/a	n/a
342.58	n/a	n/a	S  3	Left Button	n/a	n/a
342.922	n/a	n/a	S201	FB: Win	n/a	n/a
343.978	n/a	n/a	S  1	Fixation	n/a	n/a
344.74	n/a	n/a	S106	CUE: 321	n/a	n/a
345.348	n/a	n/a	S  4	Up Button	n/a	n/a
345.58	n/a	n/a	S200	FB: Loss	n/a	n/a
346.636	n/a	n/a	S  1	Fixation	n/a	n/a
346.677	0.498	n/a	boundary	n/a	n/a	n/a
346.968	n/a	n/a	S106	CUE: 321	n/a	n/a
347.522	n/a	n/a	S  3	Left Button	n/a	n/a
347.824	n/a	n/a	S201	FB: Win	n/a	n/a
348.88	n/a	n/a	S  1	Fixation	n/a	n/a
349.67	n/a	n/a	S102	CUE: 132	n/a	n/a
351.134	n/a	n/a	S  3	Left Button	n/a	n/a
351.466	n/a	n/a	S201	FB: Win	n/a	n/a
352.522	n/a	n/a	S  1	Fixation	n/a	n/a
353.202	n/a	n/a	S103	CUE: 213	n/a	n/a
353.91	n/a	n/a	S  4	Up Button	n/a	n/a
354.242	n/a	n/a	S201	FB: Win	n/a	n/a
355.298	n/a	n/a	S  1	Fixation	n/a	n/a
356.138	n/a	n/a	S101	CUE: 123	n/a	n/a
356.706	n/a	n/a	S  4	Up Button	n/a	n/a
356.928	n/a	n/a	S201	FB: Win	n/a	n/a
357.984	n/a	n/a	S  1	Fixation	n/a	n/a
358.724	n/a	n/a	S106	CUE: 321	n/a	n/a
359.254	n/a	n/a	S  3	Left Button	n/a	n/a
359.436	n/a	n/a	S201	FB: Win	n/a	n/a
360.492	n/a	n/a	S  1	Fixation	n/a	n/a
361.272	n/a	n/a	S102	CUE: 132	n/a	n/a
362.358	n/a	n/a	S  3	Left Button	n/a	n/a
362.67	n/a	n/a	S200	FB: Loss	n/a	n/a
363.726	n/a	n/a	S  1	Fixation	n/a	n/a
363.731	0.546	n/a	boundary	n/a	n/a	n/a
363.902	n/a	n/a	S104	CUE: 231	n/a	n/a
364.62	n/a	n/a	S  3	Left Button	n/a	n/a
364.812	n/a	n/a	S200	FB: Loss	n/a	n/a
365.866	n/a	n/a	S  1	Fixation	n/a	n/a
366.718	n/a	n/a	S102	CUE: 132	n/a	n/a
367.38	n/a	n/a	S  2	Right Button	n/a	n/a
367.642	n/a	n/a	S201	FB: Win	n/a	n/a
368.698	n/a	n/a	S  1	Fixation	n/a	n/a
369.378	n/a	n/a	S102	CUE: 132	n/a	n/a
370.932	n/a	n/a	S 99	No Response	n/a	n/a
371.184	n/a	n/a	S199	FB: No Resp	n/a	n/a
372.24	n/a	n/a	S  1	Fixation	n/a	n/a
373	n/a	n/a	S101	CUE: 123	n/a	n/a
373.057	0.548	n/a	boundary	n/a	n/a	n/a
373.25	n/a	n/a	S201	FB: Win	n/a	n/a
374.306	n/a	n/a	S  1	Fixation	n/a	n/a
374.966	n/a	n/a	S102	CUE: 132	n/a	n/a
375.632	n/a	n/a	S  3	Left Button	n/a	n/a
375.884	n/a	n/a	S201	FB: Win	n/a	n/a
376.349	1.346	n/a	boundary	n/a	n/a	n/a
376.994	n/a	n/a	S  4	Up Button	n/a	n/a
377.196	n/a	n/a	S201	FB: Win	n/a	n/a
377.697	0.296	n/a	boundary	n/a	n/a	n/a
