onset	duration	sample	value	trial_type	response_time	stim_file
111.478	n/a	n/a	S106	CUE: 321	n/a	n/a
112.92	n/a	n/a	S  2	Right Button	n/a	n/a
113.142	n/a	n/a	S201	FB: Win	n/a	n/a
114.198	n/a	n/a	S  1	Fixation	n/a	n/a
115.04	n/a	n/a	S101	CUE: 123	n/a	n/a
115.852	n/a	n/a	S  2	Right Button	n/a	n/a
116.184	n/a	n/a	S201	FB: Win	n/a	n/a
117.24	n/a	n/a	S  1	Fixation	n/a	n/a
117.962	n/a	n/a	S103	CUE: 213	n/a	n/a
119.364	n/a	n/a	S  3	Left Button	n/a	n/a
119.706	n/a	n/a	S200	FB: Loss	n/a	n/a
120.762	n/a	n/a	S  1	Fixation	n/a	n/a
121.532	n/a	n/a	S104	CUE: 231	n/a	n/a
122.936	n/a	n/a	S  4	Up Button	n/a	n/a
123.138	n/a	n/a	S200	FB: Loss	n/a	n/a
124.194	n/a	n/a	S  1	Fixation	n/a	n/a
125.004	n/a	n/a	S103	CUE: 213	n/a	n/a
126.46	n/a	n/a	S  2	Right Button	n/a	n/a
126.782	n/a	n/a	S201	FB: Win	n/a	n/a
127.838	n/a	n/a	S  1	Fixation	n/a	n/a
128.51	n/a	n/a	S102	CUE: 132	n/a	n/a
130.062	n/a	n/a	S 99	No Response	n/a	n/a
130.374	n/a	n/a	S199	FB: No Resp	n/a	n/a
131.43	n/a	n/a	S  1	Fixation	n/a	n/a
132.19	n/a	n/a	S105	CUE: 312	n/a	n/a
132.988	n/a	n/a	S  3	Left Button	n/a	n/a
133.17	n/a	n/a	S201	FB: Win	n/a	n/a
134.226	n/a	n/a	S  1	Fixation	n/a	n/a
134.968	n/a	n/a	S105	CUE: 312	n/a	n/a
135.616	n/a	n/a	S  4	Up Button	n/a	n/a
135.888	n/a	n/a	S200	FB: Loss	n/a	n/a
136.944	n/a	n/a	S  1	Fixation	n/a	n/a
137.624	n/a	n/a	S102	CUE: 132	n/a	n/a
138.656	n/a	n/a	S  3	Left Button	n/a	n/a
138.928	n/a	n/a	S200	FB: Loss	n/a	n/a
139.982	n/a	n/a	S  1	Fixation	n/a	n/a
140.754	n/a	n/a	S104	CUE: 231	n/a	n/a
141.424	n/a	n/a	S  4	Up Button	n/a	n/a
141.646	n/a	n/a	S201	FB: Win	n/a	n/a
142.702	n/a	n/a	S  1	Fixation	n/a	n/a
143.482	n/a	n/a	S105	CUE: 312	n/a	n/a
145.036	n/a	n/a	S 99	No Response	n/a	n/a
145.218	n/a	n/a	S199	FB: No Resp	n/a	n/a
146.272	n/a	n/a	S  1	Fixation	n/a	n/a
147.114	n/a	n/a	S104	CUE: 231	n/a	n/a
148.666	n/a	n/a	S 99	No Response	n/a	n/a
148.97	n/a	n/a	S199	FB: No Resp	n/a	n/a
150.026	n/a	n/a	S  1	Fixation	n/a	n/a
150.726	n/a	n/a	S104	CUE: 231	n/a	n/a
151.324	n/a	n/a	S  2	Right Button	n/a	n/a
151.506	n/a	n/a	S200	FB: Loss	n/a	n/a
152.562	n/a	n/a	S  1	Fixation	n/a	n/a
153.332	n/a	n/a	S105	CUE: 312	n/a	n/a
154.024	n/a	n/a	S  4	Up Button	n/a	n/a
154.346	n/a	n/a	S200	FB: Loss	n/a	n/a
155.4	n/a	n/a	S  1	Fixation	n/a	n/a
156.142	n/a	n/a	S102	CUE: 132	n/a	n/a
156.996	n/a	n/a	S  4	Up Button	n/a	n/a
157.188	n/a	n/a	S201	FB: Win	n/a	n/a
158.242	n/a	n/a	S  1	Fixation	n/a	n/a
159.054	n/a	n/a	S103	CUE: 213	n/a	n/a
160.606	n/a	n/a	S 99	No Response	n/a	n/a
160.808	n/a	n/a	S199	FB: No Resp	n/a	n/a
161.864	n/a	n/a	S  1	Fixation	n/a	n/a
162.536	n/a	n/a	S105	CUE: 312	n/a	n/a
163.104	n/a	n/a	S  3	Left Button	n/a	n/a
163.304	n/a	n/a	S200	FB: Loss	n/a	n/a
164.36	n/a	n/a	S  1	Fixation	n/a	n/a
165.182	n/a	n/a	S102	CUE: 132	n/a	n/a
165.96	n/a	n/a	S  4	Up Button	n/a	n/a
166.202	n/a	n/a	S201	FB: Win	n/a	n/a
167.256	n/a	n/a	S  1	Fixation	n/a	n/a
167.978	n/a	n/a	S105	CUE: 312	n/a	n/a
169.53	n/a	n/a	S 99	No Response	n/a	n/a
169.742	n/a	n/a	S199	FB: No Resp	n/a	n/a
170.798	n/a	n/a	S  1	Fixation	n/a	n/a
171.588	n/a	n/a	S103	CUE: 213	n/a	n/a
172.664	n/a	n/a	S  2	Right Button	n/a	n/a
172.946	n/a	n/a	S200	FB: Loss	n/a	n/a
174	n/a	n/a	S  1	Fixation	n/a	n/a
174.852	n/a	n/a	S104	CUE: 231	n/a	n/a
175.528	n/a	n/a	S  4	Up Button	n/a	n/a
175.78	n/a	n/a	S201	FB: Win	n/a	n/a
176.834	n/a	n/a	S  1	Fixation	n/a	n/a
177.626	n/a	n/a	S103	CUE: 213	n/a	n/a
178.154	n/a	n/a	S  3	Left Button	n/a	n/a
178.496	n/a	n/a	S201	FB: Win	n/a	n/a
179.552	n/a	n/a	S  1	Fixation	n/a	n/a
180.314	n/a	n/a	S106	CUE: 321	n/a	n/a
181.076	n/a	n/a	S  2	Right Button	n/a	n/a
181.276	n/a	n/a	S201	FB: Win	n/a	n/a
182.332	n/a	n/a	S  1	Fixation	n/a	n/a
183.184	n/a	n/a	S102	CUE: 132	n/a	n/a
183.718	n/a	n/a	S  4	Up Button	n/a	n/a
184.05	n/a	n/a	S200	FB: Loss	n/a	n/a
185.106	n/a	n/a	S  1	Fixation	n/a	n/a
185.808	n/a	n/a	S102	CUE: 132	n/a	n/a
186.936	n/a	n/a	S  2	Right Button	n/a	n/a
187.268	n/a	n/a	S201	FB: Win	n/a	n/a
188.324	n/a	n/a	S  1	Fixation	n/a	n/a
189.004	n/a	n/a	S102	CUE: 132	n/a	n/a
189.768	n/a	n/a	S  2	Right Button	n/a	n/a
190.028	n/a	n/a	S201	FB: Win	n/a	n/a
191.084	n/a	n/a	S  1	Fixation	n/a	n/a
191.746	n/a	n/a	S104	CUE: 231	n/a	n/a
192.926	n/a	n/a	S  3	Left Button	n/a	n/a
193.098	n/a	n/a	S201	FB: Win	n/a	n/a
194.154	n/a	n/a	S  1	Fixation	n/a	n/a
194.976	n/a	n/a	S101	CUE: 123	n/a	n/a
196.422	n/a	n/a	S  2	Right Button	n/a	n/a
196.674	n/a	n/a	S200	FB: Loss	n/a	n/a
197.73	n/a	n/a	S  1	Fixation	n/a	n/a
198.532	n/a	n/a	S101	CUE: 123	n/a	n/a
199.278	n/a	n/a	S  4	Up Button	n/a	n/a
199.62	n/a	n/a	S200	FB: Loss	n/a	n/a
200.676	n/a	n/a	S  1	Fixation	n/a	n/a
201.498	n/a	n/a	S103	CUE: 213	n/a	n/a
201.872	n/a	n/a	S  3	Left Button	n/a	n/a
202.162	n/a	n/a	S201	FB: Win	n/a	n/a
203.218	n/a	n/a	S  1	Fixation	n/a	n/a
204.07	n/a	n/a	S104	CUE: 231	n/a	n/a
205.112	n/a	n/a	S  2	Right Button	n/a	n/a
205.342	n/a	n/a	S200	FB: Loss	n/a	n/a
206.398	n/a	n/a	S  1	Fixation	n/a	n/a
207.13	n/a	n/a	S104	CUE: 231	n/a	n/a
207.678	n/a	n/a	S  4	Up Button	n/a	n/a
207.93	n/a	n/a	S200	FB: Loss	n/a	n/a
208.986	n/a	n/a	S  1	Fixation	n/a	n/a
209.698	n/a	n/a	S105	CUE: 312	n/a	n/a
211.206	n/a	n/a	S  3	Left Button	n/a	n/a
211.408	n/a	n/a	S201	FB: Win	n/a	n/a
212.466	n/a	n/a	S  1	Fixation	n/a	n/a
213.276	n/a	n/a	S105	CUE: 312	n/a	n/a
214.25	n/a	n/a	S  3	Left Button	n/a	n/a
214.512	n/a	n/a	S201	FB: Win	n/a	n/a
214.541	8.092	n/a	boundary	n/a	n/a	n/a
214.754	n/a	n/a	S  2	Right Button	n/a	n/a
214.793	13.458	n/a	boundary	n/a	n/a	n/a
215.045	6.21	n/a	boundary	n/a	n/a	n/a
215.143	0.844	n/a	boundary	n/a	n/a	n/a
215.694	n/a	n/a	S  2	Right Button	n/a	n/a
215.886	n/a	n/a	S200	FB: Loss	n/a	n/a
216.942	n/a	n/a	S  1	Fixation	n/a	n/a
217.652	n/a	n/a	S102	CUE: 132	n/a	n/a
218.602	n/a	n/a	S  2	Right Button	n/a	n/a
218.864	n/a	n/a	S200	FB: Loss	n/a	n/a
219.92	n/a	n/a	S  1	Fixation	n/a	n/a
220.74	n/a	n/a	S106	CUE: 321	n/a	n/a
222.186	n/a	n/a	S  2	Right Button	n/a	n/a
222.388	n/a	n/a	S200	FB: Loss	n/a	n/a
223.444	n/a	n/a	S  1	Fixation	n/a	n/a
224.184	n/a	n/a	S103	CUE: 213	n/a	n/a
225.142	n/a	n/a	S  2	Right Button	n/a	n/a
225.294	n/a	n/a	S200	FB: Loss	n/a	n/a
226.35	n/a	n/a	S  1	Fixation	n/a	n/a
227.05	n/a	n/a	S104	CUE: 231	n/a	n/a
227.874	n/a	n/a	S  2	Right Button	n/a	n/a
228.076	n/a	n/a	S201	FB: Win	n/a	n/a
229.132	n/a	n/a	S  1	Fixation	n/a	n/a
229.814	n/a	n/a	S104	CUE: 231	n/a	n/a
230.81	n/a	n/a	S  3	Left Button	n/a	n/a
231.022	n/a	n/a	S201	FB: Win	n/a	n/a
232.078	n/a	n/a	S  1	Fixation	n/a	n/a
232.868	n/a	n/a	S102	CUE: 132	n/a	n/a
233.998	n/a	n/a	S  2	Right Button	n/a	n/a
234.31	n/a	n/a	S200	FB: Loss	n/a	n/a
235.366	n/a	n/a	S  1	Fixation	n/a	n/a
236.108	n/a	n/a	S102	CUE: 132	n/a	n/a
237.13	n/a	n/a	S  3	Left Button	n/a	n/a
237.342	n/a	n/a	S201	FB: Win	n/a	n/a
238.398	n/a	n/a	S  1	Fixation	n/a	n/a
239.228	n/a	n/a	S103	CUE: 213	n/a	n/a
239.333	0.498	n/a	boundary	n/a	n/a	n/a
239.724	n/a	n/a	S  2	Right Button	n/a	n/a
239.896	n/a	n/a	S201	FB: Win	n/a	n/a
240.952	n/a	n/a	S  1	Fixation	n/a	n/a
241.782	n/a	n/a	S104	CUE: 231	n/a	n/a
243.056	n/a	n/a	S  2	Right Button	n/a	n/a
243.238	n/a	n/a	S200	FB: Loss	n/a	n/a
244.201	0.844	n/a	boundary	n/a	n/a	n/a
244.23	n/a	n/a	S104	CUE: 231	n/a	n/a
244.453	0.594	n/a	boundary	n/a	n/a	n/a
244.91	n/a	n/a	S  3	Left Button	n/a	n/a
245.212	n/a	n/a	S200	FB: Loss	n/a	n/a
246.268	n/a	n/a	S  1	Fixation	n/a	n/a
246.589	0.594	n/a	boundary	n/a	n/a	n/a
247.432	n/a	n/a	S  3	Left Button	n/a	n/a
247.624	n/a	n/a	S201	FB: Win	n/a	n/a
247.783	22.4	n/a	boundary	n/a	n/a	n/a
247.884	n/a	n/a	S  1	Fixation	n/a	n/a
248.616	n/a	n/a	S105	CUE: 312	n/a	n/a
250.168	n/a	n/a	S 99	No Response	n/a	n/a
250.32	n/a	n/a	S199	FB: No Resp	n/a	n/a
251.376	n/a	n/a	S  1	Fixation	n/a	n/a
251.861	0.594	n/a	boundary	n/a	n/a	n/a
252.398	n/a	n/a	S  4	Up Button	n/a	n/a
252.61	n/a	n/a	S201	FB: Win	n/a	n/a
253.401	0.844	n/a	boundary	n/a	n/a	n/a
253.499	0.498	n/a	boundary	n/a	n/a	n/a
254.356	n/a	n/a	S  4	Up Button	n/a	n/a
254.508	n/a	n/a	S201	FB: Win	n/a	n/a
255.562	n/a	n/a	S  1	Fixation	n/a	n/a
255.885	0.94	n/a	boundary	n/a	n/a	n/a
256.483	0.346	n/a	boundary	n/a	n/a	n/a
256.498	n/a	n/a	S  3	Left Button	n/a	n/a
256.7	n/a	n/a	S201	FB: Win	n/a	n/a
257.756	n/a	n/a	S  1	Fixation	n/a	n/a
258.556	n/a	n/a	S102	CUE: 132	n/a	n/a
259.714	n/a	n/a	S  3	Left Button	n/a	n/a
259.996	n/a	n/a	S200	FB: Loss	n/a	n/a
261.052	n/a	n/a	S  1	Fixation	n/a	n/a
261.794	n/a	n/a	S102	CUE: 132	n/a	n/a
262.514	n/a	n/a	S  2	Right Button	n/a	n/a
262.716	n/a	n/a	S201	FB: Win	n/a	n/a
263.637	9.786	n/a	boundary	n/a	n/a	n/a
271.733	2.632	n/a	boundary	n/a	n/a	n/a
272.081	2.634	n/a	boundary	n/a	n/a	n/a
272.28	n/a	n/a	S101	CUE: 123	n/a	n/a
273.832	n/a	n/a	S 99	No Response	n/a	n/a
274.154	n/a	n/a	S199	FB: No Resp	n/a	n/a
275.21	n/a	n/a	S  1	Fixation	n/a	n/a
275.99	n/a	n/a	S103	CUE: 213	n/a	n/a
276.558	n/a	n/a	S  4	Up Button	n/a	n/a
276.818	n/a	n/a	S200	FB: Loss	n/a	n/a
277.876	n/a	n/a	S  1	Fixation	n/a	n/a
278.666	n/a	n/a	S101	CUE: 123	n/a	n/a
280.22	n/a	n/a	S 99	No Response	n/a	n/a
280.39	n/a	n/a	S199	FB: No Resp	n/a	n/a
281.446	n/a	n/a	S  1	Fixation	n/a	n/a
282.258	n/a	n/a	S105	CUE: 312	n/a	n/a
283.07	n/a	n/a	S  2	Right Button	n/a	n/a
283.36	n/a	n/a	S200	FB: Loss	n/a	n/a
284.416	n/a	n/a	S  1	Fixation	n/a	n/a
285.068	n/a	n/a	S105	CUE: 312	n/a	n/a
285.794	n/a	n/a	S  2	Right Button	n/a	n/a
285.944	n/a	n/a	S200	FB: Loss	n/a	n/a
287	n/a	n/a	S  1	Fixation	n/a	n/a
287.752	n/a	n/a	S101	CUE: 123	n/a	n/a
288.386	n/a	n/a	S  3	Left Button	n/a	n/a
288.658	n/a	n/a	S201	FB: Win	n/a	n/a
289.714	n/a	n/a	S  1	Fixation	n/a	n/a
290.524	n/a	n/a	S106	CUE: 321	n/a	n/a
291.114	n/a	n/a	S  4	Up Button	n/a	n/a
291.354	n/a	n/a	S201	FB: Win	n/a	n/a
292.41	n/a	n/a	S  1	Fixation	n/a	n/a
293.192	n/a	n/a	S105	CUE: 312	n/a	n/a
293.806	n/a	n/a	S  4	Up Button	n/a	n/a
293.976	n/a	n/a	S201	FB: Win	n/a	n/a
295.032	n/a	n/a	S  1	Fixation	n/a	n/a
295.814	n/a	n/a	S104	CUE: 231	n/a	n/a
296.872	n/a	n/a	S  2	Right Button	n/a	n/a
297.174	n/a	n/a	S201	FB: Win	n/a	n/a
298.23	n/a	n/a	S  1	Fixation	n/a	n/a
299.042	n/a	n/a	S104	CUE: 231	n/a	n/a
299.826	n/a	n/a	S  2	Right Button	n/a	n/a
300.146	n/a	n/a	S201	FB: Win	n/a	n/a
301.202	n/a	n/a	S  1	Fixation	n/a	n/a
301.864	n/a	n/a	S106	CUE: 321	n/a	n/a
302.474	n/a	n/a	S  4	Up Button	n/a	n/a
302.814	n/a	n/a	S201	FB: Win	n/a	n/a
303.425	1.69	n/a	boundary	n/a	n/a	n/a
303.523	0.498	n/a	boundary	n/a	n/a	n/a
304.554	n/a	n/a	S  1	Fixation	n/a	n/a
305.316	n/a	n/a	S104	CUE: 231	n/a	n/a
306.504	n/a	n/a	S  2	Right Button	n/a	n/a
306.796	n/a	n/a	S200	FB: Loss	n/a	n/a
306.851	0.594	n/a	boundary	n/a	n/a	n/a
307.258	n/a	n/a	S  1	Fixation	n/a	n/a
308.08	n/a	n/a	S101	CUE: 123	n/a	n/a
308.758	n/a	n/a	S  2	Right Button	n/a	n/a
309.01	n/a	n/a	S200	FB: Loss	n/a	n/a
310.066	n/a	n/a	S  1	Fixation	n/a	n/a
310.179	0.498	n/a	boundary	n/a	n/a	n/a
310.279	0.498	n/a	boundary	n/a	n/a	n/a
310.28	n/a	n/a	S106	CUE: 321	n/a	n/a
310.406	n/a	n/a	S  4	Up Button	n/a	n/a
310.568	n/a	n/a	S201	FB: Win	n/a	n/a
310.877	9.534	n/a	boundary	n/a	n/a	n/a
311.094	n/a	n/a	S  1	Fixation	n/a	n/a
311.225	1.44	n/a	boundary	n/a	n/a	n/a
311.46	n/a	n/a	S200	FB: Loss	n/a	n/a
312.515	1.192	n/a	boundary	n/a	n/a	n/a
312.588	n/a	n/a	S  3	Left Button	n/a	n/a
312.767	0.344	n/a	boundary	n/a	n/a	n/a
313.365	1.69	n/a	boundary	n/a	n/a	n/a
313.51	n/a	n/a	S  2	Right Button	n/a	n/a
313.692	n/a	n/a	S200	FB: Loss	n/a	n/a
313.713	1.44	n/a	boundary	n/a	n/a	n/a
313.96	n/a	n/a	S103	CUE: 213	n/a	n/a
314.061	0.344	n/a	boundary	n/a	n/a	n/a
314.264	n/a	n/a	S  4	Up Button	n/a	n/a
314.414	n/a	n/a	S200	FB: Loss	n/a	n/a
314.659	2.036	n/a	boundary	n/a	n/a	n/a
314.826	n/a	n/a	S  4	Up Button	n/a	n/a
315.007	6.21	n/a	boundary	n/a	n/a	n/a
315.878	n/a	n/a	S  1	Fixation	n/a	n/a
316.578	n/a	n/a	S106	CUE: 321	n/a	n/a
317.232	n/a	n/a	S  3	Left Button	n/a	n/a
317.554	n/a	n/a	S201	FB: Win	n/a	n/a
318.335	1.44	n/a	boundary	n/a	n/a	n/a
318.552	n/a	n/a	S  4	Up Button	n/a	n/a
318.704	n/a	n/a	S201	FB: Win	n/a	n/a
318.933	10.728	n/a	boundary	n/a	n/a	n/a
319.066	n/a	n/a	S200	FB: Loss	n/a	n/a
319.281	2.882	n/a	boundary	n/a	n/a	n/a
319.379	0.498	n/a	boundary	n/a	n/a	n/a
319.477	18.38	n/a	boundary	n/a	n/a	n/a
319.825	0.594	n/a	boundary	n/a	n/a	n/a
320.077	0.594	n/a	boundary	n/a	n/a	n/a
320.128	n/a	n/a	S  1	Fixation	n/a	n/a
320.918	n/a	n/a	S104	CUE: 231	n/a	n/a
321.592	n/a	n/a	S  2	Right Button	n/a	n/a
321.824	n/a	n/a	S200	FB: Loss	n/a	n/a
322.88	n/a	n/a	S  1	Fixation	n/a	n/a
323.53	n/a	n/a	S106	CUE: 321	n/a	n/a
324.292	n/a	n/a	S  4	Up Button	n/a	n/a
324.524	n/a	n/a	S201	FB: Win	n/a	n/a
325.58	n/a	n/a	S  1	Fixation	n/a	n/a
326.42	n/a	n/a	S105	CUE: 312	n/a	n/a
327.664	n/a	n/a	S  4	Up Button	n/a	n/a
327.846	n/a	n/a	S201	FB: Win	n/a	n/a
328.902	n/a	n/a	S  1	Fixation	n/a	n/a
329.642	n/a	n/a	S106	CUE: 321	n/a	n/a
330.136	n/a	n/a	S  4	Up Button	n/a	n/a
330.388	n/a	n/a	S201	FB: Win	n/a	n/a
330.809	1.536	n/a	boundary	n/a	n/a	n/a
331.108	n/a	n/a	S  4	Up Button	n/a	n/a
331.407	13.458	n/a	boundary	n/a	n/a	n/a
331.71	n/a	n/a	S102	CUE: 132	n/a	n/a
332.546	n/a	n/a	S  3	Left Button	n/a	n/a
332.838	n/a	n/a	S201	FB: Win	n/a	n/a
333.894	n/a	n/a	S  1	Fixation	n/a	n/a
334.544	n/a	n/a	S101	CUE: 123	n/a	n/a
335.182	n/a	n/a	S  3	Left Button	n/a	n/a
335.334	n/a	n/a	S200	FB: Loss	n/a	n/a
336.388	n/a	n/a	S  1	Fixation	n/a	n/a
337.19	n/a	n/a	S106	CUE: 321	n/a	n/a
337.91	n/a	n/a	S  4	Up Button	n/a	n/a
338.152	n/a	n/a	S201	FB: Win	n/a	n/a
339.159	1.44	n/a	boundary	n/a	n/a	n/a
339.206	n/a	n/a	S  3	Left Button	n/a	n/a
339.358	n/a	n/a	S201	FB: Win	n/a	n/a
339.507	0.498	n/a	boundary	n/a	n/a	n/a
339.914	n/a	n/a	S  1	Fixation	n/a	n/a
340.586	n/a	n/a	S101	CUE: 123	n/a	n/a
341.112	n/a	n/a	S  3	Left Button	n/a	n/a
341.274	n/a	n/a	S200	FB: Loss	n/a	n/a
342.328	n/a	n/a	S  1	Fixation	n/a	n/a
343.11	n/a	n/a	S105	CUE: 312	n/a	n/a
344.662	n/a	n/a	S 99	No Response	n/a	n/a
344.894	n/a	n/a	S199	FB: No Resp	n/a	n/a
345.948	n/a	n/a	S  1	Fixation	n/a	n/a
346.66	n/a	n/a	S101	CUE: 123	n/a	n/a
347.288	n/a	n/a	S  4	Up Button	n/a	n/a
347.54	n/a	n/a	S201	FB: Win	n/a	n/a
348.596	n/a	n/a	S  1	Fixation	n/a	n/a
349.396	n/a	n/a	S102	CUE: 132	n/a	n/a
350.084	n/a	n/a	S  2	Right Button	n/a	n/a
350.246	n/a	n/a	S201	FB: Win	n/a	n/a
351.3	n/a	n/a	S  1	Fixation	n/a	n/a
352.052	n/a	n/a	S105	CUE: 312	n/a	n/a
352.532	n/a	n/a	S  2	Right Button	n/a	n/a
352.824	n/a	n/a	S201	FB: Win	n/a	n/a
353.878	n/a	n/a	S  1	Fixation	n/a	n/a
354.66	n/a	n/a	S101	CUE: 123	n/a	n/a
355.668	n/a	n/a	S  4	Up Button	n/a	n/a
355.94	n/a	n/a	S200	FB: Loss	n/a	n/a
356.295	0.498	n/a	boundary	n/a	n/a	n/a
356.496	n/a	n/a	S  1	Fixation	n/a	n/a
356.893	0.69	n/a	boundary	n/a	n/a	n/a
357.188	n/a	n/a	S  4	Up Button	n/a	n/a
357.37	n/a	n/a	S201	FB: Win	n/a	n/a
358.087	0.594	n/a	boundary	n/a	n/a	n/a
358.592	n/a	n/a	S103	CUE: 213	n/a	n/a
359.11	n/a	n/a	S  4	Up Button	n/a	n/a
359.36	n/a	n/a	S201	FB: Win	n/a	n/a
359.531	6.806	n/a	boundary	n/a	n/a	n/a
359.629	2.632	n/a	boundary	n/a	n/a	n/a
359.881	0.344	n/a	boundary	n/a	n/a	n/a
360.133	0.344	n/a	boundary	n/a	n/a	n/a
360.34	n/a	n/a	S201	FB: Win	n/a	n/a
361.077	2.036	n/a	boundary	n/a	n/a	n/a
362.03	n/a	n/a	S  1	Fixation	n/a	n/a
362.812	n/a	n/a	S102	CUE: 132	n/a	n/a
363.272	n/a	n/a	S  2	Right Button	n/a	n/a
363.434	n/a	n/a	S200	FB: Loss	n/a	n/a
364.488	n/a	n/a	S  1	Fixation	n/a	n/a
365.14	n/a	n/a	S101	CUE: 123	n/a	n/a
365.648	n/a	n/a	S  3	Left Button	n/a	n/a
365.81	n/a	n/a	S201	FB: Win	n/a	n/a
366.445	0.844	n/a	boundary	n/a	n/a	n/a
366.842	n/a	n/a	S101	CUE: 123	n/a	n/a
367.372	n/a	n/a	S  4	Up Button	n/a	n/a
367.652	n/a	n/a	S201	FB: Win	n/a	n/a
367.985	2.978	n/a	boundary	n/a	n/a	n/a
368.172	n/a	n/a	S200	FB: Loss	n/a	n/a
368.333	26.13	n/a	boundary	n/a	n/a	n/a
369.027	0.498	n/a	boundary	n/a	n/a	n/a
369.56	n/a	n/a	S105	CUE: 312	n/a	n/a
369.971	0.344	n/a	boundary	n/a	n/a	n/a
370.028	n/a	n/a	S201	FB: Win	n/a	n/a
371.084	n/a	n/a	S  1	Fixation	n/a	n/a
371.906	n/a	n/a	S106	CUE: 321	n/a	n/a
372.896	n/a	n/a	S  3	Left Button	n/a	n/a
373.138	n/a	n/a	S200	FB: Loss	n/a	n/a
386.913	0.94	n/a	boundary	n/a	n/a	n/a
387.4	n/a	n/a	S  1	Fixation	n/a	n/a
388.24	n/a	n/a	S106	CUE: 321	n/a	n/a
389.456	n/a	n/a	S  4	Up Button	n/a	n/a
389.608	n/a	n/a	S201	FB: Win	n/a	n/a
390.664	n/a	n/a	S  1	Fixation	n/a	n/a
391.316	n/a	n/a	S102	CUE: 132	n/a	n/a
391.988	n/a	n/a	S  3	Left Button	n/a	n/a
392.22	n/a	n/a	S201	FB: Win	n/a	n/a
393.276	n/a	n/a	S  1	Fixation	n/a	n/a
394.046	n/a	n/a	S102	CUE: 132	n/a	n/a
394.812	n/a	n/a	S  3	Left Button	n/a	n/a
394.994	n/a	n/a	S201	FB: Win	n/a	n/a
396.05	n/a	n/a	S  1	Fixation	n/a	n/a
396.79	n/a	n/a	S105	CUE: 312	n/a	n/a
397.392	n/a	n/a	S  4	Up Button	n/a	n/a
397.734	n/a	n/a	S200	FB: Loss	n/a	n/a
398.79	n/a	n/a	S  1	Fixation	n/a	n/a
399.632	n/a	n/a	S102	CUE: 132	n/a	n/a
400.628	n/a	n/a	S  2	Right Button	n/a	n/a
400.83	n/a	n/a	S200	FB: Loss	n/a	n/a
401.886	n/a	n/a	S  1	Fixation	n/a	n/a
402.596	n/a	n/a	S105	CUE: 312	n/a	n/a
403.464	n/a	n/a	S  3	Left Button	n/a	n/a
403.626	n/a	n/a	S201	FB: Win	n/a	n/a
404.682	n/a	n/a	S  1	Fixation	n/a	n/a
405.334	n/a	n/a	S106	CUE: 321	n/a	n/a
406.088	n/a	n/a	S  2	Right Button	n/a	n/a
406.32	n/a	n/a	S200	FB: Loss	n/a	n/a
