onset	duration	sample	value	trial_type	response_time	stim_file
-0.001	1.786	n/a	boundary	n/a	n/a	n/a
0	n/a	n/a	boundary	STATUS	n/a	n/a
5.615	0.344	n/a	boundary	n/a	n/a	n/a
7.751	0.498	n/a	boundary	n/a	n/a	n/a
23.595	3.23	n/a	boundary	n/a	n/a	n/a
24.539	1.786	n/a	boundary	n/a	n/a	n/a
25.137	0.844	n/a	boundary	n/a	n/a	n/a
29.311	0.344	n/a	boundary	n/a	n/a	n/a
32.889	0.844	n/a	boundary	n/a	n/a	n/a
35.025	0.594	n/a	boundary	n/a	n/a	n/a
38.007	0.594	n/a	boundary	n/a	n/a	n/a
38.951	0.498	n/a	boundary	n/a	n/a	n/a
45.011	0.498	n/a	boundary	n/a	n/a	n/a
45.359	0.594	n/a	boundary	n/a	n/a	n/a
49.879	1.44	n/a	boundary	n/a	n/a	n/a
54.053	2.382	n/a	boundary	n/a	n/a	n/a
54.651	0.844	n/a	boundary	n/a	n/a	n/a
54.749	0.844	n/a	boundary	n/a	n/a	n/a
55.347	1.536	n/a	boundary	n/a	n/a	n/a
56.195	0.844	n/a	boundary	n/a	n/a	n/a
60.814	n/a	n/a	S  1	Fixation	n/a	n/a
61.57	n/a	n/a	S106	CUE: 321	n/a	n/a
63.154	n/a	n/a	S 99	No Response	n/a	n/a
63.346	n/a	n/a	S199	FB: No Resp	n/a	n/a
64.043	1.44	n/a	boundary	n/a	n/a	n/a
64.468	n/a	n/a	S  2	Right Button	n/a	n/a
64.81	n/a	n/a	S200	FB: Loss	n/a	n/a
65.896	n/a	n/a	S  1	Fixation	n/a	n/a
66.596	n/a	n/a	S101	CUE: 123	n/a	n/a
67.025	1.19	n/a	boundary	n/a	n/a	n/a
68.058	n/a	n/a	S  1	Fixation	n/a	n/a
68.79	n/a	n/a	S103	CUE: 213	n/a	n/a
69.758	n/a	n/a	S  2	Right Button	n/a	n/a
70.084	n/a	n/a	S201	FB: Win	n/a	n/a
71.16	n/a	n/a	S  1	Fixation	n/a	n/a
72.002	n/a	n/a	S106	CUE: 321	n/a	n/a
73.562	n/a	n/a	S 99	No Response	n/a	n/a
73.724	n/a	n/a	S199	FB: No Resp	n/a	n/a
74.796	n/a	n/a	S  1	Fixation	n/a	n/a
75.121	0.844	n/a	boundary	n/a	n/a	n/a
75.306	n/a	n/a	S  3	Left Button	n/a	n/a
75.61	n/a	n/a	S200	FB: Loss	n/a	n/a
76.688	n/a	n/a	S  1	Fixation	n/a	n/a
77.51	n/a	n/a	S105	CUE: 312	n/a	n/a
