onset	duration	sample	value	trial_type	response_time	stim_file
42.448	n/a	n/a	S  1	Fixation	n/a	n/a
43.114	n/a	n/a	S105	CUE: 312	n/a	n/a
43.926	n/a	n/a	S  2	Right Button	n/a	n/a
44.122	n/a	n/a	S200	FB: Loss	n/a	n/a
45.182	n/a	n/a	S  1	Fixation	n/a	n/a
45.207	0.844	n/a	boundary	n/a	n/a	n/a
45.555	0.594	n/a	boundary	n/a	n/a	n/a
45.8	n/a	n/a	S  2	Right Button	n/a	n/a
45.994	n/a	n/a	S201	FB: Win	n/a	n/a
46.999	0.844	n/a	boundary	n/a	n/a	n/a
47.097	0.844	n/a	boundary	n/a	n/a	n/a
47.164	n/a	n/a	S  3	Left Button	n/a	n/a
47.508	n/a	n/a	S200	FB: Loss	n/a	n/a
48.041	0.844	n/a	boundary	n/a	n/a	n/a
48.43	n/a	n/a	S101	CUE: 123	n/a	n/a
49.636	n/a	n/a	S  3	Left Button	n/a	n/a
49.788	n/a	n/a	S200	FB: Loss	n/a	n/a
49.833	0.844	n/a	boundary	n/a	n/a	n/a
49.931	0.844	n/a	boundary	n/a	n/a	n/a
50.88	n/a	n/a	S  2	Right Button	n/a	n/a
51.122	n/a	n/a	S201	FB: Win	n/a	n/a
51.375	0.594	n/a	boundary	n/a	n/a	n/a
51.586	n/a	n/a	S  1	Fixation	n/a	n/a
52.396	n/a	n/a	S102	CUE: 132	n/a	n/a
52.665	0.498	n/a	boundary	n/a	n/a	n/a
52.956	n/a	n/a	S  2	Right Button	n/a	n/a
53.308	n/a	n/a	S201	FB: Win	n/a	n/a
53.359	0.594	n/a	boundary	n/a	n/a	n/a
53.77	n/a	n/a	S  1	Fixation	n/a	n/a
53.861	0.69	n/a	boundary	n/a	n/a	n/a
54.556	n/a	n/a	S  3	Left Button	n/a	n/a
54.908	n/a	n/a	S201	FB: Win	n/a	n/a
55.901	0.844	n/a	boundary	n/a	n/a	n/a
56.628	n/a	n/a	S  4	Up Button	n/a	n/a
56.91	n/a	n/a	S200	FB: Loss	n/a	n/a
57.966	n/a	n/a	S  1	Fixation	n/a	n/a
58.037	0.594	n/a	boundary	n/a	n/a	n/a
58.054	n/a	n/a	S102	CUE: 132	n/a	n/a
59.296	n/a	n/a	S  2	Right Button	n/a	n/a
59.518	n/a	n/a	S201	FB: Win	n/a	n/a
59.827	0.594	n/a	boundary	n/a	n/a	n/a
59.98	n/a	n/a	S  1	Fixation	n/a	n/a
60.652	n/a	n/a	S106	CUE: 321	n/a	n/a
61.68	n/a	n/a	S  3	Left Button	n/a	n/a
61.832	n/a	n/a	S201	FB: Win	n/a	n/a
62.811	0.844	n/a	boundary	n/a	n/a	n/a
62.876	n/a	n/a	S104	CUE: 231	n/a	n/a
63.526	n/a	n/a	S  3	Left Button	n/a	n/a
63.726	n/a	n/a	S201	FB: Win	n/a	n/a
64.697	0.844	n/a	boundary	n/a	n/a	n/a
64.74	n/a	n/a	S104	CUE: 231	n/a	n/a
65.496	n/a	n/a	S  3	Left Button	n/a	n/a
65.668	n/a	n/a	S200	FB: Loss	n/a	n/a
66.237	0.594	n/a	boundary	n/a	n/a	n/a
66.84	n/a	n/a	S102	CUE: 132	n/a	n/a
67.085	0.594	n/a	boundary	n/a	n/a	n/a
67.44	n/a	n/a	S  2	Right Button	n/a	n/a
67.702	n/a	n/a	S200	FB: Loss	n/a	n/a
67.933	0.594	n/a	boundary	n/a	n/a	n/a
68.164	n/a	n/a	S  1	Fixation	n/a	n/a
68.844	n/a	n/a	S101	CUE: 123	n/a	n/a
69.506	n/a	n/a	S  3	Left Button	n/a	n/a
69.678	n/a	n/a	S200	FB: Loss	n/a	n/a
70.665	0.844	n/a	boundary	n/a	n/a	n/a
70.702	n/a	n/a	S104	CUE: 231	n/a	n/a
71.858	n/a	n/a	S  3	Left Button	n/a	n/a
72.09	n/a	n/a	S200	FB: Loss	n/a	n/a
72.205	0.594	n/a	boundary	n/a	n/a	n/a
72.552	n/a	n/a	S  1	Fixation	n/a	n/a
73.214	n/a	n/a	S103	CUE: 213	n/a	n/a
74.032	n/a	n/a	S  2	Right Button	n/a	n/a
74.244	n/a	n/a	S200	FB: Loss	n/a	n/a
74.593	0.594	n/a	boundary	n/a	n/a	n/a
74.706	n/a	n/a	S  1	Fixation	n/a	n/a
75.486	n/a	n/a	S103	CUE: 213	n/a	n/a
76.106	n/a	n/a	S  4	Up Button	n/a	n/a
76.35	n/a	n/a	S201	FB: Win	n/a	n/a
76.633	0.594	n/a	boundary	n/a	n/a	n/a
76.812	n/a	n/a	S  1	Fixation	n/a	n/a
77.504	n/a	n/a	S104	CUE: 231	n/a	n/a
78.196	n/a	n/a	S  3	Left Button	n/a	n/a
78.498	n/a	n/a	S200	FB: Loss	n/a	n/a
79.365	0.594	n/a	boundary	n/a	n/a	n/a
79.68	n/a	n/a	S103	CUE: 213	n/a	n/a
80.37	n/a	n/a	S  4	Up Button	n/a	n/a
80.559	0.844	n/a	boundary	n/a	n/a	n/a
80.804	n/a	n/a	S  1	Fixation	n/a	n/a
80.907	0.594	n/a	boundary	n/a	n/a	n/a
80.97	n/a	n/a	S102	CUE: 132	n/a	n/a
82.524	n/a	n/a	S 99	No Response	n/a	n/a
82.856	n/a	n/a	S199	FB: No Resp	n/a	n/a
83.043	0.844	n/a	boundary	n/a	n/a	n/a
83.068	n/a	n/a	S  1	Fixation	n/a	n/a
83.88	n/a	n/a	S102	CUE: 132	n/a	n/a
84.576	n/a	n/a	S  3	Left Button	n/a	n/a
84.768	n/a	n/a	S200	FB: Loss	n/a	n/a
85.777	0.844	n/a	boundary	n/a	n/a	n/a
87.284	n/a	n/a	S 99	No Response	n/a	n/a
87.476	n/a	n/a	S199	FB: No Resp	n/a	n/a
87.817	0.594	n/a	boundary	n/a	n/a	n/a
87.936	n/a	n/a	S  1	Fixation	n/a	n/a
88.738	n/a	n/a	S104	CUE: 231	n/a	n/a
89.586	n/a	n/a	S  2	Right Button	n/a	n/a
89.918	n/a	n/a	S201	FB: Win	n/a	n/a
89.953	0.594	n/a	boundary	n/a	n/a	n/a
90.301	0.844	n/a	boundary	n/a	n/a	n/a
90.388	n/a	n/a	S101	CUE: 123	n/a	n/a
91.02	n/a	n/a	S  3	Left Button	n/a	n/a
91.302	n/a	n/a	S200	FB: Loss	n/a	n/a
92.358	n/a	n/a	S  1	Fixation	n/a	n/a
92.437	0.594	n/a	boundary	n/a	n/a	n/a
92.544	n/a	n/a	S102	CUE: 132	n/a	n/a
93.322	n/a	n/a	S  2	Right Button	n/a	n/a
93.644	n/a	n/a	S200	FB: Loss	n/a	n/a
93.881	0.594	n/a	boundary	n/a	n/a	n/a
94.106	n/a	n/a	S  1	Fixation	n/a	n/a
94.756	n/a	n/a	S101	CUE: 123	n/a	n/a
95.552	n/a	n/a	S  4	Up Button	n/a	n/a
95.764	n/a	n/a	S200	FB: Loss	n/a	n/a
96.267	1.19	n/a	boundary	n/a	n/a	n/a
96.46	n/a	n/a	S103	CUE: 213	n/a	n/a
97.27	n/a	n/a	S  3	Left Button	n/a	n/a
97.522	n/a	n/a	S201	FB: Win	n/a	n/a
98.578	n/a	n/a	S  1	Fixation	n/a	n/a
98.655	0.594	n/a	boundary	n/a	n/a	n/a
98.696	n/a	n/a	S102	CUE: 132	n/a	n/a
99.396	n/a	n/a	S  4	Up Button	n/a	n/a
99.638	n/a	n/a	S201	FB: Win	n/a	n/a
100.694	n/a	n/a	S  1	Fixation	n/a	n/a
100.695	0.69	n/a	boundary	n/a	n/a	n/a
100.764	n/a	n/a	S103	CUE: 213	n/a	n/a
101.606	n/a	n/a	S  3	Left Button	n/a	n/a
101.818	n/a	n/a	S200	FB: Loss	n/a	n/a
102.735	0.844	n/a	boundary	n/a	n/a	n/a
102.84	n/a	n/a	S101	CUE: 123	n/a	n/a
103.71	n/a	n/a	S  2	Right Button	n/a	n/a
104.002	n/a	n/a	S200	FB: Loss	n/a	n/a
104.275	0.594	n/a	boundary	n/a	n/a	n/a
104.462	n/a	n/a	S  1	Fixation	n/a	n/a
105.184	n/a	n/a	S102	CUE: 132	n/a	n/a
105.916	n/a	n/a	S  2	Right Button	n/a	n/a
106.198	n/a	n/a	S201	FB: Win	n/a	n/a
107.254	n/a	n/a	S  1	Fixation	n/a	n/a
107.257	0.844	n/a	boundary	n/a	n/a	n/a
107.72	n/a	n/a	S  4	Up Button	n/a	n/a
107.951	0.844	n/a	boundary	n/a	n/a	n/a
108.214	n/a	n/a	S  1	Fixation	n/a	n/a
108.299	0.594	n/a	boundary	n/a	n/a	n/a
108.47	n/a	n/a	S104	CUE: 231	n/a	n/a
109.262	n/a	n/a	S  3	Left Button	n/a	n/a
109.592	n/a	n/a	S200	FB: Loss	n/a	n/a
110.65	n/a	n/a	S  1	Fixation	n/a	n/a
110.687	0.594	n/a	boundary	n/a	n/a	n/a
110.706	n/a	n/a	S103	CUE: 213	n/a	n/a
111.288	n/a	n/a	S  4	Up Button	n/a	n/a
111.518	n/a	n/a	S200	FB: Loss	n/a	n/a
112.477	0.844	n/a	boundary	n/a	n/a	n/a
113.076	n/a	n/a	S  2	Right Button	n/a	n/a
113.378	n/a	n/a	S201	FB: Win	n/a	n/a
114.267	0.844	n/a	boundary	n/a	n/a	n/a
114.39	n/a	n/a	S102	CUE: 132	n/a	n/a
114.88	n/a	n/a	S  2	Right Button	n/a	n/a
115.202	n/a	n/a	S200	FB: Loss	n/a	n/a
116.153	0.844	n/a	boundary	n/a	n/a	n/a
116.872	n/a	n/a	S  3	Left Button	n/a	n/a
117.092	n/a	n/a	S200	FB: Loss	n/a	n/a
117.943	0.844	n/a	boundary	n/a	n/a	n/a
117.966	n/a	n/a	S102	CUE: 132	n/a	n/a
118.748	n/a	n/a	S  4	Up Button	n/a	n/a
119.1	n/a	n/a	S201	FB: Win	n/a	n/a
120.079	0.844	n/a	boundary	n/a	n/a	n/a
120.082	n/a	n/a	S102	CUE: 132	n/a	n/a
120.892	n/a	n/a	S  4	Up Button	n/a	n/a
121.152	n/a	n/a	S201	FB: Win	n/a	n/a
122.208	n/a	n/a	S  1	Fixation	n/a	n/a
122.215	0.596	n/a	boundary	n/a	n/a	n/a
122.314	n/a	n/a	S104	CUE: 231	n/a	n/a
122.824	n/a	n/a	S  4	Up Button	n/a	n/a
123.094	n/a	n/a	S201	FB: Win	n/a	n/a
124.15	n/a	n/a	S  1	Fixation	n/a	n/a
124.255	0.594	n/a	boundary	n/a	n/a	n/a
124.368	n/a	n/a	S102	CUE: 132	n/a	n/a
124.853	0.594	n/a	boundary	n/a	n/a	n/a
125.547	0.844	n/a	boundary	n/a	n/a	n/a
125.584	n/a	n/a	S105	CUE: 312	n/a	n/a
126.58	n/a	n/a	S  3	Left Button	n/a	n/a
126.882	n/a	n/a	S201	FB: Win	n/a	n/a
127.933	0.844	n/a	boundary	n/a	n/a	n/a
128.764	n/a	n/a	S  3	Left Button	n/a	n/a
129.086	n/a	n/a	S200	FB: Loss	n/a	n/a
130.069	0.844	n/a	boundary	n/a	n/a	n/a
130.588	n/a	n/a	S  3	Left Button	n/a	n/a
130.788	n/a	n/a	S201	FB: Win	n/a	n/a
131.013	0.844	n/a	boundary	n/a	n/a	n/a
131.111	0.594	n/a	boundary	n/a	n/a	n/a
131.77	n/a	n/a	S  3	Left Button	n/a	n/a
131.99	n/a	n/a	S200	FB: Loss	n/a	n/a
133.046	n/a	n/a	S  1	Fixation	n/a	n/a
133.151	0.594	n/a	boundary	n/a	n/a	n/a
133.174	n/a	n/a	S102	CUE: 132	n/a	n/a
133.544	n/a	n/a	S  3	Left Button	n/a	n/a
133.754	n/a	n/a	S200	FB: Loss	n/a	n/a
134.693	0.844	n/a	boundary	n/a	n/a	n/a
135.25	n/a	n/a	S  3	Left Button	n/a	n/a
135.412	n/a	n/a	S200	FB: Loss	n/a	n/a
136.468	n/a	n/a	S  1	Fixation	n/a	n/a
136.483	0.594	n/a	boundary	n/a	n/a	n/a
136.726	n/a	n/a	S105	CUE: 312	n/a	n/a
137.486	n/a	n/a	S  4	Up Button	n/a	n/a
137.768	n/a	n/a	S201	FB: Win	n/a	n/a
138.824	n/a	n/a	S  1	Fixation	n/a	n/a
138.869	0.594	n/a	boundary	n/a	n/a	n/a
139.02	n/a	n/a	S103	CUE: 213	n/a	n/a
139.7	n/a	n/a	S  2	Right Button	n/a	n/a
139.85	n/a	n/a	S200	FB: Loss	n/a	n/a
140.906	n/a	n/a	S  1	Fixation	n/a	n/a
140.908	n/a	n/a	S105	CUE: 312	n/a	n/a
140.909	0.69	n/a	boundary	n/a	n/a	n/a
141.658	n/a	n/a	S  4	Up Button	n/a	n/a
141.978	n/a	n/a	S200	FB: Loss	n/a	n/a
143.034	n/a	n/a	S  1	Fixation	n/a	n/a
143.295	0.594	n/a	boundary	n/a	n/a	n/a
143.722	n/a	n/a	S  4	Up Button	n/a	n/a
144.074	n/a	n/a	S201	FB: Win	n/a	n/a
145.085	0.844	n/a	boundary	n/a	n/a	n/a
145.75	n/a	n/a	S  3	Left Button	n/a	n/a
146.082	n/a	n/a	S201	FB: Win	n/a	n/a
147.138	n/a	n/a	S  1	Fixation	n/a	n/a
147.223	0.594	n/a	boundary	n/a	n/a	n/a
147.256	n/a	n/a	S103	CUE: 213	n/a	n/a
148.612	n/a	n/a	S  2	Right Button	n/a	n/a
148.764	n/a	n/a	S200	FB: Loss	n/a	n/a
149.263	0.844	n/a	boundary	n/a	n/a	n/a
149.738	n/a	n/a	S106	CUE: 321	n/a	n/a
150.59	n/a	n/a	S  4	Up Button	n/a	n/a
150.88	n/a	n/a	S200	FB: Loss	n/a	n/a
151.745	0.844	n/a	boundary	n/a	n/a	n/a
151.934	n/a	n/a	S102	CUE: 132	n/a	n/a
152.768	n/a	n/a	S  3	Left Button	n/a	n/a
153.072	n/a	n/a	S201	FB: Win	n/a	n/a
153.285	0.594	n/a	boundary	n/a	n/a	n/a
153.534	n/a	n/a	S  1	Fixation	n/a	n/a
153.537	0.844	n/a	boundary	n/a	n/a	n/a
154.606	n/a	n/a	S  4	Up Button	n/a	n/a
154.918	n/a	n/a	S200	FB: Loss	n/a	n/a
155.077	0.594	n/a	boundary	n/a	n/a	n/a
155.38	n/a	n/a	S  1	Fixation	n/a	n/a
156.072	n/a	n/a	S102	CUE: 132	n/a	n/a
156.664	n/a	n/a	S  3	Left Button	n/a	n/a
156.886	n/a	n/a	S201	FB: Win	n/a	n/a
157.117	0.594	n/a	boundary	n/a	n/a	n/a
157.348	n/a	n/a	S  1	Fixation	n/a	n/a
157.465	0.844	n/a	boundary	n/a	n/a	n/a
158.162	n/a	n/a	S  2	Right Button	n/a	n/a
158.434	n/a	n/a	S200	FB: Loss	n/a	n/a
159.353	0.844	n/a	boundary	n/a	n/a	n/a
159.438	n/a	n/a	S102	CUE: 132	n/a	n/a
160.162	n/a	n/a	S  3	Left Button	n/a	n/a
160.474	n/a	n/a	S201	FB: Win	n/a	n/a
161.489	0.844	n/a	boundary	n/a	n/a	n/a
161.998	n/a	n/a	S  3	Left Button	n/a	n/a
162.22	n/a	n/a	S200	FB: Loss	n/a	n/a
163.276	n/a	n/a	S  1	Fixation	n/a	n/a
163.279	0.844	n/a	boundary	n/a	n/a	n/a
164.142	n/a	n/a	S  4	Up Button	n/a	n/a
164.314	n/a	n/a	S200	FB: Loss	n/a	n/a
165.37	n/a	n/a	S  1	Fixation	n/a	n/a
166.182	n/a	n/a	S106	CUE: 321	n/a	n/a
166.762	n/a	n/a	S  4	Up Button	n/a	n/a
166.924	n/a	n/a	S201	FB: Win	n/a	n/a
166.953	0.594	n/a	boundary	n/a	n/a	n/a
167.386	n/a	n/a	S  1	Fixation	n/a	n/a
168.228	n/a	n/a	S101	CUE: 123	n/a	n/a
169.012	n/a	n/a	S  3	Left Button	n/a	n/a
169.164	n/a	n/a	S201	FB: Win	n/a	n/a
170.185	0.844	n/a	boundary	n/a	n/a	n/a
171.04	n/a	n/a	S  4	Up Button	n/a	n/a
171.352	n/a	n/a	S201	FB: Win	n/a	n/a
172.323	0.844	n/a	boundary	n/a	n/a	n/a
172.336	n/a	n/a	S101	CUE: 123	n/a	n/a
173.216	n/a	n/a	S  3	Left Button	n/a	n/a
173.368	n/a	n/a	S200	FB: Loss	n/a	n/a
173.863	0.844	n/a	boundary	n/a	n/a	n/a
174.322	n/a	n/a	S104	CUE: 231	n/a	n/a
174.984	n/a	n/a	S  2	Right Button	n/a	n/a
175.336	n/a	n/a	S200	FB: Loss	n/a	n/a
175.403	0.844	n/a	boundary	n/a	n/a	n/a
175.548	n/a	n/a	S  1	Fixation	n/a	n/a
176.32	n/a	n/a	S101	CUE: 123	n/a	n/a
177.076	n/a	n/a	S  3	Left Button	n/a	n/a
177.378	n/a	n/a	S201	FB: Win	n/a	n/a
177.539	0.594	n/a	boundary	n/a	n/a	n/a
177.84	n/a	n/a	S  1	Fixation	n/a	n/a
177.887	0.844	n/a	boundary	n/a	n/a	n/a
178.846	n/a	n/a	S  3	Left Button	n/a	n/a
179.138	n/a	n/a	S201	FB: Win	n/a	n/a
180.023	0.844	n/a	boundary	n/a	n/a	n/a
180.082	n/a	n/a	S105	CUE: 312	n/a	n/a
181.05	n/a	n/a	S  4	Up Button	n/a	n/a
181.342	n/a	n/a	S201	FB: Win	n/a	n/a
182.398	n/a	n/a	S  1	Fixation	n/a	n/a
182.409	0.594	n/a	boundary	n/a	n/a	n/a
182.616	n/a	n/a	S102	CUE: 132	n/a	n/a
183.248	n/a	n/a	S  3	Left Button	n/a	n/a
183.47	n/a	n/a	S201	FB: Win	n/a	n/a
183.605	0.594	n/a	boundary	n/a	n/a	n/a
183.932	n/a	n/a	S  1	Fixation	n/a	n/a
184.634	n/a	n/a	S105	CUE: 312	n/a	n/a
185.494	n/a	n/a	S  4	Up Button	n/a	n/a
185.741	0.844	n/a	boundary	n/a	n/a	n/a
185.988	n/a	n/a	S  1	Fixation	n/a	n/a
186.67	n/a	n/a	S104	CUE: 231	n/a	n/a
187.794	n/a	n/a	S  2	Right Button	n/a	n/a
188.096	n/a	n/a	S200	FB: Loss	n/a	n/a
188.127	0.844	n/a	boundary	n/a	n/a	n/a
188.308	n/a	n/a	S  1	Fixation	n/a	n/a
188.475	0.594	n/a	boundary	n/a	n/a	n/a
188.556	n/a	n/a	S102	CUE: 132	n/a	n/a
189.236	n/a	n/a	S  3	Left Button	n/a	n/a
189.538	n/a	n/a	S200	FB: Loss	n/a	n/a
190.265	1.19	n/a	boundary	n/a	n/a	n/a
191.062	n/a	n/a	S  2	Right Button	n/a	n/a
191.304	n/a	n/a	S200	FB: Loss	n/a	n/a
192.36	n/a	n/a	S  1	Fixation	n/a	n/a
192.401	0.594	n/a	boundary	n/a	n/a	n/a
192.558	n/a	n/a	S101	CUE: 123	n/a	n/a
193.104	n/a	n/a	S  4	Up Button	n/a	n/a
193.406	n/a	n/a	S200	FB: Loss	n/a	n/a
194.441	0.844	n/a	boundary	n/a	n/a	n/a
194.996	n/a	n/a	S  2	Right Button	n/a	n/a
195.268	n/a	n/a	S200	FB: Loss	n/a	n/a
195.733	0.594	n/a	boundary	n/a	n/a	n/a
197.523	1.19	n/a	boundary	n/a	n/a	n/a
198.121	2.036	n/a	boundary	n/a	n/a	n/a
198.719	0.844	n/a	boundary	n/a	n/a	n/a
198.817	0.844	n/a	boundary	n/a	n/a	n/a
199.256	n/a	n/a	S101	CUE: 123	n/a	n/a
200.048	n/a	n/a	S  3	Left Button	n/a	n/a
200.34	n/a	n/a	S201	FB: Win	n/a	n/a
201.396	n/a	n/a	S  1	Fixation	n/a	n/a
202.058	n/a	n/a	S103	CUE: 213	n/a	n/a
202.94	n/a	n/a	S  2	Right Button	n/a	n/a
203.102	n/a	n/a	S200	FB: Loss	n/a	n/a
203.337	0.844	n/a	boundary	n/a	n/a	n/a
204.114	n/a	n/a	S102	CUE: 132	n/a	n/a
204.281	0.498	n/a	boundary	n/a	n/a	n/a
204.374	n/a	n/a	S  3	Left Button	n/a	n/a
204.696	n/a	n/a	S201	FB: Win	n/a	n/a
204.975	0.498	n/a	boundary	n/a	n/a	n/a
205.254	n/a	n/a	S  1	Fixation	n/a	n/a
205.325	0.594	n/a	boundary	n/a	n/a	n/a
205.38	n/a	n/a	S104	CUE: 231	n/a	n/a
206.162	n/a	n/a	S  2	Right Button	n/a	n/a
206.314	n/a	n/a	S200	FB: Loss	n/a	n/a
207.37	n/a	n/a	S  1	Fixation	n/a	n/a
207.461	0.594	n/a	boundary	n/a	n/a	n/a
207.596	n/a	n/a	S103	CUE: 213	n/a	n/a
208.452	n/a	n/a	S  2	Right Button	n/a	n/a
208.654	n/a	n/a	S200	FB: Loss	n/a	n/a
209.71	n/a	n/a	S  1	Fixation	n/a	n/a
209.751	0.69	n/a	boundary	n/a	n/a	n/a
209.77	n/a	n/a	S101	CUE: 123	n/a	n/a
210.538	n/a	n/a	S  3	Left Button	n/a	n/a
210.74	n/a	n/a	S201	FB: Win	n/a	n/a
211.195	0.594	n/a	boundary	n/a	n/a	n/a
211.202	n/a	n/a	S  1	Fixation	n/a	n/a
211.964	n/a	n/a	S105	CUE: 312	n/a	n/a
213.256	n/a	n/a	S  4	Up Button	n/a	n/a
213.568	n/a	n/a	S201	FB: Win	n/a	n/a
214.523	0.844	n/a	boundary	n/a	n/a	n/a
214.775	0.594	n/a	boundary	n/a	n/a	n/a
215.716	n/a	n/a	S  1	Fixation	n/a	n/a
216.386	n/a	n/a	S101	CUE: 123	n/a	n/a
217.218	n/a	n/a	S  3	Left Button	n/a	n/a
217.37	n/a	n/a	S200	FB: Loss	n/a	n/a
217.507	0.844	n/a	boundary	n/a	n/a	n/a
217.582	n/a	n/a	S  1	Fixation	n/a	n/a
218.232	n/a	n/a	S105	CUE: 312	n/a	n/a
219.022	n/a	n/a	S  4	Up Button	n/a	n/a
219.184	n/a	n/a	S200	FB: Loss	n/a	n/a
219.395	0.844	n/a	boundary	n/a	n/a	n/a
219.396	n/a	n/a	S  1	Fixation	n/a	n/a
220.076	n/a	n/a	S103	CUE: 213	n/a	n/a
220.938	n/a	n/a	S  2	Right Button	n/a	n/a
221.21	n/a	n/a	S200	FB: Loss	n/a	n/a
221.435	0.594	n/a	boundary	n/a	n/a	n/a
221.672	n/a	n/a	S  1	Fixation	n/a	n/a
222.352	n/a	n/a	S101	CUE: 123	n/a	n/a
223.348	n/a	n/a	S  4	Up Button	n/a	n/a
223.571	1.786	n/a	boundary	n/a	n/a	n/a
223.59	n/a	n/a	S102	CUE: 132	n/a	n/a
224.278	n/a	n/a	S  2	Right Button	n/a	n/a
224.49	n/a	n/a	S200	FB: Loss	n/a	n/a
225.546	n/a	n/a	S  1	Fixation	n/a	n/a
225.611	0.594	n/a	boundary	n/a	n/a	n/a
225.724	n/a	n/a	S102	CUE: 132	n/a	n/a
226.276	n/a	n/a	S  2	Right Button	n/a	n/a
226.558	n/a	n/a	S201	FB: Win	n/a	n/a
226.901	0.498	n/a	boundary	n/a	n/a	n/a
227.116	n/a	n/a	S  1	Fixation	n/a	n/a
227.249	0.594	n/a	boundary	n/a	n/a	n/a
228.34	n/a	n/a	S  2	Right Button	n/a	n/a
228.622	n/a	n/a	S201	FB: Win	n/a	n/a
229.635	0.846	n/a	boundary	n/a	n/a	n/a
230.194	n/a	n/a	S  3	Left Button	n/a	n/a
230.426	n/a	n/a	S201	FB: Win	n/a	n/a
231.482	n/a	n/a	S  1	Fixation	n/a	n/a
231.521	0.844	n/a	boundary	n/a	n/a	n/a
231.918	n/a	n/a	S  2	Right Button	n/a	n/a
232.1	n/a	n/a	S201	FB: Win	n/a	n/a
233.061	0.844	n/a	boundary	n/a	n/a	n/a
233.586	n/a	n/a	S  2	Right Button	n/a	n/a
233.938	n/a	n/a	S201	FB: Win	n/a	n/a
234.851	0.844	n/a	boundary	n/a	n/a	n/a
235.518	n/a	n/a	S  3	Left Button	n/a	n/a
235.75	n/a	n/a	S201	FB: Win	n/a	n/a
236.737	0.844	n/a	boundary	n/a	n/a	n/a
237.626	n/a	n/a	S  4	Up Button	n/a	n/a
237.878	n/a	n/a	S200	FB: Loss	n/a	n/a
238.873	0.844	n/a	boundary	n/a	n/a	n/a
239.254	n/a	n/a	S  4	Up Button	n/a	n/a
239.606	n/a	n/a	S201	FB: Win	n/a	n/a
240.662	n/a	n/a	S  1	Fixation	n/a	n/a
240.663	0.844	n/a	boundary	n/a	n/a	n/a
241.062	n/a	n/a	S  4	Up Button	n/a	n/a
241.382	n/a	n/a	S201	FB: Win	n/a	n/a
242.438	n/a	n/a	S  1	Fixation	n/a	n/a
242.455	0.594	n/a	boundary	n/a	n/a	n/a
242.516	n/a	n/a	S105	CUE: 312	n/a	n/a
242.972	n/a	n/a	S  4	Up Button	n/a	n/a
243.132	n/a	n/a	S201	FB: Win	n/a	n/a
244.188	n/a	n/a	S  1	Fixation	n/a	n/a
244.91	n/a	n/a	S103	CUE: 213	n/a	n/a
245.187	2.036	n/a	boundary	n/a	n/a	n/a
245.285	0.844	n/a	boundary	n/a	n/a	n/a
245.324	n/a	n/a	S105	CUE: 312	n/a	n/a
245.896	n/a	n/a	S  4	Up Button	n/a	n/a
